cat_slug,rank,name,url,rely,fit,slug,initials
baby-goods,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
baby-goods,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
baby-goods,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
baby-goods,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
baby-goods,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
traditional-craft,1,스타일난다 도매,wholesale.stylenanda.kr,5,5,wholesale-stylenanda-kr,스타
traditional-craft,2,코스맥스 B2B,b2b.cosmax.com,5,5,b2b-cosmax-com,코스
traditional-craft,3,뷰티콜리,beauty.colee.kr,4,5,beauty-colee-kr,뷰티
traditional-craft,4,미앤모이스처,mnm-wholesale.com,4,4,mnm-wholesale-com,미앤
traditional-craft,5,서울코스메틱,seoulcosmetic.kr,4,4,seoulcosmetic-kr,서울
traditional-craft,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
traditional-craft,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
traditional-craft,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
traditional-craft,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
traditional-craft,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
tech-accessories,1,스타일난다 도매,wholesale.stylenanda.kr,5,5,wholesale-stylenanda-kr,스타
tech-accessories,2,코스맥스 B2B,b2b.cosmax.com,5,5,b2b-cosmax-com,코스
tech-accessories,3,뷰티콜리,beauty.colee.kr,4,5,beauty-colee-kr,뷰티
tech-accessories,4,미앤모이스처,mnm-wholesale.com,4,4,mnm-wholesale-com,미앤
tech-accessories,5,서울코스메틱,seoulcosmetic.kr,4,4,seoulcosmetic-kr,서울
tech-accessories,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
tech-accessories,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
tech-accessories,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
tech-accessories,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
tech-accessories,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
k-fancy-apparel,1,스타일난다 도매,wholesale.stylenanda.kr,5,5,wholesale-stylenanda-kr,스타
k-fancy-apparel,2,코스맥스 B2B,b2b.cosmax.com,5,5,b2b-cosmax-com,코스
k-fancy-apparel,3,뷰티콜리,beauty.colee.kr,4,5,beauty-colee-kr,뷰티
k-fancy-apparel,4,미앤모이스처,mnm-wholesale.com,4,4,mnm-wholesale-com,미앤
k-fancy-apparel,5,서울코스메틱,seoulcosmetic.kr,4,4,seoulcosmetic-kr,서울
k-fancy-apparel,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
k-fancy-apparel,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
k-fancy-apparel,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
k-fancy-apparel,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
k-fancy-apparel,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
premium-tea,1,스타일난다 도매,wholesale.stylenanda.kr,5,5,wholesale-stylenanda-kr,스타
premium-tea,2,코스맥스 B2B,b2b.cosmax.com,5,5,b2b-cosmax-com,코스
premium-tea,3,뷰티콜리,beauty.colee.kr,4,5,beauty-colee-kr,뷰티
premium-tea,4,미앤모이스처,mnm-wholesale.com,4,4,mnm-wholesale-com,미앤
premium-tea,5,서울코스메틱,seoulcosmetic.kr,4,4,seoulcosmetic-kr,서울
premium-tea,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
premium-tea,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
premium-tea,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
premium-tea,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
premium-tea,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
modern-hanbok,1,스타일난다 도매,wholesale.stylenanda.kr,5,5,wholesale-stylenanda-kr,스타
modern-hanbok,2,코스맥스 B2B,b2b.cosmax.com,5,5,b2b-cosmax-com,코스
modern-hanbok,3,뷰티콜리,beauty.colee.kr,4,5,beauty-colee-kr,뷰티
modern-hanbok,4,미앤모이스처,mnm-wholesale.com,4,4,mnm-wholesale-com,미앤
modern-hanbok,5,서울코스메틱,seoulcosmetic.kr,4,4,seoulcosmetic-kr,서울
modern-hanbok,6,글로비뷰티,globe-beauty.kr,3,4,globe-beauty-kr,글로
modern-hanbok,7,K뷰티헙,kbeautyhub.com,4,5,kbeautyhub-com,K뷰
modern-hanbok,8,오아시스,oasis-cos.kr,3,3,oasis-cos-kr,오아
modern-hanbok,9,로컬코스,localcos.kr,3,3,localcos-kr,로컬
modern-hanbok,10,뷰티마스터,beautymaster.kr,4,4,beautymaster-kr,뷰티
