cat_slug,rank,name,country,change,initials
tea-ceremony,19,더오디너리K,KR,2,더오
tea-ceremony,20,넘버9,KR,0,넘버
k-hair-care,1,메디큐브,KR,2,메디
k-hair-care,2,조선미녀,KR,1,조선
k-hair-care,3,닥터지,KR,0,닥터
k-hair-care,4,코스알엑스,KR,-1,코스
k-hair-care,5,달바,KR/US,-3,달바
k-hair-care,6,라네즈,KR,1,라네
k-hair-care,7,이니스프리,KR,5,이니
k-hair-care,8,넘버즈인,KR/JP,0,넘버
k-hair-care,9,베리썸,KR,-2,베리
k-hair-care,10,어노브,KR,4,어노
k-hair-care,11,라운드랩,KR,1,라운
k-hair-care,12,푸리토,KR,-1,푸리
k-hair-care,13,토니모리,KR,0,토니
k-hair-care,14,비플레인,KR,2,비플
k-hair-care,15,토리든,KR/US,3,토리
k-hair-care,16,스킨푸드,KR,-1,스킨
k-hair-care,17,악마티카,KR,0,악마
k-hair-care,18,토코보,KR/JP,1,토코
k-hair-care,19,더오디너리K,KR,2,더오
k-hair-care,20,넘버9,KR,0,넘버
k-drama-goods,1,메디큐브,KR,2,메디
k-drama-goods,2,조선미녀,KR,1,조선
k-drama-goods,3,닥터지,KR,0,닥터
k-drama-goods,4,코스알엑스,KR,-1,코스
k-drama-goods,5,달바,KR/US,-3,달바
k-drama-goods,6,라네즈,KR,1,라네
k-drama-goods,7,이니스프리,KR,5,이니
k-drama-goods,8,넘버즈인,KR/JP,0,넘버
k-drama-goods,9,베리썸,KR,-2,베리
k-drama-goods,10,어노브,KR,4,어노
k-drama-goods,11,라운드랩,KR,1,라운
k-drama-goods,12,푸리토,KR,-1,푸리
k-drama-goods,13,토니모리,KR,0,토니
k-drama-goods,14,비플레인,KR,2,비플
k-drama-goods,15,토리든,KR/US,3,토리
k-drama-goods,16,스킨푸드,KR,-1,스킨
k-drama-goods,17,악마티카,KR,0,악마
k-drama-goods,18,토코보,KR/JP,1,토코
k-drama-goods,19,더오디너리K,KR,2,더오
k-drama-goods,20,넘버9,KR,0,넘버
adult-toys,1,메디큐브,KR,2,메디
adult-toys,2,조선미녀,KR,1,조선
adult-toys,3,닥터지,KR,0,닥터
adult-toys,4,코스알엑스,KR,-1,코스
adult-toys,5,달바,KR/US,-3,달바
adult-toys,6,라네즈,KR,1,라네
adult-toys,7,이니스프리,KR,5,이니
adult-toys,8,넘버즈인,KR/JP,0,넘버
adult-toys,9,베리썸,KR,-2,베리
adult-toys,10,어노브,KR,4,어노
adult-toys,11,라운드랩,KR,1,라운
adult-toys,12,푸리토,KR,-1,푸리
adult-toys,13,토니모리,KR,0,토니
adult-toys,14,비플레인,KR,2,비플
adult-toys,15,토리든,KR/US,3,토리
adult-toys,16,스킨푸드,KR,-1,스킨
adult-toys,17,악마티카,KR,0,악마
adult-toys,18,토코보,KR/JP,1,토코
adult-toys,19,더오디너리K,KR,2,더오
adult-toys,20,넘버9,KR,0,넘버
korean-home-decor,1,메디큐브,KR,2,메디
korean-home-decor,2,조선미녀,KR,1,조선
korean-home-decor,3,닥터지,KR,0,닥터
korean-home-decor,4,코스알엑스,KR,-1,코스
korean-home-decor,5,달바,KR/US,-3,달바
korean-home-decor,6,라네즈,KR,1,라네
korean-home-decor,7,이니스프리,KR,5,이니
korean-home-decor,8,넘버즈인,KR/JP,0,넘버
korean-home-decor,9,베리썸,KR,-2,베리
korean-home-decor,10,어노브,KR,4,어노
korean-home-decor,11,라운드랩,KR,1,라운
korean-home-decor,12,푸리토,KR,-1,푸리
korean-home-decor,13,토니모리,KR,0,토니
korean-home-decor,14,비플레인,KR,2,비플
korean-home-decor,15,토리든,KR/US,3,토리
korean-home-decor,16,스킨푸드,KR,-1,스킨
korean-home-decor,17,악마티카,KR,0,악마
korean-home-decor,18,토코보,KR/JP,1,토코
korean-home-decor,19,더오디너리K,KR,2,더오
korean-home-decor,20,넘버9,KR,0,넘버
baby-goods,1,메디큐브,KR,2,메디
baby-goods,2,조선미녀,KR,1,조선
baby-goods,3,닥터지,KR,0,닥터
baby-goods,4,코스알엑스,KR,-1,코스
baby-goods,5,달바,KR/US,-3,달바
baby-goods,6,라네즈,KR,1,라네
baby-goods,7,이니스프리,KR,5,이니
baby-goods,8,넘버즈인,KR/JP,0,넘버
baby-goods,9,베리썸,KR,-2,베리
baby-goods,10,어노브,KR,4,어노
baby-goods,11,라운드랩,KR,1,라운
baby-goods,12,푸리토,KR,-1,푸리
baby-goods,13,토니모리,KR,0,토니
baby-goods,14,비플레인,KR,2,비플
baby-goods,15,토리든,KR/US,3,토리
baby-goods,16,스킨푸드,KR,-1,스킨
baby-goods,17,악마티카,KR,0,악마
baby-goods,18,토코보,KR/JP,1,토코
baby-goods,19,더오디너리K,KR,2,더오
baby-goods,20,넘버9,KR,0,넘버
traditional-craft,1,메디큐브,KR,2,메디
traditional-craft,2,조선미녀,KR,1,조선
traditional-craft,3,닥터지,KR,0,닥터
traditional-craft,4,코스알엑스,KR,-1,코스
traditional-craft,5,달바,KR/US,-3,달바
traditional-craft,6,라네즈,KR,1,라네
traditional-craft,7,이니스프리,KR,5,이니
traditional-craft,8,넘버즈인,KR/JP,0,넘버
traditional-craft,9,베리썸,KR,-2,베리
traditional-craft,10,어노브,KR,4,어노
traditional-craft,11,라운드랩,KR,1,라운
traditional-craft,12,푸리토,KR,-1,푸리
traditional-craft,13,토니모리,KR,0,토니
traditional-craft,14,비플레인,KR,2,비플
traditional-craft,15,토리든,KR/US,3,토리
traditional-craft,16,스킨푸드,KR,-1,스킨
traditional-craft,17,악마티카,KR,0,악마
traditional-craft,18,토코보,KR/JP,1,토코
traditional-craft,19,더오디너리K,KR,2,더오
traditional-craft,20,넘버9,KR,0,넘버
tech-accessories,1,메디큐브,KR,2,메디
tech-accessories,2,조선미녀,KR,1,조선
tech-accessories,3,닥터지,KR,0,닥터
tech-accessories,4,코스알엑스,KR,-1,코스
tech-accessories,5,달바,KR/US,-3,달바
tech-accessories,6,라네즈,KR,1,라네
tech-accessories,7,이니스프리,KR,5,이니
tech-accessories,8,넘버즈인,KR/JP,0,넘버
tech-accessories,9,베리썸,KR,-2,베리
tech-accessories,10,어노브,KR,4,어노
tech-accessories,11,라운드랩,KR,1,라운
tech-accessories,12,푸리토,KR,-1,푸리
tech-accessories,13,토니모리,KR,0,토니
tech-accessories,14,비플레인,KR,2,비플
tech-accessories,15,토리든,KR/US,3,토리
tech-accessories,16,스킨푸드,KR,-1,스킨
tech-accessories,17,악마티카,KR,0,악마
tech-accessories,18,토코보,KR/JP,1,토코
tech-accessories,19,더오디너리K,KR,2,더오
tech-accessories,20,넘버9,KR,0,넘버
k-fancy-apparel,1,메디큐브,KR,2,메디
k-fancy-apparel,2,조선미녀,KR,1,조선
k-fancy-apparel,3,닥터지,KR,0,닥터
k-fancy-apparel,4,코스알엑스,KR,-1,코스
k-fancy-apparel,5,달바,KR/US,-3,달바
k-fancy-apparel,6,라네즈,KR,1,라네
k-fancy-apparel,7,이니스프리,KR,5,이니
k-fancy-apparel,8,넘버즈인,KR/JP,0,넘버
k-fancy-apparel,9,베리썸,KR,-2,베리
k-fancy-apparel,10,어노브,KR,4,어노
k-fancy-apparel,11,라운드랩,KR,1,라운
k-fancy-apparel,12,푸리토,KR,-1,푸리
k-fancy-apparel,13,토니모리,KR,0,토니
k-fancy-apparel,14,비플레인,KR,2,비플
k-fancy-apparel,15,토리든,KR/US,3,토리
k-fancy-apparel,16,스킨푸드,KR,-1,스킨
k-fancy-apparel,17,악마티카,KR,0,악마
k-fancy-apparel,18,토코보,KR/JP,1,토코
k-fancy-apparel,19,더오디너리K,KR,2,더오
k-fancy-apparel,20,넘버9,KR,0,넘버
premium-tea,1,메디큐브,KR,2,메디
premium-tea,2,조선미녀,KR,1,조선
premium-tea,3,닥터지,KR,0,닥터
premium-tea,4,코스알엑스,KR,-1,코스
premium-tea,5,달바,KR/US,-3,달바
premium-tea,6,라네즈,KR,1,라네
premium-tea,7,이니스프리,KR,5,이니
premium-tea,8,넘버즈인,KR/JP,0,넘버
premium-tea,9,베리썸,KR,-2,베리
premium-tea,10,어노브,KR,4,어노
premium-tea,11,라운드랩,KR,1,라운
premium-tea,12,푸리토,KR,-1,푸리
premium-tea,13,토니모리,KR,0,토니
premium-tea,14,비플레인,KR,2,비플
premium-tea,15,토리든,KR/US,3,토리
premium-tea,16,스킨푸드,KR,-1,스킨
premium-tea,17,악마티카,KR,0,악마
premium-tea,18,토코보,KR/JP,1,토코
premium-tea,19,더오디너리K,KR,2,더오
premium-tea,20,넘버9,KR,0,넘버
modern-hanbok,1,메디큐브,KR,2,메디
modern-hanbok,2,조선미녀,KR,1,조선
modern-hanbok,3,닥터지,KR,0,닥터
modern-hanbok,4,코스알엑스,KR,-1,코스
modern-hanbok,5,달바,KR/US,-3,달바
modern-hanbok,6,라네즈,KR,1,라네
modern-hanbok,7,이니스프리,KR,5,이니
modern-hanbok,8,넘버즈인,KR/JP,0,넘버
modern-hanbok,9,베리썸,KR,-2,베리
modern-hanbok,10,어노브,KR,4,어노
modern-hanbok,11,라운드랩,KR,1,라운
modern-hanbok,12,푸리토,KR,-1,푸리
modern-hanbok,13,토니모리,KR,0,토니
modern-hanbok,14,비플레인,KR,2,비플
modern-hanbok,15,토리든,KR/US,3,토리
modern-hanbok,16,스킨푸드,KR,-1,스킨
modern-hanbok,17,악마티카,KR,0,악마
modern-hanbok,18,토코보,KR/JP,1,토코
modern-hanbok,19,더오디너리K,KR,2,더오
modern-hanbok,20,넘버9,KR,0,넘버
