cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-beauty-skincare,17,비타민 C 브라이트닝 세럼,Vitamin C Brightening Serum,코스알엑스,25,10500,43,100,11233,vitamin c serum;brightening serum;korean skincare,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,18,콜라겐 탄력 크림,Collagen Firming Cream,설화수,55,23000,43,220,11233,collagen cream;firming cream;anti aging,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,19,히알루론산 수분 앰플,Hyaluronic Acid Hydrating Ampoule,토리든,23,9500,44,100,11233,hyaluronic ampoule;hydration booster;korean ampoule,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,20,진정 시카 패드,Calming Cica Pad,메디힐,17,7000,45,150,11233,cica pad;toner pad;calming skin,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,21,프로폴리스 에너지 앰플,Propolis Energy Ampoule,코스알엑스,22,9000,45,100,11233,propolis ampoule;skin barrier;korean ampoule,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,22,갈락토미세스 에센스,Galactomyces Ferment Essence,마녀공장,30,12500,43,150,11233,galactomyces essence;fermented skincare;korean essence,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,23,세라마이드 보습 로션,Ceramide Moisturizing Lotion,에스트라,26,11000,43,250,11233,ceramide lotion;moisture barrier;dry skin,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,24,녹두 딥 클렌징 오일,Mung Bean Deep Cleansing Oil,조선미녀,21,8800,43,280,11233,mung bean oil;korean cleansing oil;deep cleanse,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,25,어성초 진정 앰플,Heartleaf Calming Ampoule,아누아,24,10000,44,120,11233,heartleaf ampoule;calming skin;korean ampoule,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,26,달팽이 점액 필터링 에센스,Snail Mucin Essence,코스알엑스,19,8000,43,150,11233,snail mucin;korean essence;skin repair,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,27,병풀 추출물 크림,Centella Asiatica Extract Cream,닥터자르트,30,12500,43,180,11233,centella cream;cica cream;skin soothing,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,28,그린티 퓨어 클렌징 폼,Green Tea Pure Cleansing Foam,이니스프리,15,6000,48,180,11233,green tea cleanser;korean cleansing foam;innisfree,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,29,수분 젤 크림,Hydrating Gel Cream,라네즈,27,11500,43,150,11233,gel cream;hydrating moisturizer;korean gel,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-skincare,30,인삼 리페어 세럼,Ginseng Repair Serum,설화수,65,27000,43,200,11233,ginseng serum;korean anti aging;herbal serum,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
trading-cards,1,포켓몬 카드 게임 확장팩,Pokemon Card Game Booster Pack,포켓몬코리아,6.99,2800,60,50,2611,pokemon cards;booster pack;korean pokemon,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,2,유희왕 오피셜 카드 게임 스트럭처 덱,Yu-Gi-Oh! Official Card Game Structure Deck,대원미디어,25,10000,60,200,2611,yugioh deck;structure deck;korean yugioh,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,3,매직 더 개더링 부스터 박스,Magic: The Gathering Booster Box,코리아보드게임즈,120,50000,58,500,2611,mtg booster box;magic cards;korean mtg,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,4,디지몬 카드 게임 스타터 덱,Digimon Card Game Starter Deck,대원미디어,18,7500,58,150,2611,digimon cards;starter deck;korean digimon,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,5,뱅가드 카드 게임 트라이얼 덱,Cardfight!! Vanguard Trial Deck,카드킹덤,20,8000,60,180,2611,vanguard cards;trial deck;korean vanguard,5,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,6,포켓몬 카드 게임 프리미엄 컬렉션,Pokemon Card Game Premium Collection,포켓몬코리아,40,16000,60,300,2611,pokemon collection;premium box;korean pokemon,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,7,유희왕 오피셜 카드 게임 듀얼리스트 팩,Yu-Gi-Oh! Official Card Game Duelist Pack,대원미디어,15,6000,60,100,2611,yugioh pack;duelist pack;korean yugioh,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,8,매직 더 개더링 커맨더 덱,Magic: The Gathering Commander Deck,코리아보드게임즈,45,18000,60,350,2611,mtg commander;commander deck;korean mtg,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,9,디지몬 카드 게임 부스터 박스,Digimon Card Game Booster Box,대원미디어,70,29000,58,450,2611,digimon booster box;korean digimon;card box,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,10,뱅가드 카드 게임 부스터 팩,Cardfight!! Vanguard Booster Pack,카드킹덤,5,2000,60,40,2611,vanguard booster;cardfight pack;korean vanguard,-5,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,11,포켓몬 카드 게임 싱글 카드,Pokemon Card Game Single Card,포켓몬코리아,10,4000,60,30,2611,pokemon single;rare pokemon;korean pokemon,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,12,유희왕 오피셜 카드 게임 싱글 카드,Yu-Gi-Oh! Official Card Game Single Card,대원미디어,8,3200,60,30,2611,yugioh single;rare yugioh;korean yugioh,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,13,매직 더 개더링 싱글 카드,Magic: The Gathering Single Card,코리아보드게임즈,12,4800,60,30,2611,mtg single;rare magic;korean mtg,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,14,디지몬 카드 게임 싱글 카드,Digimon Card Game Single Card,대원미디어,7,2800,60,30,2611,digimon single;rare digimon;korean digimon,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,15,뱅가드 카드 게임 싱글 카드,Cardfight!! Vanguard Single Card,카드킹덤,6,2400,60,30,2611,vanguard single;rare vanguard;korean vanguard,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,16,TCG 카드 슬리브,TCG Card Sleeves,TCG샵,8,3000,62,80,2611,card sleeves;tcg accessories;card protection,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,17,TCG 카드 바인더,TCG Card Binder,카드캐슬,20,8000,60,300,2611,card binder;tcg storage;card album,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,18,TCG 플레이 매트,TCG Playmat,팝콘에듀,25,10000,60,250,2611,playmat;tcg mat;card game accessory,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,19,TCG 카드 케이스,TCG Card Case,미카코리아,12,4800,60,100,2611,card case;deck box;tcg storage,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,20,TCG 카드 프로텍터,TCG Card Protector,학산문화사,7,2800,60,60,2611,card protector;tcg sleeves;card guard,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,21,TCG 카드 디스플레이 스탠드,TCG Card Display Stand,젬블로,15,6000,60,120,2611,card display;tcg stand;card holder,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,22,TCG 카드 분할기,TCG Card Divider,엔스카이 코리아,5,2000,60,30,2611,card divider;tcg organizer;card separator,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,23,TCG 카드 보관함,TCG Card Storage Box,카드냥,18,7000,61,200,2611,card storage;tcg box;card organizer,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,24,TCG 카드 매트,TCG Card Mat,롤링다이스,22,9000,59,220,2611,card mat;tcg playmat;gaming mat,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,25,TCG 카드 앨범,TCG Card Album,AK 커뮤니케이션즈,28,11000,61,350,2611,card album;tcg collector;card book,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,26,TCG 카드 홀더,TCG Card Holder,티머니,10,4000,60,70,2611,card holder;tcg accessory;card display,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,27,TCG 카드 덱 박스,TCG Card Deck Box,TCG샵,14,5500,61,100,2611,deck box;tcg storage;card container,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,28,TCG 카드 보호 필름,TCG Card Protector Film,카드캐슬,6,2400,60,40,2611,card film;tcg protection;card cover,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,29,TCG 카드 플레이 세트,TCG Card Play Set,팝콘에듀,35,14000,60,400,2611,card play set;tcg starter;card game kit,0,domeggook-com;1000za-kr;cardmarket-co-kr
trading-cards,30,TCG 카드 컬렉션 박스,TCG Card Collection Box,미카코리아,40,16000,60,450,2611,card collection box;tcg storage;card display box,0,domeggook-com;1000za-kr;cardmarket-co-kr
auto-parts,1,현대모비스 순정 에어 필터,Hyundai Mobis Genuine Air Filter,현대모비스,25,10000,60,200,33612,hyundai air filter;kia air filter;genuine parts,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,2,HL만도 브레이크 패드 세트,HL Mando Brake Pad Set,HL만도,70,28000,60,1500,33612,mando brake pads;korean brake parts;hyundai kia brakes,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,3,한온시스템 에어컨 필터,Hanon Systems Cabin Air Filter,한온시스템,30,12000,60,250,33612,hanon cabin filter;kia cabin filter;hyundai filter,-1,domeggook-com;carpos-co-kr;auton-kr
auto-parts,4,현대위아 오일 필터,Hyundai Wia Oil Filter,현대위아,15,6000,60,100,33612,hyundai oil filter;kia oil filter;engine oil filter,-1,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,5,현대트랜시스 자동변속기 오일,Hyundai Transys Automatic Transmission Fluid,현대트랜시스,40,16000,60,1000,33612,hyundai atf;kia atf;transmission fluid,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,6,에스엘 헤드라이트 어셈블리,SL Headlight Assembly,에스엘,150,60000,60,2500,33612,hyundai headlight;kia headlight;sl lighting,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,7,현대케피코 연료 필터,Hyundai KEFICO Fuel Filter,현대케피코,35,14000,60,300,33612,hyundai fuel filter;kia fuel filter;kefico parts,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,8,화신 서스펜션 암,Hwashin Suspension Arm,화신,80,32000,60,2000,33612,hyundai suspension;kia suspension;control arm,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,9,서연이화 도어 핸들,Seoyon E-Hwa Door Handle,서연이화,45,18000,60,400,33612,hyundai door handle;kia door handle;exterior parts,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,10,파츠로 엔진 오일,Partsro Engine Oil,파츠로,50,20000,60,4000,33612,engine oil;synthetic oil;korean motor oil,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,11,자동차 와이퍼 블레이드,Car Wiper Blades,오토엔,20,8000,60,300,33612,wiper blades;hyundai wiper;kia wiper,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,12,자동차 에어컨 컴프레서,Car AC Compressor,한온시스템,300,120000,60,4000,33612,ac compressor;hyundai ac;kia ac,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,13,자동차 배터리,Car Battery,경창산업,100,40000,60,10000,33612,car battery;automotive battery;korean battery,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,14,자동차 스파크 플러그,Car Spark Plugs,현대케피코,40,16000,60,200,33612,spark plugs;hyundai spark;kia spark,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,15,자동차 브레이크 디스크,Car Brake Disc Rotor,HL만도,90,36000,60,5000,33612,brake rotor;disc brake;korean brake parts,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,16,자동차 휠 캡,Car Wheel Cap,지파츠,15,6000,60,100,33612,wheel cap;hub cap;car accessories,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,17,자동차 사이드 미러,Car Side Mirror,서연이화,70,28000,60,800,33612,side mirror;rear view mirror;hyundai mirror,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,18,자동차 범퍼,Car Bumper,화신,200,80000,60,8000,33612,car bumper;front bumper;rear bumper,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,19,자동차 라디에이터,Car Radiator,현대위아,120,48000,60,3000,33612,car radiator;engine cooling;hyundai radiator,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,20,자동차 워터 펌프,Car Water Pump,현대모비스,60,24000,60,1000,33612,water pump;engine cooling;hyundai water pump,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,21,자동차 연료 펌프,Car Fuel Pump,현대케피코,80,32000,60,1200,33612,fuel pump;hyundai fuel;kia fuel,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,22,자동차 점화 코일,Car Ignition Coil,현대모비스,50,20000,60,400,33612,ignition coil;hyundai ignition;kia ignition,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,23,자동차 에어백 센서,Car Airbag Sensor,유라코퍼레이션,90,36000,60,200,33612,airbag sensor;safety sensor;korean auto sensor,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,24,자동차 퓨즈 박스,Car Fuse Box,경창산업,60,24000,60,500,33612,fuse box;electrical parts;car fuse,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,25,자동차 스티어링 휠,Car Steering Wheel,현대모비스,250,100000,60,2000,33612,steering wheel;hyundai steering;kia steering,0,domeggook-com;mobis-co-kr-customer-parts-search-do;auton-kr
auto-parts,26,자동차 타이어 공기압 센서,Car Tire Pressure Sensor (TPMS),지파츠,40,16000,60,100,33612,tpms sensor;tire pressure;car sensor,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,27,자동차 후방 카메라,Car Rear View Camera,카닥,70,28000,60,300,33612,rear view camera;backup camera;car camera,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,28,자동차 블랙박스,Car Dash Cam (Black Box),카닥,120,48000,60,500,33612,dash cam;black box;car recorder,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,29,자동차 공기청정기,Car Air Purifier,오토엔,50,20000,60,400,33612,car air purifier;cabin air cleaner;car interior,0,domeggook-com;auton-kr;parts-korea-com
auto-parts,30,자동차 스마트키 케이스,Car Smart Key Case,오토엔,20,8000,60,80,33612,smart key case;key fob cover;car key accessory,0,domeggook-com;auton-kr;parts-korea-com
k-beauty-makeup,1,롬앤 쥬시 래스팅 틴트,Rom&nd Juicy Lasting Tint,롬앤,13,5500,43,50,11233,romand tint;korean lip tint;juicy tint,1,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,2,클리오 킬커버 파운웨어 쿠션,Clio Kill Cover Founwear Cushion,클리오,28,12000,42,150,11233,clio cushion;korean cushion;kill cover,-1,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,3,에뛰드 플레이 컬러 아이즈 팔레트,Etude Play Color Eyes Palette,에뛰드,22,9000,45,100,11233,etude eyeshadow;korean eyeshadow;play color eyes,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,4,페리페라 잉크 더 에어리 벨벳 틴트,Peripera Ink The Airy Velvet Tint,페리페라,10,4000,60,40,11233,peripera tint;airy velvet;korean lip makeup,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,5,3CE 벨벳 립 틴트,3CE Velvet Lip Tint,3CE,18,7500,58,50,11233,3ce tint;velvet tint;korean lip product,1,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,6,헤라 블랙 쿠션,Hera Black Cushion,헤라,45,19000,43,180,11233,hera cushion;black cushion;korean luxury makeup,-3,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,7,데이지크 섀도우 팔레트,Dasique Shadow Palette,데이지크,30,12500,43,120,11233,dasique palette;korean eyeshadow;glitter palette,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,8,어뮤즈 듀 틴트,Amuse Dew Tint,어뮤즈,20,8500,43,50,11233,amuse tint;dewy tint;korean vegan makeup,1,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,9,에스쁘아 프로 테일러 비 벨벳 쿠션,Espoir Pro Tailor Be Velvet Cushion,에스쁘아,32,13500,43,150,11233,espoir cushion;velvet cushion;korean base makeup,2,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,10,힌스 무드 인핸서 리퀴드 글로우,Hince Mood Enhancer Liquid Glow,힌스,25,10500,43,60,11233,hince lip glow;liquid glow;korean lip gloss,2,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,11,웨이크메이크 소프트 블러링 아이 팔레트,Wakemake Soft Blurring Eye Palette,웨이크메이크,27,11500,43,110,11233,wakemake eyeshadow;blurring palette;korean eye makeup,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,12,라카 스무스 매트 립스틱,Laka Smooth Matte Lipstick,라카,19,8000,43,40,11233,laka lipstick;matte lipstick;korean gender neutral,0,domeggook-com;ownerclan-com;koreacosmetic-co-kr
k-beauty-makeup,13,정샘물 에센셜 스킨 누더 쿠션,Jung Saem Mool Essential Skin Nuder Cushion,정샘물,40,17000,43,160,11233,jungsaemmool cushion;skin nuder;korean makeup artist,-3,domeggook-com;ownerclan-com;koreacosmetic-co-kr
