cat_slug,rank,name,url,rely,fit,slug,initials
inner-beauty,9,이너뷰티 도매,innerbeautydomae.com,3,5,innerbeautydomae-com,IB
inner-beauty,10,헬스앤뷰티,healthnbeauty.co.kr,3,5,healthnbeauty-co-kr,HB
drones,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
drones,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
drones,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones,5,도매매,domema.com,4,3,domema-com,DM
drones,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
drones,7,헬셀,helsel.co.kr,4,5,helsel-co-kr,HS
drones,8,드론스토어,dronestore.co.kr,3,5,dronestore-co-kr,DS
drones,9,DJI 코리아,store.dji.com/kr,5,5,store-dji-com-kr,DK
drones,10,알씨라이프,rclife.co.kr,3,4,rclife-co-kr,RL
lego-blocks,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
lego-blocks,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
lego-blocks,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
lego-blocks,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
lego-blocks,5,도매매,domema.com,4,3,domema-com,DM
lego-blocks,6,온채널,onchannel.co.kr,4,3,onchannel-co-kr,OC
lego-blocks,7,토이저러스 도매,toysrus.lottemart.com/wholesale,4,5,toysrus-lottemart-com-wholesale,TJ
lego-blocks,8,레고코리아,lego.com/ko-kr,5,5,lego-com-ko-kr,LK
lego-blocks,9,토이앤맘,toynmom.com,3,4,toynmom-com,TM
lego-blocks,10,아이토이,itoy.co.kr,3,4,itoy-co-kr,IT
k-food,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-food,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-food,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-food,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-food,5,푸드엔,foodn.co.kr,4,5,foodn-co-kr,FN
k-food,6,식자재왕 도매마트,sjw.co.kr,4,5,sjw-co-kr,SJ
k-food,7,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
k-food,8,도매매,domema.com,5,4,domema-com,DM
k-food,9,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
k-food,10,제이앤비푸드,jnb-food.co.kr,3,5,jnb-food-co-kr,JF
k-beauty-devices,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-devices,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty-devices,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-devices,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-devices,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
k-beauty-devices,6,도매매,domema.com,5,4,domema-com,DM
k-beauty-devices,7,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
k-beauty-devices,8,뷰티엔,beautyn.co.kr,3,5,beautyn-co-kr,BN
k-beauty-devices,9,코리아뷰티,koreabeauty.net,3,5,koreabeauty-net,KB
k-beauty-devices,10,뷰티플러스,beautyplus.co.kr,3,4,beautyplus-co-kr,BP
character-goods,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
character-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
character-goods,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
character-goods,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
character-goods,5,천유닷컴,1000za.kr,4,5,1000za-kr,CY
character-goods,6,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
character-goods,7,도매매,domema.com,5,4,domema-com,DM
character-goods,8,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
character-goods,9,아트박스 도매,artbox.co.kr/main/index.asp,4,5,artbox-co-kr-main-index-asp,AB
character-goods,10,카카오프렌즈 도매,store.kakaofriends.com,4,5,store-kakaofriends-com,KF
smartphone-acc,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
smartphone-acc,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
smartphone-acc,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
smartphone-acc,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
smartphone-acc,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
smartphone-acc,6,도매매,domema.com,5,4,domema-com,DM
smartphone-acc,7,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
smartphone-acc,8,폰케이스 도매,phonecase.co.kr,3,5,phonecase-co-kr,PC
smartphone-acc,9,모바일 액세서리 도매,mobileacc.co.kr,3,5,mobileacc-co-kr,MA
smartphone-acc,10,아이폰 도매,iphonewholesale.co.kr,3,5,iphonewholesale-co-kr,IW
k-beauty-haircare,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-beauty-haircare,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty-haircare,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-beauty-haircare,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-beauty-haircare,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
k-beauty-haircare,6,도매매,domema.com,5,4,domema-com,DM
k-beauty-haircare,7,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
k-beauty-haircare,8,헤어짱,hairzzang.com,3,5,hairzzang-com,HZ
k-beauty-haircare,9,뷰티앤케어,beautyncare.co.kr,3,5,beautyncare-co-kr,BC
k-beauty-haircare,10,미용재료 도매,miyongjeryo.com,3,5,miyongjeryo-com,MJ
auto-accessories,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
auto-accessories,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
auto-accessories,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
auto-accessories,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
auto-accessories,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
auto-accessories,6,도매매,domema.com,5,4,domema-com,DM
auto-accessories,7,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
auto-accessories,8,차량용품 도매,carwholesale.co.kr,3,5,carwholesale-co-kr,CW
auto-accessories,9,오토앤,auton.co.kr,3,5,auton-co-kr,AN
auto-accessories,10,카앤라이프,carnlife.co.kr,3,4,carnlife-co-kr,CL
k-stationery,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-stationery,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-stationery,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-stationery,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-stationery,5,천유닷컴,1000za.kr,4,5,1000za-kr,CY
k-stationery,6,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
k-stationery,7,도매매,domema.com,5,4,domema-com,DM
k-stationery,8,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
k-stationery,9,문구랜드,moongooland.com,4,5,moongooland-com,ML
k-stationery,10,펜피아,penpia.com,3,5,penpia-com,PP
figures-collectibles,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
figures-collectibles,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
figures-collectibles,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
figures-collectibles,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
figures-collectibles,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
figures-collectibles,6,도매매,domema.com,5,4,domema-com,DM
figures-collectibles,7,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
figures-collectibles,8,피규어 도매,figuredomae.com,3,5,figuredomae-com,FD
figures-collectibles,9,토이저러스 도매,toysrus.lottemart.com,4,5,toysrus-lottemart-com,TR
figures-collectibles,10,반다이남코코리아,bandainamco.co.kr,4,5,bandainamco-co-kr,BN
golf-gear,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
golf-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
golf-gear,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
golf-gear,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
golf-gear,5,슈퍼카트,supercat.co.kr,4,4,supercat-co-kr,SC
golf-gear,6,도매매,domema.com,5,4,domema-com,DM
golf-gear,7,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
golf-gear,8,골프존마켓,golfzonmarket.com,4,5,golfzonmarket-com,GM
golf-gear,9,골프샵 도매,golfshopd.com,3,5,golfshopd-com,GD
golf-gear,10,골프용품 도매,golfyongpum.com,3,5,golfyongpum-com,GY
webtoon-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
webtoon-goods,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
webtoon-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
webtoon-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
webtoon-goods,5,슈퍼카트,supercat.co.kr,4,3,supercat-co-kr,SC
webtoon-goods,6,도매매,domema.com,5,3,domema-com,DM
webtoon-goods,7,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
webtoon-goods,8,네이버 웹툰 스토어,smartstore.naver.com/webtoonfriends,5,5,smartstore-naver-com-webtoonfriends,NW
webtoon-goods,9,카카오웹툰샵,store.kakaowebtoon.com,4,5,store-kakaowebtoon-com,KW
webtoon-goods,10,애니굿즈샵,anigoods.co.kr,3,4,anigoods-co-kr,AG
camping-gear,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
camping-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
camping-gear,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
camping-gear,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
camping-gear,5,캠핑트리,campingtree.co.kr,3,5,campingtree-co-kr,CT
camping-gear,6,캠핑온,campingon.co.kr,3,5,campingon-co-kr,CO
camping-gear,7,캠핑모아,campingmoa.co.kr,3,5,campingmoa-co-kr,CM
camping-gear,8,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
camping-gear,9,도매매,domema.com,5,4,domema-com,DM
camping-gear,10,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
kitchen-ware,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
kitchen-ware,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kitchen-ware,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
kitchen-ware,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kitchen-ware,5,도매매,domema.com,5,4,domema-com,DM
kitchen-ware,6,키친몰,kitchenmall.co.kr,3,5,kitchenmall-co-kr,KM
kitchen-ware,7,주방용품도매,jubangdomae.com,3,5,jubangdomae-com,JD
kitchen-ware,8,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
kitchen-ware,9,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
kitchen-ware,10,고투몰,gotomall.kr,4,3,gotomall-kr,GM
kdrama-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kdrama-goods,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
kdrama-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kdrama-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kdrama-goods,5,도매매,domema.com,5,3,domema-com,DM
kdrama-goods,6,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
kdrama-goods,7,고투몰,gotomall.kr,4,3,gotomall-kr,GM
kdrama-goods,8,남대문도매상가,ndm.kr,4,3,ndm-kr,ND
kdrama-goods,9,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
kdrama-goods,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
mens-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
mens-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mens-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
mens-fashion,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
mens-fashion,5,도매매,domema.com,5,4,domema-com,DM
mens-fashion,6,고투몰,gotomall.kr,4,5,gotomall-kr,GM
mens-fashion,7,남대문도매상가,ndm.kr,4,5,ndm-kr,ND
mens-fashion,8,도매몰,domemall.co.kr,3,4,domemall-co-kr,DM
mens-fashion,9,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
mens-fashion,10,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
pet-supplies,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
pet-supplies,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
pet-supplies,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
pet-supplies,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
pet-supplies,5,도매매,domema.com,5,4,domema-com,DM
pet-supplies,6,펫도매,petdomae.com,3,5,petdomae-com,PD
pet-supplies,7,펫프렌즈,petfriends.co.kr,3,4,petfriends-co-kr,PF
pet-supplies,8,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
pet-supplies,9,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
pet-supplies,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
fishing-gear,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
fishing-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
fishing-gear,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
fishing-gear,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
fishing-gear,5,도매매,domema.com,5,4,domema-com,DM
fishing-gear,6,피싱앤피싱,fishingn.co.kr,3,5,fishingn-co-kr,FP
fishing-gear,7,낚시용품도매,naksi.co.kr,3,5,naksi-co-kr,ND
fishing-gear,8,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
fishing-gear,9,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
fishing-gear,10,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
home-decor,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
home-decor,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
home-decor,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
home-decor,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
home-decor,5,도매매,domema.com,5,4,domema-com,DM
home-decor,6,홈데코도매,homedecodomae.com,3,5,homedecodomae-com,HD
home-decor,7,고투몰,gotomall.kr,4,4,gotomall-kr,GM
home-decor,8,남대문도매상가,ndm.kr,4,4,ndm-kr,ND
home-decor,9,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
home-decor,10,도매창고,domaechanggo.com,3,4,domaechanggo-com,DC
esports-merch,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
esports-merch,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
esports-merch,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
esports-merch,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
esports-merch,5,도매매,domema.com,5,3,domema-com,DM
esports-merch,6,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
esports-merch,7,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
esports-merch,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
esports-merch,9,고투몰,gotomall.kr,4,2,gotomall-kr,GM
esports-merch,10,남대문도매상가,ndm.kr,4,2,ndm-kr,ND
modern-hanbok,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
modern-hanbok,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
modern-hanbok,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
modern-hanbok,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
modern-hanbok,5,도매매,domema.com,5,3,domema-com,DM
modern-hanbok,6,고투몰,gotomall.kr,4,4,gotomall-kr,GM
modern-hanbok,7,남대문도매상가,ndm.kr,4,4,ndm-kr,ND
modern-hanbok,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
modern-hanbok,9,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
modern-hanbok,10,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
traditional-craft,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
traditional-craft,2,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
traditional-craft,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
traditional-craft,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
traditional-craft,5,도매매,domema.com,5,3,domema-com,DM
traditional-craft,6,남대문도매상가,ndm.kr,4,4,ndm-kr,ND
traditional-craft,7,고투몰,gotomall.kr,4,3,gotomall-kr,GM
traditional-craft,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
traditional-craft,9,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
traditional-craft,10,도매창고,domaechanggo.com,3,3,domaechanggo-com,DC
