cat_slug,rank,name,url,rely,fit,slug,initials
k-health-supplements,5,뉴트리원 도매,wholesale.nutrione.co.kr,4,4,wholesale-nutrione-co-kr,NO
k-health-supplements,6,에버콜라겐 도매,wholesale.evercollagen.co.kr,3,3,wholesale-evercollagen-co-kr,EC
k-health-supplements,7,세노비스 도매,wholesale.cenovis.co.kr,3,3,wholesale-cenovis-co-kr,CV
k-health-supplements,8,솔가 도매,wholesale.solgar.co.kr,3,3,wholesale-solgar-co-kr,SG
k-health-supplements,9,네이처스웨이 도매,wholesale.naturesway.co.kr,3,3,wholesale-naturesway-co-kr,NW
k-health-supplements,10,GNC 도매,wholesale.gnckorea.co.kr,3,3,wholesale-gnckorea-co-kr,GN
k-stationery,1,도매꾹 문구/다꾸,domeggook.com/stationery,5,5,domeggook-com-stationery,DK
k-stationery,2,모닝글로리 도매,wholesale.morningglory.co.kr,4,5,wholesale-morningglory-co-kr,MG
k-stationery,3,아트박스 도매,wholesale.artbox.co.kr,4,4,wholesale-artbox-co-kr,AB
k-stationery,4,텐바이텐 도매,wholesale.10x10.co.kr,4,4,wholesale-10x10-co-kr,TT
k-stationery,5,교보문고 문구,kyobobook.co.kr/stationery,4,3,kyobobook-co-kr-stationery,KB
k-stationery,6,알파문구 도매,wholesale.alphamungu.co.kr,3,4,wholesale-alphamungu-co-kr,AM
k-stationery,7,드림디포 도매,wholesale.dreamdepot.co.kr,3,4,wholesale-dreamdepot-co-kr,DD
k-stationery,8,다이소 문구 도매,wholesale.daiso.co.kr/stationery,3,3,wholesale-daiso-co-kr-stationery,DS
k-stationery,9,카카오프렌즈 도매,wholesale.kakaofriends.com,4,3,wholesale-kakaofriends-com,KF
k-stationery,10,라인프렌즈 도매,wholesale.linefriends.com,4,3,wholesale-linefriends-com,LF
korean-instant-noodles,1,도매꾹 라면,domeggook.com/ramen,5,5,domeggook-com-ramen,DK
korean-instant-noodles,2,농심 도매,wholesale.nongshim.com,5,5,wholesale-nongshim-com,NS
korean-instant-noodles,3,삼양식품 도매,wholesale.samyangfoods.com,5,5,wholesale-samyangfoods-com,SF
korean-instant-noodles,4,오뚜기 도매,wholesale.ottogi.co.kr,5,5,wholesale-ottogi-co-kr,OT
korean-instant-noodles,5,팔도 도매,wholesale.paldo.co.kr,4,4,wholesale-paldo-co-kr,PD
korean-instant-noodles,6,롯데마트 도매,wholesale.lottemart.com,4,3,wholesale-lottemart-com,LM
korean-instant-noodles,7,이마트 도매,wholesale.emart.com,4,3,wholesale-emart-com,EM
korean-instant-noodles,8,홈플러스 도매,wholesale.homeplus.com,4,3,wholesale-homeplus-com,HP
korean-instant-noodles,9,쿠팡 B2B,b2b.coupang.com,4,3,b2b-coupang-com,CP
korean-instant-noodles,10,G마켓 도매,gmarket.co.kr/wholesale/ramen,3,2,gmarket-co-kr-wholesale-ramen,GM
k-webtoon-goods,1,네이버웹툰 스토어 도매,wholesale.smartstore.naver.com/webtoon,5,5,wholesale-smartstore-naver-com-webtoon,NW
k-webtoon-goods,2,카카오웹툰샵 도매,wholesale.kakaowebtoonshop.com,5,5,wholesale-kakaowebtoonshop-com,KW
k-webtoon-goods,3,애니플러스샵 도매,wholesale.aniplusshop.com,4,4,wholesale-aniplusshop-com,AP
k-webtoon-goods,4,도매꾹 캐릭터굿즈,domeggook.com/charactergoods,4,3,domeggook-com-charactergoods,DK
k-webtoon-goods,5,알라딘 웹툰굿즈,aladin.co.kr/webtoongoods,4,3,aladin-co-kr-webtoongoods,AW
k-webtoon-goods,6,예스24 웹툰굿즈,yes24.com/webtoongoods,4,3,yes24-com-webtoongoods,YW
k-webtoon-goods,7,교보문고 웹툰굿즈,kyobobook.co.kr/webtoongoods,4,3,kyobobook-co-kr-webtoongoods,KB
k-webtoon-goods,8,텐바이텐 웹툰굿즈,10x10.co.kr/webtoongoods,3,3,10x10-co-kr-webtoongoods,TT
k-webtoon-goods,9,카카오프렌즈샵 도매,wholesale.kakaofriends.com,4,2,wholesale-kakaofriends-com,KF
k-webtoon-goods,10,라인프렌즈샵 도매,wholesale.linefriends.com,4,2,wholesale-linefriends-com,LF
korean-kitchenware,1,도매꾹 주방용품,domeggook.com/kitchenware,5,5,domeggook-com-kitchenware,DK
korean-kitchenware,2,락앤락 도매,wholesale.locknlock.com,4,5,wholesale-locknlock-com,LL
korean-kitchenware,3,해피콜 도매,wholesale.happycall.co.kr,4,4,wholesale-happycall-co-kr,HC
korean-kitchenware,4,테팔코리아 도매,wholesale.tefal.co.kr,4,4,wholesale-tefal-co-kr,TK
korean-kitchenware,5,PN풍년 도매,wholesale.pn.co.kr,4,4,wholesale-pn-co-kr,PN
korean-kitchenware,6,자주 도매,wholesale.jaju.co.kr,3,3,wholesale-jaju-co-kr,JJ
korean-kitchenware,7,모던하우스 도매,wholesale.modernhouse.co.kr,3,3,wholesale-modernhouse-co-kr,MH
korean-kitchenware,8,다이소 주방용품 도매,wholesale.daiso.co.kr/kitchen,3,3,wholesale-daiso-co-kr-kitchen,DS
korean-kitchenware,9,쿠팡 B2B 주방,b2b.coupang.com/kitchen,4,2,b2b-coupang-com-kitchen,CP
korean-kitchenware,10,G마켓 도매 주방,gmarket.co.kr/wholesale/kitchen,3,2,gmarket-co-kr-wholesale-kitchen,GM
k-pop-unofficial-goods,1,도매꾹 K팝 비공식 굿즈,domeggook.com/kpopunofficial,5,5,domeggook-com-kpopunofficial,DK
k-pop-unofficial-goods,2,아이돌굿즈 도매,wholesale.idolgds.com,4,5,wholesale-idolgds-com,IG
k-pop-unofficial-goods,3,팬굿즈 도매,wholesale.fangoods.co.kr,4,5,wholesale-fangoods-co-kr,FG
k-pop-unofficial-goods,4,덕질굿즈 도매,wholesale.dukzzil.com,3,4,wholesale-dukzzil-com,DG
k-pop-unofficial-goods,5,굿즈팩토리 도매,wholesale.goodsfactory.co.kr,3,4,wholesale-goodsfactory-co-kr,GF
k-pop-unofficial-goods,6,11번가 도매 K팝굿즈,11st.co.kr/wholesale/kpopgoods,3,3,11st-co-kr-wholesale-kpopgoods,11
k-pop-unofficial-goods,7,옥션 도매 K팝굿즈,auction.co.kr/wholesale/kpopgoods,3,3,auction-co-kr-wholesale-kpopgoods,AC
k-pop-unofficial-goods,8,쿠팡 B2B K팝굿즈,b2b.coupang.com/kpopgoods,4,2,b2b-coupang-com-kpopgoods,CP
k-pop-unofficial-goods,9,G마켓 도매 K팝굿즈,gmarket.co.kr/wholesale/kpopgoods,3,2,gmarket-co-kr-wholesale-kpopgoods,GM
k-pop-unofficial-goods,10,스마트스토어 도매 K팝굿즈,smartstore.naver.com/wholesale/kpopgoods,3,2,smartstore-naver-com-wholesale-kpopgoods,SS
korean-traditional-crafts,1,도매꾹 전통공예품,domeggook.com/traditionalcrafts,5,5,domeggook-com-traditionalcrafts,DK
korean-traditional-crafts,2,한국문화재재단 도매,wholesale.chf.or.kr,5,5,wholesale-chf-or-kr,KF
korean-traditional-crafts,3,인사동 도매상가 온라인,insadong-wholesale.com,4,5,insadong-wholesale-com,ID
korean-traditional-crafts,4,K-공예 도매,wholesale.k-craft.or.kr,4,4,wholesale-k-craft-or-kr,KC
korean-traditional-crafts,5,전통공예품 도매센터,wholesale.koreancrafts.co.kr,3,4,wholesale-koreancrafts-co-kr,KT
korean-traditional-crafts,6,온라인 전통시장 도매,wholesale.koreatraditionalmarket.com,3,3,wholesale-koreatraditionalmarket-com,OT
korean-traditional-crafts,7,아트박스 전통공예,artbox.co.kr/traditional,3,2,artbox-co-kr-traditional,AB
korean-traditional-crafts,8,텐바이텐 전통공예,10x10.co.kr/traditional,3,2,10x10-co-kr-traditional,TT
korean-traditional-crafts,9,쿠팡 B2B 공예품,b2b.coupang.com/crafts,4,2,b2b-coupang-com-crafts,CP
korean-traditional-crafts,10,G마켓 도매 공예품,gmarket.co.kr/wholesale/crafts,3,2,gmarket-co-kr-wholesale-crafts,GM
korean-baby-products,1,도매꾹 유아용품,domeggook.com/babyproducts,5,5,domeggook-com-babyproducts,DK
korean-baby-products,2,제로투세븐 도매,wholesale.0to7.com,4,5,wholesale-0to7-com,ZS
korean-baby-products,3,아가방앤컴퍼니 도매,wholesale.agabang.com,4,5,wholesale-agabang-com,AC
korean-baby-products,4,매일유업 도매,wholesale.maeil.com,4,4,wholesale-maeil-com,MY
korean-baby-products,5,남양유업 도매,wholesale.namyangi.com,4,4,wholesale-namyangi-com,NY
korean-baby-products,6,보령메디앙스 도매,wholesale.boryungmedience.com,3,4,wholesale-boryungmedience-com,BM
korean-baby-products,7,쁘띠엘린 도매,wholesale.petiteline.com,3,3,wholesale-petiteline-com,PE
korean-baby-products,8,맘큐 도매,wholesale.momq.co.kr,3,3,wholesale-momq-co-kr,MQ
korean-baby-products,9,쿠팡 B2B 유아용품,b2b.coupang.com/baby,4,2,b2b-coupang-com-baby,CP
korean-baby-products,10,G마켓 도매 유아용품,gmarket.co.kr/wholesale/baby,3,2,gmarket-co-kr-wholesale-baby,GM
korean-pet-supplies,1,도매꾹 반려동물 용품,domeggook.com/petsupplies,5,5,domeggook-com-petsupplies,DK
korean-pet-supplies,2,펫프렌즈 도매,wholesale.petfriends.co.kr,4,5,wholesale-petfriends-co-kr,PF
korean-pet-supplies,3,아베크 도매,wholesale.avec.co.kr,4,4,wholesale-avec-co-kr,AV
korean-pet-supplies,4,하림펫푸드 도매,wholesale.harimpetfood.com,4,4,wholesale-harimpetfood-com,HP
korean-pet-supplies,5,우리와 도매,wholesale.wooriwa.com,4,4,wholesale-wooriwa-com,WW
korean-pet-supplies,6,인터파크 펫 도매,wholesale.interpark.com/pet,3,3,wholesale-interpark-com-pet,IP
korean-pet-supplies,7,롯데마트 펫 도매,wholesale.lottemart.com/pet,4,3,wholesale-lottemart-com-pet,LM
korean-pet-supplies,8,이마트 펫 도매,wholesale.emart.com/pet,4,3,wholesale-emart-com-pet,EM
korean-pet-supplies,9,쿠팡 B2B 반려동물,b2b.coupang.com/pet,4,2,b2b-coupang-com-pet,CP
korean-pet-supplies,10,G마켓 도매 반려동물,gmarket.co.kr/wholesale/pet,3,2,gmarket-co-kr-wholesale-pet,GM
korean-socks,1,도매꾹 한국 양말,domeggook.com/koreansocks,5,5,domeggook-com-koreansocks,DK
korean-socks,2,동대문 양말 도매,ddm-socks.com,4,5,ddm-socks-com,DS
korean-socks,3,남대문 양말 도매,namdaemun-socks.com,4,5,namdaemun-socks-com,NS
korean-socks,4,양말나라 도매,wholesale.socksnara.co.kr,3,4,wholesale-socksnara-co-kr,YN
korean-socks,5,삭스온 도매,wholesale.sockson.co.kr,3,4,wholesale-sockson-co-kr,SO
korean-socks,6,패션양말 도매,wholesale.fashionsocks.co.kr,3,3,wholesale-fashionsocks-co-kr,FY
korean-socks,7,캐릭터양말 도매,wholesale.charactersocks.co.kr,3,3,wholesale-charactersocks-co-kr,CY
korean-socks,8,쿠팡 B2B 양말,b2b.coupang.com/socks,4,2,b2b-coupang-com-socks,CP
korean-socks,9,G마켓 도매 양말,gmarket.co.kr/wholesale/socks,3,2,gmarket-co-kr-wholesale-socks,GM
korean-socks,10,11번가 도매 양말,11st.co.kr/wholesale/socks,3,2,11st-co-kr-wholesale-socks,11
korean-tea-coffee-mix,1,도매꾹 한국차/커피믹스,domeggook.com/teacoffee,5,5,domeggook-com-teacoffee,DK
korean-tea-coffee-mix,2,동서식품 도매,wholesale.dongsuh.co.kr,5,5,wholesale-dongsuh-co-kr,DS
korean-tea-coffee-mix,3,롯데칠성음료 도매,wholesale.lottechilsung.co.kr,4,4,wholesale-lottechilsung-co-kr,LC
korean-tea-coffee-mix,4,농협하나로마트 도매,wholesale.nhhanaro.co.kr,4,4,wholesale-nhhanaro-co-kr,NH
korean-tea-coffee-mix,5,오설록 도매,wholesale.osulloc.com,4,4,wholesale-osulloc-com,OS
korean-tea-coffee-mix,6,담터 도매,wholesale.damtuh.co.kr,3,3,wholesale-damtuh-co-kr,DT
korean-tea-coffee-mix,7,티젠 도매,wholesale.teazen.co.kr,3,3,wholesale-teazen-co-kr,TZ
korean-tea-coffee-mix,8,쿠팡 B2B 차/커피,b2b.coupang.com/teacoffee,4,2,b2b-coupang-com-teacoffee,CP
korean-tea-coffee-mix,9,G마켓 도매 차/커피,gmarket.co.kr/wholesale/teacoffee,3,2,gmarket-co-kr-wholesale-teacoffee,GM
korean-tea-coffee-mix,10,11번가 도매 차/커피,11st.co.kr/wholesale/teacoffee,3,2,11st-co-kr-wholesale-teacoffee,11
k-drama-dvds-blurays,1,예스24 K드라마 도매,wholesale.yes24.com/kdrama,5,5,wholesale-yes24-com-kdrama,Y2
k-drama-dvds-blurays,2,알라딘 K드라마 도매,wholesale.aladin.co.kr/kdrama,5,5,wholesale-aladin-co-kr-kdrama,AL
k-drama-dvds-blurays,3,교보문고 K드라마 도매,wholesale.kyobobook.co.kr/kdrama,4,4,wholesale-kyobobook-co-kr-kdrama,KB
k-drama-dvds-blurays,4,도매꾹 K드라마,domeggook.com/kdrama,4,4,domeggook-com-kdrama,DK
k-drama-dvds-blurays,5,인터파크 도매 K드라마,wholesale.interpark.com/kdrama,3,3,wholesale-interpark-com-kdrama,IP
k-drama-dvds-blurays,6,신나라레코드 K드라마,synnara.co.kr/kdrama,3,3,synnara-co-kr-kdrama,SR
k-drama-dvds-blurays,7,핫트랙스 K드라마,hottracks.co.kr/kdrama,3,3,hottracks-co-kr-kdrama,HT
k-drama-dvds-blurays,8,쿠팡 B2B K드라마,b2b.coupang.com/kdrama,4,2,b2b-coupang-com-kdrama,CP
k-drama-dvds-blurays,9,G마켓 도매 K드라마,gmarket.co.kr/wholesale/kdrama,3,2,gmarket-co-kr-wholesale-kdrama,GM
k-drama-dvds-blurays,10,11번가 도매 K드라마,11st.co.kr/wholesale/kdrama,3,2,11st-co-kr-wholesale-kdrama,11
korean-fishing-gear,1,도매꾹 낚시용품,domeggook.com/fishinggear,5,5,domeggook-com-fishinggear,DK
korean-fishing-gear,2,은성사 도매,wholesale.eunsungsa.com,4,5,wholesale-eunsungsa-com,ES
korean-fishing-gear,3,동와 도매,wholesale.dongwa.co.kr,4,4,wholesale-dongwa-co-kr,DW
korean-fishing-gear,4,바낙스 도매,wholesale.banax.co.kr,4,4,wholesale-banax-co-kr,BN
korean-fishing-gear,5,강원산업 도매,wholesale.kangwon.co.kr,4,4,wholesale-kangwon-co-kr,KW
korean-fishing-gear,6,피싱앤피플 도매,wholesale.fishingnpeople.co.kr,3,3,wholesale-fishingnpeople-co-kr,FP
korean-fishing-gear,7,낚시용품 도매몰,wholesale.fishingmall.co.kr,3,3,wholesale-fishingmall-co-kr,NM
korean-fishing-gear,8,쿠팡 B2B 낚시,b2b.coupang.com/fishing,4,2,b2b-coupang-com-fishing,CP
korean-fishing-gear,9,G마켓 도매 낚시,gmarket.co.kr/wholesale/fishing,3,2,gmarket-co-kr-wholesale-fishing,GM
korean-fishing-gear,10,11번가 도매 낚시,11st.co.kr/wholesale/fishing,3,2,11st-co-kr-wholesale-fishing,11
hanbok,1,도매꾹 한복,domeggook.com/hanbok,5,5,domeggook-com-hanbok,DK
hanbok,2,한복나라 도매,wholesale.hanboknara.co.kr,4,5,wholesale-hanboknara-co-kr,HN
hanbok,3,비단빔 도매,wholesale.bidanbim.com,4,4,wholesale-bidanbim-com,BB
hanbok,4,박술녀 한복 도매,wholesale.parksulnyeo.com,4,4,wholesale-parksulnyeo-com,PS
hanbok,5,우리옷 도매,wholesale.wooriot.co.kr,3,4,wholesale-wooriot-co-kr,WO
hanbok,6,생활한복 도매,wholesale.saenghwalhanbok.com,3,3,wholesale-saenghwalhanbok-com,SH
hanbok,7,퓨전한복 도매,wholesale.fusionhanbok.co.kr,3,3,wholesale-fusionhanbok-co-kr,FH
hanbok,8,쿠팡 B2B 한복,b2b.coupang.com/hanbok,4,2,b2b-coupang-com-hanbok,CP
hanbok,9,G마켓 도매 한복,gmarket.co.kr/wholesale/hanbok,3,2,gmarket-co-kr-wholesale-hanbok,GM
hanbok,10,11번가 도매 한복,11st.co.kr/wholesale/hanbok,3,2,11st-co-kr-wholesale-hanbok,11
korean-phone-accessories,1,도매꾹 휴대폰 액세서리,domeggook.com/phoneaccessories,5,5,domeggook-com-phoneaccessories,DK
korean-phone-accessories,2,슈피겐코리아 도매,wholesale.spigen.co.kr,4,5,wholesale-spigen-co-kr,SK
korean-phone-accessories,3,링케 도매,wholesale.ringke.com,4,4,wholesale-ringke-com,RK
korean-phone-accessories,4,삼성전자 액세서리 도매,wholesale.samsung.com/accessories,5,4,wholesale-samsung-com-accessories,SE
korean-phone-accessories,5,LG전자 액세서리 도매,wholesale.lge.com/accessories,5,4,wholesale-lge-com-accessories,LE
korean-phone-accessories,6,폰케이스 도매,wholesale.phonecase.co.kr,3,3,wholesale-phonecase-co-kr,PC
korean-phone-accessories,7,액세서리 도매몰,wholesale.accessoriesmall.co.kr,3,3,wholesale-accessoriesmall-co-kr,AM
korean-phone-accessories,8,쿠팡 B2B 휴대폰,b2b.coupang.com/phone,4,2,b2b-coupang-com-phone,CP
korean-phone-accessories,9,G마켓 도매 휴대폰,gmarket.co.kr/wholesale/phone,3,2,gmarket-co-kr-wholesale-phone,GM
korean-phone-accessories,10,11번가 도매 휴대폰,11st.co.kr/wholesale/phone,3,2,11st-co-kr-wholesale-phone,11
korean-board-games,1,도매꾹 보드게임,domeggook.com/boardgames,5,5,domeggook-com-boardgames,DK
korean-board-games,2,코리아보드게임즈 도매,wholesale.koreaboardgames.com,4,5,wholesale-koreaboardgames-com,KB
korean-board-games,3,행복한바오밥 도매,wholesale.happybaobab.com,4,4,wholesale-happybaobab-com,HB
korean-board-games,4,보드엠 도매,wholesale.boardm.co.kr,4,4,wholesale-boardm-co-kr,BM
korean-board-games,5,다이소 보드게임 도매,wholesale.daiso.co.kr/boardgames,3,3,wholesale-daiso-co-kr-boardgames,DS
korean-board-games,6,토이저러스 도매,wholesale.toysrus.co.kr/boardgames,3,3,wholesale-toysrus-co-kr-boardgames,TR
korean-board-games,7,이마트 토이킹덤 도매,wholesale.emart.com/toykingdom/boardgames,4,3,wholesale-emart-com-toykingdom-boardgames,ET
korean-board-games,8,쿠팡 B2B 보드게임,b2b.coupang.com/boardgames,4,2,b2b-coupang-com-boardgames,CP
korean-board-games,9,G마켓 도매 보드게임,gmarket.co.kr/wholesale/boardgames,3,2,gmarket-co-kr-wholesale-boardgames,GM
korean-board-games,10,11번가 도매 보드게임,11st.co.kr/wholesale/boardgames,3,2,11st-co-kr-wholesale-boardgames,11
