cat_slug,rank,name,country,change,initials
k-fashion,8,커버낫,KR,0,커버
k-fashion,9,우영미,KR,0,우영
k-fashion,10,준지,KR,0,준지
k-fashion,11,KREAM,KR,0,크림
k-fashion,12,W컨셉,KR,0,W컨
k-fashion,13,29CM,KR,0,29
k-fashion,14,LMC,KR,0,LM
k-fashion,15,솔드아웃,KR,0,솔드
k-fashion,16,인사일런스,KR,0,인사
k-fashion,17,코드그라피,KR,0,코드
k-fashion,18,예일,KR,0,예일
k-fashion,19,브라운야드,KR,0,브라
k-fashion,20,미스치프,KR,0,미스
mens-fashion,1,로우로우,KR,0,로우
mens-fashion,2,블랭코브,KR,0,블랭
mens-fashion,3,손신발,KR,0,손신
mens-fashion,4,헤지스 액세서리,KR,0,헤지
mens-fashion,5,빈폴 액세서리,KR,0,빈폴
mens-fashion,6,닥스 액세서리,KR,0,닥스
mens-fashion,7,루이까또즈,KR,0,루이
mens-fashion,8,커스텀에이드,KR,0,커스
mens-fashion,9,헤비츠,KR,0,헤비
mens-fashion,10,바나나핏,KR,0,바나
mens-fashion,11,로스트가든,KR,0,로스
mens-fashion,12,매드고트,KR,0,매드
mens-fashion,13,쌈지,KR,0,쌈지
mens-fashion,14,오소이,KR,0,오소
mens-fashion,15,만다리나덕,KR,0,만다
mens-fashion,16,로터프,KR,0,로터
mens-fashion,17,시리즈,KR,0,시리
mens-fashion,18,티아이포맨,KR,0,티아
mens-fashion,19,맨솔,KR,0,맨솔
mens-fashion,20,조셉트,KR,0,조셉
lego-blocks,1,옥스포드,KR,0,옥스
lego-blocks,2,맥포머스,KR,0,맥포
lego-blocks,3,아이링고,KR,0,아이
lego-blocks,4,코블록,KR,0,코블
lego-blocks,5,오르다,KR,0,오르
lego-blocks,6,톡톡블럭,KR,0,톡톡
lego-blocks,7,영실업,KR,0,영실
lego-blocks,8,미미월드,KR,0,미미
lego-blocks,9,지니맥,KR,0,지니
lego-blocks,10,클릭포머스,KR,0,클릭
lego-blocks,11,큐블로,KR,0,큐블
lego-blocks,12,스내포,KR,0,스내
lego-blocks,13,지나월드,KR,0,지나
lego-blocks,14,몰펀,KR,0,몰펀
lego-blocks,15,웰키,KR,0,웰키
lego-blocks,16,자석나라,KR,0,자석
lego-blocks,17,플레이팩토,KR,0,플레
lego-blocks,18,토이맨,KR,0,토이
lego-blocks,19,아이와,KR,0,아이
lego-blocks,20,블록스,KR,0,블록
character-goods,1,카카오프렌즈,KR,0,카카
character-goods,2,라인프렌즈,KR/JP,0,라인
character-goods,3,BT21,KR,0,BT
character-goods,4,아트박스,KR,0,아트
character-goods,5,무직타이거,KR,0,무직
character-goods,6,조구만 스튜디오,KR,0,조구
character-goods,7,다이노탱,KR,0,다이
character-goods,8,버터샵,KR,0,버터
character-goods,9,오롤리데이,KR,0,오롤
character-goods,10,최고심,KR,0,최고
character-goods,11,망그러진 곰,KR,0,망그러
character-goods,12,제로퍼제로,KR,0,제로
character-goods,13,웹툰프렌즈,KR,0,웹툰
character-goods,14,세컨드모닝,KR,0,세컨
character-goods,15,스튜디오 오리진,KR,0,스튜
character-goods,16,이야이야앤프렌즈,KR,0,이야
character-goods,17,김토끼,KR,0,김토
character-goods,18,어프어프,KR,0,어프
character-goods,19,포에틱 베어,KR,0,포에
character-goods,20,니니즈,KR,0,니니
k-beauty-makeup,1,클리오,KR,0,클리
k-beauty-makeup,2,롬앤,KR,0,롬앤
k-beauty-makeup,3,3CE,KR,5,3C
k-beauty-makeup,4,에뛰드,KR,-1,에뛰
k-beauty-makeup,5,페리페라,KR,-1,페리
k-beauty-makeup,6,헤라,KR,0,헤라
k-beauty-makeup,7,데이지크,KR,4,데이
k-beauty-makeup,8,어뮤즈,KR,1,어뮤
k-beauty-makeup,9,홀리카홀리카,KR,3,홀리
k-beauty-makeup,10,투쿨포스쿨,KR,5,투쿨
k-beauty-makeup,11,힌스,KR,3,힌스
k-beauty-makeup,12,에스쁘아,KR,4,에스
k-beauty-makeup,13,웨이크메이크,KR,4,웨이
k-beauty-makeup,14,릴리바이레드,KR,-1,릴리
k-beauty-makeup,15,미샤,KR,-5,미샤
k-beauty-makeup,16,정샘물,KR,-9,정샘
k-beauty-makeup,17,네이처리퍼블릭,KR,1,네이
k-beauty-makeup,18,더샘,KR,1,더샘
k-beauty-makeup,19,삐아,KR,0,삐아
k-beauty-makeup,20,뮤드,KR,0,뮤드
smartphone-acc,1,슈피겐코리아,KR/US,0,슈피
smartphone-acc,2,신지모루,KR,0,신지
smartphone-acc,3,링케,KR,0,링케
smartphone-acc,4,아라리,KR,0,아라
smartphone-acc,5,빅쏘,KR,0,빅쏘
smartphone-acc,6,베루스,KR/US,0,베루
smartphone-acc,7,디팍스,KR,0,디팍
smartphone-acc,8,슈퍼디비전,KR,0,슈퍼
smartphone-acc,9,아트뮤,KR,0,아트
smartphone-acc,10,엘라고,KR/US,0,엘라
smartphone-acc,11,아이페이스,KR,0,아이
smartphone-acc,12,팝소켓코리아,KR,0,팝소
smartphone-acc,13,디자인스킨,KR,0,디자
smartphone-acc,14,만앤오토,KR,0,만앤
smartphone-acc,15,머큐리코퍼레이션,KR,0,머큐
smartphone-acc,16,알로코리아,KR,0,알로
smartphone-acc,17,스카이 필,KR,0,스카
smartphone-acc,18,리버네트워크,KR,0,리버
smartphone-acc,19,인트존,KR,0,인트
smartphone-acc,20,프롬비,KR,0,프로
k-beauty-haircare,1,아모스프로페셔널,KR,0,아모
k-beauty-haircare,2,미쟝센,KR,0,미쟝
k-beauty-haircare,3,려,KR,0,려
k-beauty-haircare,4,케라시스,KR,0,케라
k-beauty-haircare,5,쿤달,KR,0,쿤달
k-beauty-haircare,6,라보에이치,KR,0,라보
k-beauty-haircare,7,어노브,KR,0,어노
k-beauty-haircare,8,닥터그루트,KR,0,닥터
k-beauty-haircare,9,아로마티카,KR,0,아로
k-beauty-haircare,10,엘라스틴,KR,0,엘라
k-beauty-haircare,11,제이숲,KR,0,제이
k-beauty-haircare,12,달리프,KR,0,달리
k-beauty-haircare,13,그로우어스,KR,0,그로
k-beauty-haircare,14,헤드스파7,KR,0,헤드
k-beauty-haircare,15,보다나,KR,0,보다
k-beauty-haircare,16,박준뷰티랩,KR,0,박준
k-beauty-haircare,17,닥터포헤어,KR,0,닥터
k-beauty-haircare,18,아윤채,KR,0,아윤
k-beauty-haircare,19,트리셀,KR,0,트리
k-beauty-haircare,20,모레모,KR,0,모레
computer-parts,1,앱코,KR,0,앱코
computer-parts,2,마이크로닉스,KR,0,마이
computer-parts,3,쓰리알시스,KR,0,쓰리
computer-parts,4,잘만,KR,0,잘만
computer-parts,5,한성컴퓨터,KR,0,한성
computer-parts,6,이엠텍,KR,0,이엠
computer-parts,7,제닉스,KR,0,제닉
computer-parts,8,스카이디지탈,KR,0,스카
computer-parts,9,아이구주,KR,0,아이
computer-parts,10,맥스엘리트,KR,0,맥스
computer-parts,11,리줌,KR,0,리줌
computer-parts,12,비프렌드,KR,0,비프
computer-parts,13,에이원,KR,0,에이
computer-parts,14,콕스,KR,0,콕스
computer-parts,15,다크플래쉬,KR,0,다크
computer-parts,16,에너맥스,KR,0,에너
computer-parts,17,쿨러마스터,KR,0,쿨러
computer-parts,18,DEEPCOOL,KR,0,DE
computer-parts,19,몬스타기어,KR,0,몬스
computer-parts,20,PCCOOLER,KR,0,PC
inner-beauty,1,정관장,KR,0,정관
inner-beauty,2,바이탈뷰티,KR,0,바이
inner-beauty,3,종근당건강,KR,0,종근
inner-beauty,4,뉴트리원,KR,0,뉴트
inner-beauty,5,비비랩,KR,0,비비
inner-beauty,6,에버콜라겐,KR,0,에버
inner-beauty,7,세리박스,KR,0,세리
inner-beauty,8,grn+,KR,0,gr
inner-beauty,9,푸드올로지,KR,0,푸드
inner-beauty,10,에스더포뮬러,KR,0,에스
inner-beauty,11,고려은단,KR,0,고려
inner-beauty,12,지엔엠라이프,KR,0,지엔
inner-beauty,13,뉴오리진,KR,0,뉴오
inner-beauty,14,닥터린,KR,0,닥터
inner-beauty,15,덴프레쉬,KR,0,덴프
inner-beauty,16,비타민엔젤스,KR,0,비타
inner-beauty,17,콜레올로지,KR,0,콜레
inner-beauty,18,슬림플래닛,KR,0,슬림
inner-beauty,19,더작,KR,0,더작
inner-beauty,20,홀리데이즈,KR,0,홀리
figures-collectibles,1,카카오프렌즈,KR,0,카카
figures-collectibles,2,라인프렌즈,KR,0,라이
figures-collectibles,3,스티키몬스터랩,KR,0,스티
figures-collectibles,4,블리츠웨이,KR,0,블리
figures-collectibles,5,오로라월드,KR,0,오로
figures-collectibles,6,영실업,KR,0,영실
figures-collectibles,7,쿨레인,KR,0,쿨레
figures-collectibles,8,미미월드,KR,0,미미
figures-collectibles,9,아이코닉스,KR,0,아이
figures-collectibles,10,핸즈인팩토리,KR,0,핸즈
figures-collectibles,11,슈퍼픽션,KR,0,슈퍼
figures-collectibles,12,초코사이다,KR,0,초코
figures-collectibles,13,스튜디오 오리진,KR,0,스튜
figures-collectibles,14,델리토이즈,KR,0,델리
figures-collectibles,15,부즈,KR,0,부즈
figures-collectibles,16,토이솔져,KR,0,토이
figures-collectibles,17,킨키로봇,KR,0,킨키
figures-collectibles,18,피프티피프티,KR,0,피프
figures-collectibles,19,세맨콜론,KR,0,세맨
figures-collectibles,20,팝콘게임즈,KR,0,팝콘
k-food,1,CJ제일제당,KR,0,CJ
k-food,2,농심,KR,0,농심
k-food,3,오뚜기,KR,0,오뚜
k-food,4,삼양식품,KR,0,삼양
k-food,5,동원F&B,KR,0,동원
k-food,6,오리온,KR,0,오리
k-food,7,롯데웰푸드,KR,0,롯데
k-food,8,해태제과,KR,0,해태
k-food,9,청정원,KR,0,청정
k-food,10,풀무원,KR,0,풀무
k-food,11,팔도,KR,0,팔도
k-food,12,샘표,KR,0,샘표
k-food,13,크라운제과,KR,0,크라
k-food,14,빙그레,KR,0,빙그
k-food,15,하림,KR,0,하림
k-food,16,사조대림,KR,0,사조
k-food,17,아워홈,KR,0,아워
k-food,18,맛있닭,KR,0,맛있
k-food,19,랭킹닭컴,KR,0,랭킹
k-food,20,아임닭,KR,0,아임
golf-gear,1,캘러웨이 코리아,KR,0,캘러
golf-gear,2,타이틀리스트,KR,0,타이
golf-gear,3,볼빅,KR,0,볼빅
golf-gear,4,핑,KR,0,핑
golf-gear,5,테일러메이드,KR,0,테일
golf-gear,6,PXG,KR,0,PX
golf-gear,7,젝시오,KR,0,젝시
golf-gear,8,까스텔바작,KR,0,까스
golf-gear,9,와이드앵글,KR,0,와이
golf-gear,10,제이린드버그,KR,0,제이
golf-gear,11,마크앤로나,KR,0,마크
golf-gear,12,어뉴골프,KR,0,어뉴
golf-gear,13,풋조이,KR,0,풋조
golf-gear,14,클리브랜드,KR,0,클리
golf-gear,15,스릭슨,KR,0,스릭
golf-gear,16,보이스캐디,KR,0,보이
golf-gear,17,골프존,KR,0,골프
golf-gear,18,페어라이어,KR,0,페어
golf-gear,19,데상트골프,KR,0,데상
golf-gear,20,캘러웨이 어패럴,KR,0,캘러
camping-gear,1,코오롱스포츠,KR,0,코오
camping-gear,2,K2,KR,0,K2
camping-gear,3,블랙야크,KR,0,블랙
camping-gear,4,네파,KR,0,네파
camping-gear,5,스노우피크 코리아,KR,0,스노
camping-gear,6,헬리녹스,KR,0,헬리
camping-gear,7,코베아,KR,0,코베
camping-gear,8,미니멀웍스,KR,0,미니
camping-gear,9,제드코리아,KR,0,제드
camping-gear,10,카즈미,KR,0,카즈
camping-gear,11,크레모아,KR,0,크레
camping-gear,12,스노우라인,KR,0,스노
camping-gear,13,아이더,KR,0,아이
camping-gear,14,버팔로,KR,0,버팔
camping-gear,15,지프,KR,0,지프
camping-gear,16,노스피크,KR,0,노스
camping-gear,17,위오,KR,0,위오
camping-gear,18,마운트리버,KR,0,마운
camping-gear,19,800도씨,KR,0,80
camping-gear,20,아베나키,KR,0,아베
fishing-gear,1,바낙스,KR,0,바낙
fishing-gear,2,NS블랙홀,KR,0,NS
fishing-gear,3,아피스,KR,0,아피
fishing-gear,4,JS컴퍼니,KR,0,JS
fishing-gear,5,용성,KR,0,용성
fishing-gear,6,HDF,KR,0,HD
fishing-gear,7,머모피,KR,0,머모
fishing-gear,8,기간이즘,KR,0,기간
fishing-gear,9,엔에스,KR,0,엔에
fishing-gear,10,도요,KR,0,도요
fishing-gear,11,씨호크,KR,0,씨호
fishing-gear,12,금호조침,KR,0,금호
fishing-gear,13,라팔라,KR,0,라팔
fishing-gear,14,다이와 코리아,KR,0,다이
fishing-gear,15,시마노 한국,KR,0,시마
fishing-gear,16,슈어캐치,KR,0,슈어
fishing-gear,17,루어맨,KR,0,루어
fishing-gear,18,피쉬앤피플,KR,0,피쉬
fishing-gear,19,아미고,KR,0,아미
fishing-gear,20,코러낚시,KR,0,코러
k-stationery,1,모닝글로리,KR,1,모닝
k-stationery,2,모나미,KR,-1,모나
k-stationery,3,카카오프렌즈,KR,0,카카
k-stationery,4,라인프렌즈,KR,0,라이
k-stationery,5,아트박스,KR,0,아트
k-stationery,6,아이코닉,KR,6,아이
k-stationery,7,인디고,KR,1,인디
k-stationery,8,데일리라이크,KR,3,데일
k-stationery,9,라이브워크,KR,1,라이
k-stationery,10,어프어프,KR,0,어프
k-stationery,11,리훈,KR,-5,리훈
k-stationery,12,7321디자인,KR,0,73
k-stationery,13,아르디움,KR,0,아르
k-stationery,14,페이퍼리안,KR,0,페이
k-stationery,15,루카랩,KR,-8,루카
k-stationery,16,비온디,KR,0,비온
k-stationery,17,다이노탱,KR,-2,다이
k-stationery,18,제로퍼제로,KR,0,제로
k-stationery,19,오롤리데이,KR,-3,오롤
k-stationery,20,세컨드맨션,KR,-6,세컨
pet-supplies,1,아르르,KR,10,아르
pet-supplies,2,하울팟,KR,11,하울
pet-supplies,3,페스룸,KR,9,페스
pet-supplies,4,강아지대통령,KR,1,강아
pet-supplies,5,바잇미,KR,-1,바잇
pet-supplies,6,브릿지독,KR,0,브릿
pet-supplies,7,넬로,KR,0,넬로
pet-supplies,8,고양이대통령,KR,-2,고양
pet-supplies,9,스몰스터프,KR,0,스몰
pet-supplies,10,붐펫,KR,0,붐펫
pet-supplies,11,펫띵,KR,0,펫띵
pet-supplies,12,꼬떼아꼬떼,KR,0,꼬떼
pet-supplies,13,마이플러피,KR,0,마이
pet-supplies,14,어니스트밀,KR,0,어니
pet-supplies,15,리틀콜린,KR,0,리틀
pet-supplies,16,퍼피아,KR,3,퍼피
pet-supplies,17,견묘,KR,0,견묘
pet-supplies,18,도그아이,KR,0,도그
pet-supplies,19,후르타 코리아,KR,0,후르
pet-supplies,20,와이즈펫,KR,0,와이
webtoon-goods,1,네이버웹툰,KR,0,네이
webtoon-goods,2,카카오프렌즈,KR,0,카카
webtoon-goods,3,웹툰프렌즈,KR,0,웹툰
webtoon-goods,4,디앤씨웹툰스토어,KR,11,디앤
webtoon-goods,5,모펀,KR,0,모펀
webtoon-goods,6,애니플러스샵,KR,0,애니
webtoon-goods,7,위즈덤하우스,KR,0,위즈
webtoon-goods,8,코미코,KR/JP,0,코미
webtoon-goods,9,레진샵,KR,0,레진
webtoon-goods,10,마플샵,KR,-1,마플
webtoon-goods,11,굿즈이즈,KR,-3,굿즈
webtoon-goods,12,애니메이트,JP/KR,5,애니
webtoon-goods,13,만화경,KR,0,만화
webtoon-goods,14,투니벅스,KR,0,투니
webtoon-goods,15,탑툰,KR,0,탑툰
webtoon-goods,16,버프툰,KR,0,버프
webtoon-goods,17,아이디어스,KR,0,아이
webtoon-goods,18,스튜디오 드래곤,KR,0,스튜
webtoon-goods,19,메이크스타,KR,-6,메이
webtoon-goods,20,텀블벅,KR,-10,텀블
kitchen-ware,1,락앤락,KR,0,락앤
kitchen-ware,2,해피콜,KR,0,해피
kitchen-ware,3,네오플램,KR,0,네오
kitchen-ware,4,PN풍년,KR,0,PN
kitchen-ware,5,키친아트,KR,0,키친
kitchen-ware,6,글라스락,KR,0,글라
kitchen-ware,7,코멕스,KR,0,코멕
kitchen-ware,8,도루코 마이셰프,KR,0,도루
kitchen-ware,9,퀸센스,KR,0,퀸센
kitchen-ware,10,한일스텐레스,KR,0,한일
kitchen-ware,11,실리만,KR,0,실리
kitchen-ware,12,창신리빙,KR,0,창신
kitchen-ware,13,오덴세,KR,0,오덴
kitchen-ware,14,광주요,KR,0,광주
kitchen-ware,15,이도도자기,KR,0,이도
kitchen-ware,16,김성훈도자기,KR,0,김성
kitchen-ware,17,크라운포드,KR,0,크라
kitchen-ware,18,행남자기,KR,0,행남
kitchen-ware,19,모드니,KR,0,모드
kitchen-ware,20,자주(JAJU),KR,0,자주
kdrama-goods,1,스튜디오드래곤,KR,0,스튜
kdrama-goods,2,메이크스타,KR,0,메이
kdrama-goods,3,tvN,KR,0,tv
kdrama-goods,4,위드뮤,KR,0,위드
kdrama-goods,5,에버라인,KR,0,에버
kdrama-goods,6,케이타운포유,KR,0,케이
kdrama-goods,7,JTBC,KR,0,JT
kdrama-goods,8,SBS,KR,0,SB
kdrama-goods,9,KBS,KR,0,KB
kdrama-goods,10,아이디어스,KR,0,아이
kdrama-goods,11,카카오프렌즈,KR,0,카카
kdrama-goods,12,라인프렌즈,KR,0,라이
kdrama-goods,13,텐바이텐,KR,0,텐바
kdrama-goods,14,YES24,KR,0,YE
kdrama-goods,15,알라딘,KR,0,알라
kdrama-goods,16,교보문고,KR,0,교보
kdrama-goods,17,사운드웨이브,KR,0,사운
kdrama-goods,18,뮤직코리아,KR,0,뮤직
kdrama-goods,19,애플뮤직,KR,0,애플
kdrama-goods,20,비트로드,KR,0,비트
auto-accessories,1,불스원,KR,0,불스
auto-accessories,2,현대모비스,KR,0,현대
auto-accessories,3,아이나비,KR,0,아이
auto-accessories,4,더클래스,KR,0,더클
auto-accessories,5,오토앤,KR,0,오토
auto-accessories,6,카템,KR,0,카템
auto-accessories,7,메이튼,KR,0,메이
auto-accessories,8,파인디지털,KR,0,파인
auto-accessories,9,만도,KR,0,만도
auto-accessories,10,기아,KR,0,기아
auto-accessories,11,훠링,KR,0,훠링
auto-accessories,12,카렉스,KR,0,카렉
auto-accessories,13,이지스오토랩,KR,0,이지
auto-accessories,14,오토반,KR,0,오토
auto-accessories,15,카카오프렌즈,KR,0,카카
auto-accessories,16,라인프렌즈,KR,0,라이
auto-accessories,17,르노코리아,KR,0,르노
auto-accessories,18,KG모빌리티,KR,0,KG
auto-accessories,19,카존,KR,0,카존
auto-accessories,20,오토크로바,KR,0,오토
esports-merch,1,T1,KR/US,0,T1
esports-merch,2,Gen.G,KR/US,0,Ge
esports-merch,3,DRX,KR,0,DR
esports-merch,4,농심 레드포스,KR,0,농심
esports-merch,5,KT 롤스터,KR,0,KT
esports-merch,6,한화생명e스포츠,KR,0,한화
esports-merch,7,광동 프릭스,KR,0,광동
esports-merch,8,슈퍼플레이,KR,0,슈퍼
esports-merch,9,피어엑스,KR,0,피어
esports-merch,10,OK저축은행 브리온,KR,0,OK
esports-merch,11,LCK,KR,0,LC
esports-merch,12,제닉스,KR,0,제닉
esports-merch,13,앱코,KR,0,앱코
esports-merch,14,로지텍,KR/US,0,로지
esports-merch,15,레이저,KR/US,0,레이
esports-merch,16,스틸시리즈,KR/DK,0,스틸
esports-merch,17,커세어,KR/US,0,커세
esports-merch,18,리그 오브 레전드,KR/US,0,리그
esports-merch,19,오버워치,KR/US,0,오버
esports-merch,20,발로란트,KR/US,0,발로
k-beauty-devices,1,메디큐브,KR,0,메디
k-beauty-devices,2,LG 프라엘,KR,0,LG
k-beauty-devices,3,셀리턴,KR,0,셀리
k-beauty-devices,4,바나브,KR,0,바나
k-beauty-devices,5,메이크온,KR,0,메이
k-beauty-devices,6,듀얼소닉,KR,0,듀얼
k-beauty-devices,7,DPC,KR,0,DP
k-beauty-devices,8,엘리닉,KR,0,엘리
k-beauty-devices,9,닥터탱글,KR,0,닥터
k-beauty-devices,10,지온메디텍,KR,0,지온
k-beauty-devices,11,아띠베뷰티,KR,0,아띠
k-beauty-devices,12,오아,KR,0,오아
k-beauty-devices,13,뷰티락,KR,0,뷰티
k-beauty-devices,14,에끌레어,KR,0,에끌
k-beauty-devices,15,소마,KR,0,소마
k-beauty-devices,16,뉴스킨,KR/US,0,뉴스
k-beauty-devices,17,누페이스,KR/US,0,누페
k-beauty-devices,18,실큰,KR/CA,0,실큰
k-beauty-devices,19,포레오,KR/SE,0,포레
k-beauty-devices,20,야만,KR/JP,0,야만
home-decor,1,오늘의집,KR,0,오늘
home-decor,2,자주(JAJU),KR,0,자주
home-decor,3,모던하우스,KR,0,모던
home-decor,4,한샘,KR,0,한샘
home-decor,5,리바트,KR,0,리바
home-decor,6,까사미아,KR,0,까사
home-decor,7,데코뷰,KR,0,데코
home-decor,8,마틸라,KR,0,마틸
home-decor,9,두닷,KR,0,두닷
home-decor,10,마켓비,KR,0,마켓
home-decor,11,일룸,KR,0,일룸
home-decor,12,시스디자인,KR,0,시스
home-decor,13,올루미,KR,0,올루
home-decor,14,헬로우슬립,KR,0,헬로
home-decor,15,쁘리엘르,KR,0,쁘리
home-decor,16,생활공작소,KR,0,생활
home-decor,17,집꾸미기,KR,0,집꾸
home-decor,18,룸앤홈,KR,0,룸앤
home-decor,19,먼데이하우스,KR,0,먼데
home-decor,20,상도가구,KR,0,상도
modern-hanbok,1,리슬,KR,0,리슬
modern-hanbok,2,차이킴,KR,0,차이
modern-hanbok,3,단하주단,KR,0,단하
modern-hanbok,4,하플리,KR,0,하플
modern-hanbok,5,꼬레아노,KR,0,꼬레
modern-hanbok,6,기로에,KR,0,기로
modern-hanbok,7,다래원,KR,0,다래
modern-hanbok,8,서우한복,KR,0,서우
modern-hanbok,9,때때롯살롱,KR,0,때때
modern-hanbok,10,나라한,KR,0,나라
modern-hanbok,11,여밈,KR,0,여밈
modern-hanbok,12,한복린,KR,0,한복
modern-hanbok,13,무릇,KR,0,무릇
modern-hanbok,14,오늘하루한복,KR,0,오늘
modern-hanbok,15,꽃닮,KR,0,꽃닮
modern-hanbok,16,민주화한복,KR,0,민주
modern-hanbok,17,더고은생활한복,KR,0,더고
modern-hanbok,18,치마저고리,KR,0,치마
modern-hanbok,19,사임당 바이 이혜미,KR,0,사이
modern-hanbok,20,미쳐라,KR,0,미쳐
traditional-craft,1,국립박물관문화재단(뮷즈),KR,0,국립
traditional-craft,2,한국문화재재단(KHmall),KR,0,한국
traditional-craft,3,이도(yido),KR,0,이도
traditional-craft,4,광주요,KR,0,광주
traditional-craft,5,놋담,KR,0,놋담
traditional-craft,6,서울번드,KR,0,서울
