cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
auto-parts,14,명신산업 싼타페 휀더,Myungshin Santa Fe Fender,명신산업,85,38000,55,1500,33640,myungshin fender;santa fe body;korean body parts,0,domeggook-com;supercat-co-kr;sellmoa-com
auto-parts,15,화신 쏘렌토 라디에이터,Hwashin Sorento Radiator,화신,130,60000,53,3000,33612,hwashin radiator;sorento cooling;korean radiator,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
auto-parts,16,현대모비스 엑센트 연료 필터,Hyundai Mobis Accent Fuel Filter,현대모비스,30,13000,57,100,33612,hyundai fuel filter;accent parts;mobis filter,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,17,HL만도 코나 쇼크 업소버,HL Mando Kona Shock Absorber,HL만도,80,37000,53,2000,33588,mando shock;kona suspension;korean shock,0,ownerclan-com;sellmoa-com;supercat-co-kr
auto-parts,18,한국타이어 아이오닉 전기차 타이어,Hankook Ioniq EV Tire,한국타이어앤테크놀로지,130,60000,53,9500,33744,hankook ev tire;ioniq parts;electric vehicle tire,0,domeggook-com;domemall-co-kr;onchannel-co-kr
auto-parts,19,현대위아 팰리세이드 워터 펌프,Hyundai Wia Palisade Water Pump,현대위아,65,30000,53,700,33612,hyundai wia pump;palisade cooling;water pump,0,domeggook-com;wiconseller-com;domewh-com
auto-parts,20,한온시스템 쏘렌토 라디에이터 팬,Hanonsystem Sorento Radiator Fan,한온시스템,70,32000,54,1200,33612,hanon fan;sorento cooling;radiator fan,0,ownerclan-com;dome119-com;dometopia-com
auto-parts,21,현대트랜시스 쏘나타 클러치 디스크,Hyundai Transys Sonata Clutch Disc,현대트랜시스,95,45000,52,1800,33612,transys clutch;sonata transmission;clutch disc,0,domeggook-com;supercat-co-kr;sellmoa-com
auto-parts,22,금호타이어 제네시스 G70 퍼포먼스 타이어,Kumho Tire Genesis G70 Performance Tire,금호타이어,140,65000,53,11000,33744,kumho performance;genesis g70;korean sport tire,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
auto-parts,23,넥센타이어 모닝 경차 타이어,Nexen Tire Morning Compact Car Tire,넥센타이어,70,32000,54,6000,33744,nexen compact tire;morning parts;korean small car,0,domeggook-com;wiconseller-com;domewh-com
auto-parts,24,에스엘 K3 테일 라이트 어셈블리,SL K3 Tail Light Assembly,에스엘,110,50000,54,1000,33710,sl tail light;k3 parts;korean tail light,0,ownerclan-com;dome119-com;dometopia-com
auto-parts,25,서연이화 싼타페 사이드 미러 커버,Seoyon E-Hwa Santa Fe Side Mirror Cover,서연이화,48,22000,54,200,33640,seoyon mirror cover;santa fe exterior;korean auto parts,0,domeggook-com;supercat-co-kr;sellmoa-com
auto-parts,26,성우하이텍 팰리세이드 사이드 스텝,Sungwoo Hitech Palisade Side Step,성우하이텍,180,80000,56,5000,33640,sungwoo side step;palisade accessory;korean suv parts,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
auto-parts,27,평화정공 아반떼 컨트롤 암,Pyonghwa Jeonggong Avante Control Arm,평화정공,75,35000,53,1000,33588,pyonghwa control arm;avante suspension;korean auto parts,0,domeggook-com;wiconseller-com;domewh-com
auto-parts,28,세방전지 그랜저 AGM 배터리,Sebang Global Grandeur AGM Battery,세방전지,110,50000,54,12000,33575,sebong agm battery;grandeur battery;korean premium battery,0,ownerclan-com;dome119-com;dometopia-com
auto-parts,29,명신산업 쏘나타 후드,Myungshin Sonata Hood,명신산업,140,65000,53,5000,33640,myungshin hood;sonata body;korean auto body,0,domeggook-com;supercat-co-kr;sellmoa-com
auto-parts,30,화신 K5 브레이크 디스크,Hwashin K5 Brake Disc,화신,85,40000,53,2500,33567,hwashin brake disc;k5 braking;korean brake parts,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,1,코스알엑스 퓨어핏 시카 세럼,COSRX Pure Fit Cica Serum,코스알엑스,22.5,9500,58,120,11233,cosrx cica;korean serum;sensitive skin,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,2,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,75,35000,53,250,11233,sulwhasoo essence;korean luxury;anti-aging serum,2,ownerclan-com;sellmoa-com;supercat-co-kr
k-beauty-skincare,3,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,28,12000,57,200,11233,laneige mask;sleeping pack;hydrating mask,0,domeggook-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,4,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,20,8500,58,150,11233,innisfree serum;green tea skincare;korean essence,-3,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,5,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,38,17000,55,180,11233,dr jart cica;cicapair cream;redness relief,-3,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,6,메디힐 티트리 케어 솔루션 마스크,Mediheal Teatree Care Solution Mask,메디힐,15,6000,60,80,11233,mediheal mask;teatree mask;acne care,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,7,에스트라 아토베리어 365 크림,Aestura Atobarrier 365 Cream,에스트라,32,14000,56,220,11233,aestura cream;atobarrier;dry skin cream,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,8,라운드랩 1025 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,19,8000,58,280,11233,round lab toner;dokdo toner;hydrating toner,0,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,9,아누아 어성초 토너,Anua Heartleaf 77% Soothing Toner,아누아,25,11000,56,300,11233,anua toner;heartleaf toner;soothing toner,-1,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,10,조선미녀 맑은쌀 선크림,Beauty of Joseon Relief Sun Rice,조선미녀,18.5,7800,58,70,11233,korean sunscreen;beauty of joseon;rice extract,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,11,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,23,10000,56,130,11233,torriden serum;hyaluronic serum;deep hydration,1,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,12,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,26,11500,56,250,11233,manyo cleansing oil;korean cleansing;pore care,-2,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,13,넘버즈인 3번 맑은 광채 촉촉 에센스,Numbuzin No.3 Skin Softening Serum,넘버즈인,29,13000,55,100,11233,numbuzin serum;skin softening;korean essence,0,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,14,구달 청귤 비타C 잡티 세럼,Goodal Green Tangerine Vita C Dark Spot Serum,구달,24,10500,56,110,11233,goodal vita c;dark spot serum;green tangerine,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,15,아이오페 바이오 에센스 인텐시브 컨디셔닝,IOPE Bio Essence Intensive Conditioning,아이오페,40,18000,55,200,11233,iope essence;bio essence;korean pre-serum,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,16,코스알엑스 아하 바하 클라리파잉 트리트먼트 토너,COSRX AHA BHA Clarifying Treatment Toner,코스알엑스,17,7000,59,180,11233,cosrx toner;aha bha toner;exfoliating toner,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,17,설화수 자음생크림,Sulwhasoo Concentrated Ginseng Renewing Cream,설화수,100,48000,52,200,11233,sulwhasoo ginseng;anti-aging cream;korean luxury,0,ownerclan-com;sellmoa-com;supercat-co-kr
k-beauty-skincare,18,라네즈 립 슬리핑 마스크,Laneige Lip Sleeping Mask,라네즈,16,6500,59,50,11233,laneige lip mask;lip care;hydrating lip,0,domeggook-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,19,이니스프리 화산송이 모공 마스크,Innisfree Super Volcanic Pore Clay Mask,이니스프리,18,7500,58,150,11233,innisfree mask;volcanic mask;pore care,0,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,20,닥터자르트 세라마이딘 크림,Dr. Jart+ Ceramidin Cream,닥터자르트,35,15000,57,180,11233,dr jart ceramidin;ceramide cream;dry skin,0,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,21,메디힐 콜라겐 임팩트 에센셜 마스크,Mediheal Collagen Impact Essential Mask,메디힐,14,5500,61,80,11233,mediheal collagen;collagen mask;anti-aging mask,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,22,에스트라 테라크네 365 클리어 딥 클렌징 폼,Aestura Theracne 365 Clear Deep Cleansing Foam,에스트라,20,8500,58,150,11233,aestura cleanser;acne foam;deep cleansing,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,23,라운드랩 자작나무 수분 선크림,Round Lab Birch Juice Moisturizing Sunscreen,라운드랩,21,9000,57,80,11233,round lab sunscreen;birch juice;moisturizing spf,0,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,24,아누아 어성초 77% 수딩 크림,Anua Heartleaf 77% Soothing Cream,아누아,27,12000,56,180,11233,anua cream;heartleaf cream;soothing moisturizer,0,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,25,조선미녀 인삼 클렌징 오일,Beauty of Joseon Ginseng Cleansing Oil,조선미녀,20,8500,58,150,11233,beauty of joseon oil;ginseng cleanser;korean cleansing,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,26,토리든 다이브인 저분자 히알루론산 크림,Torriden DIVE-IN Low Molecular Hyaluronic Acid Cream,토리든,25,11000,56,180,11233,torriden cream;hyaluronic cream;deep hydration,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
k-beauty-skincare,27,마녀공장 비피다 바이옴 콤플렉스 앰플,Manyo Factory Bifida Biome Complex Ampoule,마녀공장,32,14000,56,100,11233,manyo ampoule;bifida biome;anti-aging ampoule,0,domeggook-com;wiconseller-com;domewh-com
k-beauty-skincare,28,넘버즈인 6번 딥 슬립 마스크 세럼,Numbuzin No.6 Deep Sleep Mask Serum,넘버즈인,30,13500,55,120,11233,numbuzin mask serum;deep sleep mask;overnight serum,0,ownerclan-com;dome119-com;dometopia-com
k-beauty-skincare,29,구달 맑은 어성초 진정 에센스,Goodal Houttuynia Cordata Calming Essence,구달,22,9500,57,130,11233,goodal essence;houttuynia cordata;calming essence,0,domeggook-com;supercat-co-kr;sellmoa-com
k-beauty-skincare,30,아이오페 슈퍼바이탈 크림 리치,IOPE Super Vital Cream Rich,아이오페,60,28000,53,200,11233,iope cream;super vital;anti-aging cream,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
trading-cards,1,포켓몬 카드 게임 확장팩 (한국어),Pokemon TCG Booster Pack (Korean),포켓몬코리아,8.99,3800,58,30,183454,pokemon korean;tcg booster;pokemon cards,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,2,유희왕 OCG 스트럭처 덱 (한국어),Yu-Gi-Oh! OCG Structure Deck (Korean),유희왕 OCG,25,11000,56,200,183454,yugioh korean;structure deck;ocg cards,0,ownerclan-com;sellmoa-com;supercat-co-kr
trading-cards,3,디지몬 카드 게임 스타터 덱 (한국어),Digimon Card Game Starter Deck (Korean),디지몬 카드 게임,20,9000,55,150,183454,digimon korean;starter deck;digimon tcg,0,domeggook-com;domemall-co-kr;onchannel-co-kr
trading-cards,4,원피스 카드 게임 부스터 박스 (한국어),One Piece Card Game Booster Box (Korean),원피스 카드 게임,80,38000,52,500,183454,one piece korean;booster box;one piece tcg,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,5,쿠키런: 브레이버스 스타터 덱 (한국어),Cookie Run: Bravers Starter Deck (Korean),쿠키런: 브레이버스,18,8000,55,120,183454,cookie run tcg;bravers deck;korean card game,0,ownerclan-com;dome119-com;dometopia-com
trading-cards,6,포켓몬 카드 게임 VSTAR 유니버스 (한국어),Pokemon TCG VSTAR Universe (Korean),포켓몬코리아,50,23000,54,300,183454,pokemon vstar;korean pokemon;vstar universe,0,domeggook-com;supercat-co-kr;sellmoa-com
trading-cards,7,유희왕 OCG 배틀 오브 카오스 (한국어),Yu-Gi-Oh! OCG Battle of Chaos (Korean),유희왕 OCG,40,18000,55,250,183454,yugioh battle of chaos;korean ocg;booster box,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
trading-cards,8,디지몬 카드 게임 뉴 히어로즈 (한국어),Digimon Card Game New Heroes (Korean),디지몬 카드 게임,35,16000,54,220,183454,digimon new heroes;korean digimon;booster box,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,9,원피스 카드 게임 로맨스 던 (한국어),One Piece Card Game Romance Dawn (Korean),원피스 카드 게임,90,42000,53,550,183454,one piece romance dawn;korean one piece;booster box,0,ownerclan-com;dome119-com;dometopia-com
trading-cards,10,쿠키런: 브레이버스 부스터 팩 (한국어),Cookie Run: Bravers Booster Pack (Korean),쿠키런: 브레이버스,7,3000,57,25,183454,cookie run booster;bravers pack;korean tcg,0,domeggook-com;supercat-co-kr;sellmoa-com
trading-cards,11,포켓몬 카드 게임 스칼렛 & 바이올렛 (한국어),Pokemon TCG Scarlet & Violet (Korean),포켓몬코리아,45,20000,55,280,183454,pokemon scarlet violet;korean pokemon;booster box,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,12,유희왕 OCG 다크윙 블래스트 (한국어),Yu-Gi-Oh! OCG Darkwing Blast (Korean),유희왕 OCG,38,17000,55,240,183454,yugioh darkwing blast;korean ocg;booster box,0,ownerclan-com;sellmoa-com;supercat-co-kr
trading-cards,13,디지몬 카드 게임 얼티밋 마스터즈 (한국어),Digimon Card Game Ultimate Masters (Korean),디지몬 카드 게임,32,14000,56,210,183454,digimon ultimate masters;korean digimon;booster box,0,domeggook-com;domemall-co-kr;onchannel-co-kr
trading-cards,14,원피스 카드 게임 정상결전 (한국어),One Piece Card Game Paramount War (Korean),원피스 카드 게임,85,40000,53,520,183454,one piece paramount war;korean one piece;booster box,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,15,쿠키런: 브레이버스 스타터 팩 (한국어),Cookie Run: Bravers Starter Pack (Korean),쿠키런: 브레이버스,15,6500,57,100,183454,cookie run starter;bravers pack;korean card game,0,ownerclan-com;dome119-com;dometopia-com
trading-cards,16,포켓몬 카드 게임 컬렉션 박스 (한국어),Pokemon TCG Collection Box (Korean),포켓몬코리아,30,13000,57,350,183454,pokemon collection;korean pokemon;tcg box,0,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,17,유희왕 OCG 듀얼리스트 팩 (한국어),Yu-Gi-Oh! OCG Duelist Pack (Korean),유희왕 OCG,12,5000,58,50,183454,yugioh duelist pack;korean ocg;tcg pack,0,ownerclan-com;sellmoa-com;dometopia-com
trading-cards,18,디지몬 카드 게임 프로모션 팩 (한국어),Digimon Card Game Promo Pack (Korean),디지몬 카드 게임,10,4000,60,40,183454,digimon promo;korean digimon;promo pack,0,domeggook-com;domemall-co-kr;onchannel-co-kr
trading-cards,19,원피스 카드 게임 스타터 덱 (한국어),One Piece Card Game Starter Deck (Korean),원피스 카드 게임,22,9500,57,160,183454,one piece starter;korean one piece;starter deck,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,20,쿠키런: 브레이버스 프로모션 카드 (한국어),Cookie Run: Bravers Promo Card (Korean),쿠키런: 브레이버스,5,2000,60,10,183454,cookie run promo;bravers card;korean tcg,0,ownerclan-com;dome119-com;dometopia-com
trading-cards,21,포켓몬 카드 게임 프리미엄 컬렉션 (한국어),Pokemon TCG Premium Collection (Korean),포켓몬코리아,60,28000,53,400,183454,pokemon premium;korean pokemon;tcg collection,0,domeggook-com;supercat-co-kr;sellmoa-com
trading-cards,22,유희왕 OCG 레전더리 골드 박스 (한국어),Yu-Gi-Oh! OCG Legendary Gold Box (Korean),유희왕 OCG,55,25000,54,380,183454,yugioh gold box;korean ocg;legendary box,0,ownerclan-com;domemall-co-kr;onchannel-co-kr
trading-cards,23,디지몬 카드 게임 테이머즈 팩 (한국어),Digimon Card Game Tamer's Pack (Korean),디지몬 카드 게임,15,6500,57,60,183454,digimon tamers;korean digimon;tamer pack,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,24,원피스 카드 게임 프로모션 팩 (한국어),One Piece Card Game Promo Pack (Korean),원피스 카드 게임,10,4000,60,40,183454,one piece promo;korean one piece;promo pack,0,ownerclan-com;dome119-com;dometopia-com
trading-cards,25,쿠키런: 브레이버스 플레이매트,Cookie Run: Bravers Playmat,쿠키런: 브레이버스,25,11000,56,200,183454,cookie run playmat;bravers accessory;tcg playmat,0,domeggook-com;supercat-co-kr;sellmoa-com
trading-cards,26,포켓몬 카드 게임 덱 실드 (한국어),Pokemon TCG Deck Shield (Korean),포켓몬코리아,15,6500,57,50,183454,pokemon deck shield;korean pokemon;card sleeves,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,27,유희왕 OCG 카드 바인더 (한국어),Yu-Gi-Oh! OCG Card Binder (Korean),유희왕 OCG,20,9000,55,180,183454,yugioh binder;korean ocg;card album,0,ownerclan-com;sellmoa-com;supercat-co-kr
trading-cards,28,디지몬 카드 게임 덱 박스 (한국어),Digimon Card Game Deck Box (Korean),디지몬 카드 게임,12,5000,58,70,183454,digimon deck box;korean digimon;card storage,0,domeggook-com;domemall-co-kr;onchannel-co-kr
trading-cards,29,원피스 카드 게임 덱 케이스 (한국어),One Piece Card Game Deck Case (Korean),원피스 카드 게임,14,6000,57,80,183454,one piece deck case;korean one piece;card holder,0,domeggook-com;wiconseller-com;domewh-com
trading-cards,30,쿠키런: 브레이버스 카드 슬리브,Cookie Run: Bravers Card Sleeves,쿠키런: 브레이버스,9,3500,61,40,183454,cookie run sleeves;bravers accessory;card protector,0,ownerclan-com;dome119-com;dometopia-com
k-fashion,1,젠틀몬스터 선글라스,Gentle Monster Sunglasses,젠틀몬스터,250,120000,52,300,175782,gentle monster;korean sunglasses;designer eyewear,1,domeggook-com;ownerclan-com;dometopia-com
k-fashion,2,아더에러 로고 티셔츠,ADER error Logo T-Shirt,아더에러,120,55000,54,250,15724,ader error;korean streetwear;designer t-shirt,1,ownerclan-com;sellmoa-com;supercat-co-kr
k-fashion,3,우영미 로고 후드티,Wooyoungmi Logo Hoodie,우영미,350,160000,54,600,15724,wooyoungmi hoodie;korean designer;luxury streetwear,2,domeggook-com;domemall-co-kr;onchannel-co-kr
k-fashion,4,디스이즈네버댓 로고 맨투맨,thisisneverthat Logo Sweatshirt,디스이즈네버댓,90,40000,55,400,15724,thisisneverthat;korean streetwear;graphic sweatshirt,0,domeggook-com;wiconseller-com;domewh-com
