cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
kpop-goods,25,케이팝 아이돌 응원 타월,K-Pop Idol Cheering Towel,Generic Kpop Goods,21,8500,59,180,11923,kpop towel;cheering towel;idol merch,0,domeggook-com;sellmoa-com;idolgoods-co-kr
kpop-goods,26,케이팝 아이돌 뱃지 세트,K-Pop Idol Badge Set,Generic Kpop Goods,14.99,6000,60,40,11923,kpop badge;idol badge;kpop accessories,0,domeggook-com;dometopia-com;idolgoods-co-kr
kpop-goods,27,케이팝 아이돌 포토북,K-Pop Idol Photobook,Generic Kpop Goods,39.99,16000,60,450,11923,kpop photobook;idol photobook;kpop album,0,domeggook-com;ownerclan-com;idolgoods-co-kr
kpop-goods,28,케이팝 아이돌 마스킹 테이프,K-Pop Idol Masking Tape,Generic Kpop Goods,8.5,3500,59,30,11923,kpop tape;idol tape;kpop deco,0,domeggook-com;sellmoa-com;idolgoods-co-kr
kpop-goods,29,케이팝 아이돌 포토카드 앨범,K-Pop Idol Photocard Album,Generic Kpop Goods,26,10500,59,200,11923,photocard album;kpop pc album;idol album,0,domeggook-com;ownerclan-com;idolgoods-co-kr
kpop-goods,30,케이팝 아이돌 엽서 세트,K-Pop Idol Postcard Set,Generic Kpop Goods,11.99,4800,60,50,11923,kpop postcard;idol postcard;kpop stationery,0,domeggook-com;dometopia-com;idolgoods-co-kr
auto-parts,1,현대모비스 제네시스 G80 에어 필터,Hyundai Mobis Genesis G80 Air Filter,Hyundai Mobis,28.99,12000,58,300,33667,genesis g80;air filter;hyundai mobis,0,domeggook-com;cardoc-co-kr-b2b;auton-kr
auto-parts,2,HL 만도 싼타페 브레이크 패드 세트,HL Mando Santa Fe Brake Pad Set,HL Mando,75.5,30000,60,1500,33567,santa fe brake;mando parts;brake pads,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,3,한온시스템 쏘렌토 에어컨 필터,Hanon Systems Sorento AC Filter,Hanon Systems,22,9000,59,250,33667,sorento ac filter;hanon systems;cabin filter,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,4,SL 코퍼레이션 투싼 헤드라이트 어셈블리,SL Corporation Tucson Headlight Assembly,SL Corporation,180,70000,61,2500,33710,tucson headlight;sl corporation;headlamp,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,5,현대위아 K5 오일 필터,Hyundai Wia K5 Oil Filter,Hyundai Wia,15.99,6500,59,150,33667,k5 oil filter;hyundai wia;engine filter,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,6,성우하이텍 아반떼 범퍼,Sungwoo Hitech Avante Bumper,Sungwoo Hitech,120,50000,58,3000,33640,avante bumper;sungwoo hitech;front bumper,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,7,화신 쏘나타 머플러,Hwashin Sonata Muffler,Hwashin,95,40000,58,2000,33628,sonata muffler;hwashin exhaust;exhaust pipe,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,8,세종공업 그랜저 촉매 변환기,Sejong Industrial Grandeur Catalytic Converter,Sejong Industrial,250,100000,60,4000,33628,grandeur catalytic;sejong industrial;exhaust system,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,9,평화산업 팰리세이드 엔진 마운트,Pyung Hwa Ind. Palisade Engine Mount,"Pyung Hwa Ind. Co., Ltd.",60,25000,58,800,33615,palisade engine mount;pyung hwa;motor mount,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,10,유라코퍼레이션 코나 와이어링 하네스,Yura Corporation Kona Wiring Harness,Yura Corporation,85,35000,59,700,33596,kona wiring;yura corporation;electrical harness,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,11,아진산업 쏘울 도어 패널,Ajin Industrial Soul Door Panel,Ajin Industrial,110,45000,59,1800,33640,soul door panel;ajin industrial;car body part,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,12,대원강업 스포티지 서스펜션 코일 스프링,Daewon Kangup Sportage Suspension Coil Spring,Daewon Kangup,70,28000,60,1200,33589,sportage spring;daewon kangup;coil spring,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,13,동원금속 넥쏘 연료탱크,Dongwon Metal Nexo Fuel Tank,Dongwon Metal,300,120000,60,5000,33624,nexo fuel tank;dongwon metal;hydrogen car part,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,14,HL 만도 코란도C 쇼크 업소버,HL Mando Korando C Shock Absorber,HL Mando,80,32000,60,1000,33589,korando shock;mando suspension;shock absorber,0,domeggook-com;cardoc-co-kr-b2b;partsner-com
auto-parts,15,현대모비스 엑센트 와이퍼 블레이드,Hyundai Mobis Accent Wiper Blade,Hyundai Mobis,20,8000,60,200,33667,accent wiper;hyundai mobis;wiper blade,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,16,현대 기아 순정 엔진오일 필터,Hyundai Kia Genuine Engine Oil Filter,Hyundai Mobis,14.99,6000,60,150,33667,hyundai oil filter;kia oil filter;genuine parts,0,domeggook-com;cardoc-co-kr-b2b;auton-kr
auto-parts,17,한국차량용 에어컨 필터,Korean Car Cabin Air Filter,Hanon Systems,19.99,8000,60,200,33667,cabin air filter;korean car parts;ac filter,0,domeggook-com;ownerclan-com;carpartsdomae-com
auto-parts,18,한국차량용 브레이크 패드,Korean Car Brake Pads,HL Mando,65,26000,60,1200,33567,korean brake pads;car brake parts;disc brake,0,domeggook-com;dometopia-com;partsner-com
auto-parts,19,한국차량용 점화 플러그 세트,Korean Car Spark Plug Set,Hyundai Kefico,35,14000,60,300,33615,spark plug;korean engine parts;ignition system,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,20,한국차량용 연료 필터,Korean Car Fuel Filter,Hyundai Mobis,24.99,10000,60,250,33667,fuel filter;korean car parts;engine filter,0,domeggook-com;cardoc-co-kr-b2b;auton-kr
auto-parts,21,한국차량용 오일 캡,Korean Car Oil Cap,Hyundai Mobis,12,5000,58,50,33667,oil cap;korean car accessories;engine cap,0,domeggook-com;ownerclan-com;carpartsdomae-com
auto-parts,22,한국차량용 워셔액 펌프,Korean Car Washer Pump,Hyundai Mobis,29.99,12000,60,180,33667,washer pump;korean car parts;windshield washer,0,domeggook-com;dometopia-com;partsner-com
auto-parts,23,한국차량용 퓨즈 박스,Korean Car Fuse Box,Yura Corporation,45,18000,60,400,33596,fuse box;korean electrical parts;car fuse,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,24,한국차량용 라디에이터 호스,Korean Car Radiator Hose,Hyundai Mobis,38,15000,60,350,33621,radiator hose;korean cooling parts;engine hose,0,domeggook-com;cardoc-co-kr-b2b;auton-kr
auto-parts,25,한국차량용 타이밍 벨트,Korean Car Timing Belt,Hyundai Mobis,55,22000,60,500,33615,timing belt;korean engine parts;cam belt,0,domeggook-com;ownerclan-com;carpartsdomae-com
auto-parts,26,한국차량용 휠 스피드 센서,Korean Car Wheel Speed Sensor,HL Mando,49.99,20000,60,100,33596,wheel speed sensor;abs sensor;korean car parts,0,domeggook-com;dometopia-com;partsner-com
auto-parts,27,한국차량용 스티어링 휠 커버,Korean Car Steering Wheel Cover,Generic Auto Parts,25,10000,60,300,33692,steering wheel cover;car accessories;korean car,0,domeggook-com;auton-kr;carpartsdomae-com
auto-parts,28,한국차량용 LED 실내등,Korean Car LED Interior Lights,Generic Auto Parts,18.5,7500,59,80,33709,led interior lights;car lighting;korean car,0,domeggook-com;cardoc-co-kr-b2b;auton-kr
auto-parts,29,한국차량용 트렁크 매트,Korean Car Trunk Mat,Generic Auto Parts,40,16000,60,1000,33692,trunk mat;car floor mat;korean car accessory,0,domeggook-com;ownerclan-com;carpartsdomae-com
auto-parts,30,한국차량용 사이드 미러 커버,Korean Car Side Mirror Cover,Generic Auto Parts,32,13000,59,250,33640,side mirror cover;car exterior parts;korean car,0,domeggook-com;dometopia-com;partsner-com
k-beauty-skincare,1,조선미녀 맑은쌀 선크림,Beauty of Joseon Relief Sun Rice,Beauty of Joseon,18.5,7800,42,220,11233,korean sunscreen;kbeauty;rice extract,0,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,2,아누아 어성초 77% 수딩 토너,Anua Heartleaf 77% Soothing Toner,Anua,25.99,11000,43,350,11233,anua toner;heartleaf;soothing skincare,0,domeggook-com;beautyandb-com;b2link-co-kr
k-beauty-skincare,3,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,Torriden,29.99,12500,44,180,11233,torriden serum;hyaluronic acid;hydration,7,domeggook-com;kbeautydomae-com;ownerclan-com
k-beauty-skincare,4,라운드랩 1025 독도 토너,Round Lab 1025 Dokdo Toner,Round Lab,22,9000,45,300,11233,dokdo toner;round lab;mild toner,0,domeggook-com;beautyandb-com;koreacospack-com
k-beauty-skincare,5,넘버즈인 3번 찹쌀 모찌 진정 앰플 토너,numbuzin No.3 Super Glowing Essence Toner,numbuzin,28,11500,45,280,11233,numbuzin toner;essence toner;glowing skin,0,domeggook-com;ownerclan-com;b2link-co-kr
k-beauty-skincare,6,닥터자르트 시카페어 크림,Dr.Jart+ Cicapair Cream,Dr.Jart+,45,19000,43,150,11233,dr jart cicapair;cica cream;sensitive skin,-1,domeggook-com;kbeautydomae-com;beautyandb-com
k-beauty-skincare,7,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,Innisfree,26.5,11000,44,180,11233,innisfree green tea;seed serum;hydration,-4,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,8,코스알엑스 퓨어핏 시카 크림,COSRX Pure Fit Cica Cream,COSRX,23.99,10000,44,120,11233,cosrx cica;cica cream;acne prone,0,domeggook-com;beautyandb-com;b2link-co-kr
k-beauty-skincare,9,메디힐 티트리 케어 솔루션 에센셜 마스크,Mediheal Teatree Care Solution Essential Mask,Mediheal,19.99,8500,43,250,11233,mediheal mask;teatree mask;acne mask,0,domeggook-com;kbeautydomae-com;ownerclan-com
k-beauty-skincare,10,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,Manyo Factory,27,11000,45,250,11233,manyo cleansing oil;korean cleansing;pure cleansing,2,domeggook-com;beautyandb-com;koreacospack-com
k-beauty-skincare,11,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,Sulwhasoo,80,35000,42,200,11233,sulwhasoo serum;first care;anti aging,-5,domeggook-com;kbeautydomae-com;b2link-co-kr
k-beauty-skincare,12,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,Laneige,28.99,12000,44,150,11233,laneige sleeping mask;water mask;overnight mask,-8,domeggook-com;ownerclan-com;beautyandb-com
k-beauty-skincare,13,아이오페 바이오 에센스,IOPE Bio Essence Intensive Conditioning,IOPE,40,17000,43,200,11233,iope essence;bio essence;anti aging,1,domeggook-com;koreacospack-com;b2link-co-kr
k-beauty-skincare,14,CNP 프로폴리스 에너지 앰플,CNP Laboratory Propolis Energy Ampule,CNP Laboratory,35,14500,45,100,11233,cnp propolis;energy ampule;glowing skin,0,domeggook-com;beautyandb-com;ownerclan-com
k-beauty-skincare,15,아비브 어성초 스팟 패드 카밍 터치,Abib Heartleaf Spot Pad Calming Touch,Abib,24.5,10000,45,200,11233,abib pad;heartleaf pad;calming touch,0,domeggook-com;kbeautydomae-com;koreacospack-com
k-beauty-skincare,16,에스트라 아토베리어365 크림,Aestura Atobarrier 365 Cream,Aestura,32,13500,44,150,11233,aestura cream;atobarrier;sensitive skin,-7,domeggook-com;beautyandb-com;b2link-co-kr
k-beauty-skincare,17,한국 히알루론산 수분 크림,Korean Hyaluronic Acid Moisturizer,Round Lab,20,8000,45,180,11233,hyaluronic cream;korean moisturizer;hydration,0,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,18,한국 시카 진정 세럼,Korean Cica Calming Serum,COSRX,24,10000,44,100,11233,cica serum;calming serum;kbeauty acne,0,domeggook-com;beautyandb-com;b2link-co-kr
k-beauty-skincare,19,한국 비타민C 미백 앰플,Korean Vitamin C Brightening Ampoule,IOPE,38,16000,43,80,11233,vitamin c ampoule;brightening serum;korean skincare,0,domeggook-com;kbeautydomae-com;ownerclan-com
k-beauty-skincare,20,한국 콜라겐 탄력 크림,Korean Collagen Firming Cream,Sulwhasoo,55,23000,43,150,11233,collagen cream;firming cream;kbeauty anti-aging,0,domeggook-com;koreacospack-com;beautyandb-com
k-beauty-skincare,21,한국 프로폴리스 영양 토너,Korean Propolis Nourishing Toner,CNP Laboratory,27,11000,45,250,11233,propolis toner;nourishing toner;korean skincare,0,domeggook-com;ownerclan-com;b2link-co-kr
k-beauty-skincare,22,한국 어성초 진정 마스크팩,Korean Heartleaf Calming Mask Pack,Anua,15,6000,60,100,11233,heartleaf mask;calming mask;kbeauty sheet mask,0,domeggook-com;kbeautydomae-com;beautyandb-com
k-beauty-skincare,23,한국 녹차 수분 클렌징 폼,Korean Green Tea Hydrating Cleansing Foam,Innisfree,16.99,7000,45,180,11233,green tea cleanser;hydrating foam;korean cleansing,0,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,24,한국 병풀 추출물 앰플,Korean Centella Asiatica Ampoule,Dr.Jart+,33,13500,45,80,11233,centella ampoule;cica extract;kbeauty serum,0,domeggook-com;beautyandb-com;b2link-co-kr
k-beauty-skincare,25,한국 달팽이 점액 리페어 크림,Korean Snail Mucin Repair Cream,COSRX,26,10500,45,120,11233,snail mucin cream;repair cream;kbeauty anti-aging,0,domeggook-com;kbeautydomae-com;ownerclan-com
k-beauty-skincare,26,한국 갈락토미세스 발효 에센스,Korean Galactomyces Ferment Essence,Manyo Factory,30,12500,44,150,11233,galactomyces essence;ferment skincare;kbeauty serum,0,domeggook-com;beautyandb-com;koreacospack-com
k-beauty-skincare,27,한국 펩타이드 탄력 세럼,Korean Peptide Firming Serum,IOPE,42,17500,44,100,11233,peptide serum;firming serum;kbeauty anti-aging,0,domeggook-com;ownerclan-com;b2link-co-kr
k-beauty-skincare,28,한국 세라마이드 보습 로션,Korean Ceramide Moisturizing Lotion,Aestura,29,12000,45,200,11233,ceramide lotion;moisturizing lotion;kbeauty sensitive,0,domeggook-com;kbeautydomae-com;beautyandb-com
k-beauty-skincare,29,한국 어성초 포어 클레이 마스크,Korean Heartleaf Pore Clay Mask,Anua,21,8500,45,180,11233,heartleaf mask;clay mask;pore care,0,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,30,한국 비건 수분 젤 크림,Korean Vegan Hydrating Gel Cream,Torriden,25,10000,45,150,11233,vegan cream;gel cream;kbeauty hydration,0,domeggook-com;beautyandb-com;b2link-co-kr
drones,1,두산 모빌리티 이노베이션 수소 드론,Doosan Mobility Innovation Hydrogen Drone,Doosan Mobility Innovation,12000,5000000,58,15000,177742,hydrogen drone;long endurance;industrial drone,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,2,파블로 에어 드론 배송 시스템,Pablo Air Drone Delivery System,Pablo Air,8000,3200000,60,10000,177742,drone delivery;logistics drone;pablo air,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,3,유콘시스템 정찰용 드론,Uconsystem Surveillance Drone,Uconsystem,7500,3000000,60,8000,177742,surveillance drone;military drone;uconsystem,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,4,네온테크 산업용 드론,Neontech Industrial Drone,Neontech,6000,2400000,60,7000,177742,industrial drone;heavy lift drone;neontech,3,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,5,프리뉴 농업용 드론,PRENEU Agricultural Drone,PRENEU,9000,3600000,60,12000,177742,agricultural drone;farming drone;preneu,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,6,숨비 재난구조 드론,Soomvi Disaster Relief Drone,Soomvi,10000,4000000,60,13000,177742,disaster drone;rescue drone;soomvi,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,7,니어스랩 자율비행 드론,Nearthlab Autonomous Drone,Nearthlab,7000,2800000,60,6000,177742,autonomous drone;ai drone;nearthlab,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,8,보라스카이 교육용 드론,Borasky Educational Drone,Borasky,400,160000,60,500,177742,educational drone;stem drone;borasky,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,9,UVify 레이싱 드론,UVify Racing Drone,UVify,800,320000,60,800,177742,racing drone;fpv drone;uvify,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,10,그리폰 다이내믹스 영화 촬영용 드론,Gryphon Dynamics Cinema Drone,Gryphon Dynamics,15000,6000000,60,20000,177742,cinema drone;professional drone;gryphon dynamics,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,11,XDRONE 미니 드론,XDRONE Mini Drone,XDRONE,150,60000,60,150,177742,mini drone;toy drone;xdrone,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,12,자이언트드론 전문가용 드론,Giantdrone Professional Drone,Giantdrone,4000,1600000,60,5000,177742,professional drone;camera drone;giantdrone,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,13,한화시스템 드론 통합 관제 시스템,Hanwha Systems Drone Control System,Hanwha Systems,20000,8000000,60,25000,177742,drone control;hanwha systems;uas management,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,14,LIG 넥스원 군사용 드론,LIG Nex1 Military Drone,LIG Nex1,25000,10000000,60,30000,177742,military drone;defense drone;lig nex1,0,domeggook-com;droneplaza-co-kr;droneworld-co-kr
drones,15,한국항공우주산업 무인항공기,Korea Aerospace Industries UAV,Korea Aerospace Industries (KAI),30000,12000000,60,40000,177742,uav;aerospace drone;kai drone,0,domeggook-com;helsel-co-kr;dronecam-co-kr
drones,16,한국 드론 배터리 (고용량),Korean Drone Battery (High Capacity),Generic Drone Parts,80,32000,60,300,177742,drone battery;high capacity;lipo battery,0,domeggook-com;ownerclan-com;helsel-co-kr
drones,17,한국 드론 프로펠러 세트,Korean Drone Propeller Set,Generic Drone Parts,25,10000,60,50,177742,drone propeller;quadcopter parts;propeller blades,0,domeggook-com;dometopia-com;droneplaza-co-kr
drones,18,한국 드론 모터 (브러시리스),Korean Drone Motor (Brushless),Generic Drone Parts,40,16000,60,100,177742,drone motor;brushless motor;quadcopter motor,0,domeggook-com;sellmoa-com;droneworld-co-kr
drones,19,한국 드론 착륙 장치,Korean Drone Landing Gear,Generic Drone Parts,35,14000,60,150,177742,drone landing gear;landing skids;drone accessories,0,domeggook-com;onchannel-co-kr;helsel-co-kr
drones,20,한국 드론 카메라 짐벌,Korean Drone Camera Gimbal,Generic Drone Parts,150,60000,60,400,177742,drone gimbal;camera stabilizer;fpv gimbal,0,domeggook-com;domema-com;dronecam-co-kr
drones,21,한국 드론 컨트롤러,Korean Drone Controller,Generic Drone Parts,200,80000,60,500,177742,drone remote;rc controller;drone transmitter,0,domeggook-com;ownerclan-com;droneplaza-co-kr
drones,22,한국 드론 프레임 키트,Korean Drone Frame Kit,Generic Drone Parts,90,36000,60,600,177742,drone frame;quadcopter frame;diy drone,0,domeggook-com;dometopia-com;droneworld-co-kr
drones,23,한국 드론 비행 컨트롤러,Korean Drone Flight Controller,Generic Drone Parts,70,28000,60,80,177742,flight controller;fc board;drone electronics,0,domeggook-com;sellmoa-com;helsel-co-kr
drones,24,한국 드론 GPS 모듈,Korean Drone GPS Module,Generic Drone Parts,50,20000,60,30,177742,drone gps;gps module;flight navigation,0,domeggook-com;onchannel-co-kr;dronecam-co-kr
drones,25,한국 드론 FPV 고글,Korean Drone FPV Goggles,Generic Drone Parts,300,120000,60,400,177742,fpv goggles;drone video;first person view,0,domeggook-com;domema-com;droneplaza-co-kr
drones,26,한국 드론 충전기,Korean Drone Charger,Generic Drone Parts,60,24000,60,250,177742,drone charger;lipo charger;battery charger,0,domeggook-com;ownerclan-com;droneworld-co-kr
drones,27,한국 드론 랜딩 패드,Korean Drone Landing Pad,Generic Drone Parts,20,8000,60,150,177742,landing pad;drone mat;drone accessories,0,domeggook-com;dometopia-com;helsel-co-kr
drones,28,한국 드론 케이스 (하드),Korean Drone Hard Case,Generic Drone Parts,100,40000,60,2000,177742,drone case;hard case;drone protection,0,domeggook-com;sellmoa-com;dronecam-co-kr
drones,29,한국 드론 카메라 필터 세트,Korean Drone Camera Filter Set,Generic Drone Parts,45,18000,60,50,177742,drone filter;camera filter;nd filter,0,domeggook-com;onchannel-co-kr;droneplaza-co-kr
drones,30,한국 드론 신호 증폭기,Korean Drone Signal Booster,Generic Drone Parts,75,30000,60,100,177742,signal booster;range extender;drone antenna,0,domeggook-com;domema-com;droneworld-co-kr
lego-blocks,1,옥스포드 블록 한국 전통 가옥,Oxford Blocks Korean Traditional House,Oxford,65,26000,60,800,165415,oxford blocks;korean house;building blocks,1,domeggook-com;ownerclan-com;toysrus-co-kr-b2b
lego-blocks,2,맥포머스 브레인 마스터 세트,Magformers Brain Master Set,Magformers,120,48000,60,1500,165415,magformers;magnetic blocks;brain master,1,domeggook-com;itoy-co-kr;toyvillage-co-kr
lego-blocks,3,아이링고 베이직 세트,I-Ringo Basic Set,I-Ringo,50,20000,60,700,165415,i-ringo;construction toys;interlocking blocks,12,domeggook-com;blockheaven-co-kr;toysrus-co-kr-b2b
lego-blocks,4,클릭포머스 크리에이티브 세트,Clicformers Creative Set,Clicformers,75,30000,60,1000,165415,clicformers;stem toys;building sets,0,domeggook-com;ownerclan-com;itoy-co-kr
lego-blocks,5,모펀 주니어 스타터 세트,Morphun Junior Starter Set,Morphun,40,16000,60,500,165415,morphun;educational blocks;junior set,0,domeggook-com;toyvillage-co-kr;blockheaven-co-kr
lego-blocks,6,로보티즈 스마트 로봇 키트,Robotis Smart Robot Kit,Robotis,200,80000,60,2000,165415,robotis;robot kit;coding toys,0,domeggook-com;toysrus-co-kr-b2b;itoy-co-kr
lego-blocks,7,로보로보 코딩 로봇 세트,Roborobo Coding Robot Set,Roborobo,150,60000,60,1800,165415,roborobo;coding robot;stem education,0,domeggook-com;ownerclan-com;toyvillage-co-kr
lego-blocks,8,가베 창의력 발달 세트,Gabe Creativity Development Set,Gabe,80,32000,60,1200,165415,gabe blocks;creativity toys;wooden blocks,0,domeggook-com;blockheaven-co-kr;toysrus-co-kr-b2b
lego-blocks,9,오르다 자석 블록,Orda Magnetic Blocks,Orda,90,36000,60,1300,165415,orda blocks;magnetic construction;preschool toys,0,domeggook-com;itoy-co-kr;toyvillage-co-kr
