cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-beauty-skincare,29,한방 아이크림,Ginseng Herbal Eye Cream,조선미녀,22.5,10000,50,60,180935,korean eye cream;ginseng;anti wrinkle,1,umma-io;q-depot-com;domeggook-com;ownerclan-com
k-beauty-skincare,30,병풀 진정 수분 젤,Centella Calming Moisture Gel,스킨1004,17.5,7800,45,120,31759,centella gel;soothing gel;kbeauty moisturizer,2,umma-io;q-depot-com;kocosupply-com;dometopia-com
k-pop-albums-photocards,1,스트레이 키즈 미니앨범 '樂-STAR' (ROCK/ROLL VER.),Stray Kids Mini Album 'ROCK-STAR' (ROCK/ROLL VER.),스트레이 키즈 (Stray Kids),24.99,11000,52,450,176984,stray kids;rock star album;kpop album,6,ktown4u-com;synnara-co-kr;yes24-com;applemusic-co-kr
k-pop-albums-photocards,2,"세븐틴 미니 10집 'FML' (Fallen, Misfit, Lost Ver.)","SEVENTEEN 10th Mini Album 'FML' (Fallen, Misfit, Lost Ver.)",세븐틴 (SEVENTEEN),25.5,11500,53,480,176984,seventeen;fml album;svt kpop,4,ktown4u-com;synnara-co-kr;aladin-co-kr;yes24-com
k-pop-albums-photocards,3,뉴진스 EP 2집 'Get Up' (Bunny Beach Bag ver.),NewJeans 2nd EP 'Get Up' (Bunny Beach Bag ver.),뉴진스 (NewJeans),28,13000,56,350,176984,newjeans;get up album;bunny beach bag,7,ktown4u-com;applemusic-co-kr;yes24-com;synnara-co-kr
k-pop-albums-photocards,4,방탄소년단 앤솔로지 앨범 'Proof' (Standard Edition),BTS Anthology Album 'Proof' (Standard Edition),방탄소년단 (BTS),55,25000,58,500,176984,bts;proof album;bts anthology,2,ktown4u-com;synnara-co-kr;yes24-com;aladin-co-kr
k-pop-albums-photocards,5,투모로우바이투게더 미니 5집 '이름의 장: TEMPTATION',TXT The Name Chapter: TEMPTATION,투모로우바이투게더 (TXT),23,10500,51,420,176984,txt;temptation album;tomorrow x together,3,ktown4u-com;applemusic-co-kr;synnara-co-kr;yes24-com
k-pop-albums-photocards,6,아이브 첫 정규앨범 'I've IVE',IVE The 1st Album 'I've IVE',아이브 (IVE),26,12000,54,460,176984,ive;ive ive album;kpop girl group,5,ktown4u-com;synnara-co-kr;yes24-com;aladin-co-kr
k-pop-albums-photocards,7,르세라핌 정규 1집 'UNFORGIVEN',LE SSERAFIM 1st Studio Album 'UNFORGIVEN',르세라핌 (LE SSERAFIM),25,11200,52,450,176984,le sserafim;unforgiven album;lesserafim,4,ktown4u-com;applemusic-co-kr;synnara-co-kr;yes24-com
k-pop-albums-photocards,8,에스파 미니앨범 'MY WORLD',aespa The 3rd Mini Album 'MY WORLD',에스파 (aespa),22.5,10000,50,400,176984,aespa;my world album;spicy aespa,3,ktown4u-com;synnara-co-kr;yes24-com;aladin-co-kr
k-pop-albums-photocards,9,엔하이픈 미니 4집 'DARK BLOOD',ENHYPEN 4th Mini Album 'DARK BLOOD',엔하이픈 (ENHYPEN),24,10800,51,430,176984,enhypen;dark blood album;enhypen kpop,2,ktown4u-com;applemusic-co-kr;synnara-co-kr;yes24-com
k-pop-albums-photocards,10,에이티즈 미니 9집 'THE WORLD EP.2 : OUTLAW',ATEEZ 9th Mini Album 'THE WORLD EP.2 : OUTLAW',에이티즈 (ATEEZ),26.5,12200,54,470,176984,ateez;outlaw album;ateez kpop,1,ktown4u-com;synnara-co-kr;yes24-com;aladin-co-kr
k-pop-albums-photocards,11,스트레이 키즈 필릭스 락스타 포토카드,Stray Kids Felix ROCK-STAR Photocard,스트레이 키즈 (Stray Kids),15,4000,65,30,183454,felix photocard;skz pc;rock star pc,8,domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-photocards,12,뉴진스 해린 겟업 위버스 포토카드,NewJeans Haerin Get Up Weverse Photocard,뉴진스 (NewJeans),12.5,3500,62,30,183454,haerin photocard;newjeans pc;weverse pob,9,domaemae-co-kr;onch3-co-kr;domeggook-com
k-pop-albums-photocards,13,세븐틴 원우 FML 포토카드,SEVENTEEN Wonwoo FML Photocard,세븐틴 (SEVENTEEN),10,3000,60,30,183454,wonwoo photocard;svt pc;fml pc,5,ownerclan-com;dometopia-com;domaemae-co-kr
k-pop-albums-photocards,14,블랙핑크 제니 BORN PINK 포토카드,BLACKPINK Jennie BORN PINK Photocard,블랙핑크 (BLACKPINK),18,5000,68,30,183454,jennie photocard;blackpink pc;born pink,3,onch3-co-kr;domeggook-com;ownerclan-com
k-pop-albums-photocards,15,NCT 재현 Fact Check 포토카드,NCT Jaehyun Fact Check Photocard,NCT,9.5,2800,58,30,183454,jaehyun photocard;nct pc;fact check,2,dometopia-com;domaemae-co-kr;onch3-co-kr
k-pop-albums-photocards,16,아이브 장원영 I've IVE 앨범,IVE Wonyoung I've IVE Album,아이브 (IVE),27,12500,55,460,176984,wonyoung;ive album;kpop,6,ktown4u-com;synnara-co-kr;yes24-com
k-pop-albums-photocards,17,르세라핌 카즈하 UNFORGIVEN 포토카드,LE SSERAFIM Kazuha UNFORGIVEN Photocard,르세라핌 (LE SSERAFIM),11,3200,61,30,183454,kazuha pc;le sserafim pc;unforgiven,4,domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-photocards,18,(여자)아이들 미니 6집 'I feel',(G)I-DLE 6th Mini Album 'I feel',(여자)아이들 ((G)I-DLE),23.5,10700,51,410,176984,gidle;i feel album;queencard,3,ktown4u-com;applemusic-co-kr;synnara-co-kr
k-pop-albums-photocards,19,더보이즈 정규 2집 'PHANTASY',THE BOYZ 2nd Album 'PHANTASY',더보이즈 (THE BOYZ),24.5,11000,52,440,176984,the boyz;phantasy album;tbz kpop,1,ktown4u-com;synnara-co-kr;yes24-com
k-pop-albums-photocards,20,트레저 정규 2집 'REBOOT',TREASURE 2nd Full Album 'REBOOT',트레저 (TREASURE),25.5,11500,53,480,176984,treasure;reboot album;yg kpop,0,ktown4u-com;aladin-co-kr;yes24-com
k-pop-albums-photocards,21,방탄소년단 정국 GOLDEN 앨범 포토카드,BTS Jungkook GOLDEN Album Photocard,방탄소년단 (BTS),14,3800,64,30,183454,jungkook pc;golden photocard;bts pc,7,domaemae-co-kr;onch3-co-kr;domeggook-com
k-pop-albums-photocards,22,투모로우바이투게더 연준 포토카드 세트,TXT Yeonjun Photocard Set,투모로우바이투게더 (TXT),20,6000,60,50,183454,yeonjun pc;txt photocard;kpop pc set,4,ownerclan-com;dometopia-com;domaemae-co-kr
k-pop-albums-photocards,23,블랙핑크 리사 포토카드,BLACKPINK Lisa Photocard,블랙핑크 (BLACKPINK),16.5,4500,66,30,183454,lisa photocard;blackpink pc;kpop merch,2,onch3-co-kr;domeggook-com;ownerclan-com
k-pop-albums-photocards,24,K팝 앨범 (버전 랜덤),K-POP Album (Random Version),스트레이 키즈 (Stray Kids),21,9500,50,450,176984,kpop album;random kpop;kpop gift,-1,ktown4u-com;synnara-co-kr;yes24-com
k-pop-albums-photocards,25,K팝 포토카드 바인더,K-pop Photocard Binder,NCT,15.5,5500,55,200,183454,photocard binder;kpop binder;pc holder,0,dometopia-com;domaemae-co-kr;onch3-co-kr
k-pop-albums-photocards,26,공식 앨범 포토카드 (랜덤 멤버),Official Album Photocard (Random Member),아이브 (IVE),8,2500,57,30,183454,kpop photocard;random pc;album pc,3,domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-photocards,27,미개봉 K팝 앨범,Unsealed K-pop Album,에스파 (aespa),12,4000,50,400,176984,unsealed album;kpop cheap;album only,-2,ktown4u-com;synnara-co-kr;yes24-com
k-pop-albums-photocards,28,포토카드 탑로더 100매,Photocard Toploaders 100pcs,르세라핌 (LE SSERAFIM),9.9,3000,59,150,183454,toploader;photocard holder;pc protection,1,onch3-co-kr;domeggook-com;ownerclan-com
k-pop-albums-photocards,29,유닛 포토카드 (랜덤 그룹),Unit Photocard (Random Group),세븐틴 (SEVENTEEN),7.5,2200,56,30,183454,unit photocard;kpop unit pc;svt unit,0,dometopia-com;domaemae-co-kr;onch3-co-kr
k-pop-albums-photocards,30,K팝 앨범 포스터 세트,K-pop Album Poster Set,방탄소년단 (BTS),13,4500,54,250,36015,kpop poster;bts poster;album poster,-1,ktown4u-com;synnara-co-kr;yes24-com
korean-snacks-ramen,1,삼양식품 불닭볶음면 오리지널 (5개입),Samyang Buldak Hot Chicken Flavor Ramen (5 Pack),삼양식품,14.99,5500,52,500,14309,buldak ramen;samyang;spicy noodles,8,bseller-co-kr;ownerclan-com;domeggook-com;b2b-emart-com
korean-snacks-ramen,2,농심 신라면 (5개입),Nongshim Shin Ramyun (5 Pack),농심,13.5,5000,50,500,14309,shin ramyun;nongshim;korean ramen,5,b2b-lottemart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,3,오리온 초코파이,Orion Choco Pie,오리온,12,4500,48,400,14309,choco pie;orion;korean snack,3,biz-cjthemarket-com;b2b-emart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,4,삼양식품 까르보 불닭볶음면 (5개입),Samyang Carbo Buldak Hot Chicken Flavor Ramen (5 Pack),삼양식품,15.5,6000,53,500,14309,carbo buldak;samyang;korean noodles,9,bseller-co-kr;ownerclan-com;domeggook-com;b2b-lottemart-com
korean-snacks-ramen,5,농심 짜파게티 (5개입),Nongshim Chapagetti (5 Pack),농심,14,5200,51,500,14309,chapagetti;jjajangmyeon;nongshim,4,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,6,해태제과 허니버터칩,Haitai Honey Butter Chip,해태제과,8.99,3000,45,150,14309,honey butter chip;korean chips;haitai,6,biz-cjthemarket-com;b2b-lottemart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,7,오뚜기 진라면 매운맛 (5개입),Ottogi Jin Ramen Spicy (5 Pack),오뚜기,12.5,4800,49,500,14309,jin ramen;ottogi;spicy ramen,2,bseller-co-kr;ownerclan-com;domeggook-com;foodn-co-kr
korean-snacks-ramen,8,롯데웰푸드 빼빼로,Lotte Pepero,롯데웰푸드,7.5,2500,42,100,14309,pepero;lotte;korean stick snack,1,b2b-lottemart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,9,농심 새우깡,Nongshim Shrimp Crackers,농심,6.99,2200,40,120,14309,shrimp crackers;saewookkang;nongshim snack,3,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,10,팔도 비빔면 (5개입),Paldo Bibim Men (5 Pack),팔도,14.5,5400,52,500,14309,bibim men;paldo;cold noodles,4,bseller-co-kr;ownerclan-com;domeggook-com;foodn-co-kr
korean-snacks-ramen,11,크라운제과 쿠크다스,Crown Couque D'asse,크라운제과,9.5,3200,46,200,14309,couque dasse;crown snack;korean cookie,0,biz-cjthemarket-com;b2b-lottemart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,12,빙그레 바나나맛우유,Binggrae Banana Flavored Milk,빙그레,10,3500,47,300,25785,banana milk;binggrae;korean drink,2,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,13,노브랜드 자색고구마칩,No Brand Purple Sweet Potato Chip,노브랜드,8,2800,44,150,14309,no brand;sweet potato chip;korean snack,1,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,14,오리온 꼬북칩,Orion Turtle Chips,오리온,9,3100,45,160,14309,turtle chips;orion;korean chips,5,biz-cjthemarket-com;b2b-lottemart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,15,농심 너구리 얼큰한맛 (5개입),Nongshim Neoguri Spicy Seafood (5 Pack),농심,13.8,5100,50,500,14309,neoguri;nongshim;seafood ramen,3,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,16,삼양식품 삼양라면 오리지널 (5개입),Samyang Ramen Original (5 Pack),삼양식품,12,4600,48,500,14309,samyang ramen;original ramen;korean noodles,0,bseller-co-kr;ownerclan-com;domeggook-com;foodn-co-kr
korean-snacks-ramen,17,롯데웰푸드 몽쉘,Lotte Moncher,롯데웰푸드,12.5,4800,49,400,14309,moncher;lotte;korean cake,1,b2b-lottemart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,18,오뚜기 컵밥 (랜덤 맛),Ottogi Cup Bap (Random Flavor),오뚜기,8.5,3000,43,250,14309,cup bap;ottogi;instant rice,2,bseller-co-kr;ownerclan-com;domeggook-com;b2b-emart-com
korean-snacks-ramen,19,해태제과 맛동산,Haitai Matdongsan,해태제과,9.2,3300,45,200,14309,matdongsan;haitai;peanut snack,-1,biz-cjthemarket-com;b2b-lottemart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,20,크라운제과 죠리퐁,Crown Jolly Pong,크라운제과,7.8,2700,42,150,14309,jolly pong;crown snack;puffed wheat,0,b2b-emart-com;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,21,한국 과자 랜덤 박스,Korean Snack Random Box,오리온,25,10000,50,500,14309,korean snack box;mystery box;k-snack,7,onch3-co-kr;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,22,한국 라면 랜덤 번들,Korean Ramen Random Bundle,농심,20,8000,48,500,14309,korean ramen;ramyun bundle;instant noodles,6,dometopia-com;domaemae-co-kr;bseller-co-kr;onch3-co-kr
korean-snacks-ramen,23,김스낵,Korean Seaweed Crisps (Gim Snack),사조대림,11,4000,45,100,14309,seaweed snack;gim bugak;korean crisps,3,foodn-co-kr;b2b-emart-com;ownerclan-com;domeggook-com
korean-snacks-ramen,24,인절미 스낵,Injeolmi Snack (Roasted Bean Flour),청우식품,9.8,3500,44,180,14309,injeolmi snack;korean sweet;bean flour snack,1,bseller-co-kr;ownerclan-com;dometopia-com;domaemae-co-kr
korean-snacks-ramen,25,약과 (미니 사이즈),Yakgwa (Mini Korean Honey Cookies),삼진식품,13,5000,49,300,14309,yakgwa;korean cookie;honey pastry,4,onch3-co-kr;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,26,고구마 스틱,Sweet Potato Sticks,코스모스제과,8.7,3000,43,150,14309,sweet potato;korean snack;goguma stick,0,b2b-lottemart-com;bseller-co-kr;ownerclan-com;dometopia-com
korean-snacks-ramen,27,초코송이,Choco Songi (Mushroom Shaped Snack),오리온,7.2,2400,41,80,14309,choco songi;orion snack;korean chocolate,-1,biz-cjthemarket-com;b2b-emart-com;bseller-co-kr;ownerclan-com
korean-snacks-ramen,28,옛날과자 센베이,Korean Traditional Senbei Crackers,기린,11.5,4200,46,250,14309,senbei;korean crackers;traditional snack,-2,foodn-co-kr;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,29,맥심 모카골드 커피믹스,Maxim Mocha Gold Coffee Mix,빙그레,18,7000,50,400,25785,maxim coffee;korean coffee;instant coffee,3,onch3-co-kr;bseller-co-kr;ownerclan-com;domeggook-com
korean-snacks-ramen,30,쌀과자,Korean Rice Crackers,청우식품,9.9,3600,45,200,14309,rice crackers;korean snack;ssal gwaja,1,b2b-emart-com;bseller-co-kr;ownerclan-com;dometopia-com
k-fashion-apparel,1,마르디 메크르디 플라워마르디 스웻셔츠,Mardi Mercredi FLOWERMARDI Sweatshirt,마르디 메크르디 (Mardi Mercredi),75,35000,58,450,155204,mardi mercredi;flowermardi;korean sweatshirt,9,linkshops-com;sinsangmarket-kr;apm-style-com;ownerclan-com
k-fashion-apparel,2,커버낫 어센틱 로고 후드티,Covernat Authentic Logo Hoodie,커버낫 (Covernat),68,32000,56,500,155204,covernat;logo hoodie;korean streetwear,6,linkshops-com;sinsangmarket-kr;domeggook-com;styledom-co-kr
k-fashion-apparel,3,디스이즈네버댓 T-로고 티셔츠,Thisisneverthat T-Logo Tee,디스이즈네버댓 (Thisisneverthat),45,20000,53,250,155226,thisisneverthat;logo tee;k-fashion,7,linkshops-com;sinsangmarket-kr;apm-style-com;domaemae-co-kr
k-fashion-apparel,4,아더에러 시그니처 로고 스웻셔츠,Ader Error Signature Logo Sweatshirt,아더에러 (Ader Error),150,50000,65,480,155204,ader error;korean designer;streetwear,5,linkshops-com;sinsangmarket-kr;ownerclan-com
k-fashion-apparel,5,무신사 스탠다드 와이드 슬랙스,Musinsa Standard Wide Slacks,무신사 스탠다드,55,25000,55,400,57989,musinsa standard;wide slacks;korean pants,4,linkshops-com;sinsangmarket-kr;domeggook-com
k-fashion-apparel,6,젠틀몬스터 선글라스 (랜덤 모델),Gentle Monster Sunglasses (Random Model),젠틀몬스터 (Gentle Monster),145,48000,62,200,79720,gentle monster;korean sunglasses;designer eyewear,3,ownerclan-com;domeggook-com;dometopia-com
k-fashion-apparel,7,앤더슨벨 자카드 스웨터,Andersson Bell Jacquard Sweater,앤더슨벨 (Andersson Bell),130,45000,60,450,11484,andersson bell;korean knitwear;designer sweater,2,linkshops-com;sinsangmarket-kr;apm-style-com
k-fashion-apparel,8,코드그라피 로고 볼캡,Codegraphy Logo Ball Cap,코드그라피 (Codegraphy),35,15000,50,150,52365,codegraphy;korean ball cap;streetwear hat,4,linkshops-com;sinsangmarket-kr;styledom-co-kr
k-fashion-apparel,9,예일 유니버시티 로고 맨투맨,Yale University Logo Sweatshirt,예일 (Yale),60,28000,54,450,155204,yale sweatshirt;korean fashion;collegiate style,3,linkshops-com;sinsangmarket-kr;domeggook-com
k-fashion-apparel,10,LMC 로고 반팔 티셔츠,LMC Logo S/S Tee,LMC,42,19000,52,250,155226,lmc;lost management cities;korean t-shirt,1,linkshops-com;sinsangmarket-kr;apm-style-com
k-fashion-apparel,11,아뜨랑스 쉬폰 롱 원피스,Attrangs Chiffon Long Dress,아뜨랑스,58,27000,55,350,63861,attrangs;korean dress;chiffon dress,0,kkili-co-kr;styledom-co-kr;sinsangmarket-kr
k-fashion-apparel,12,소나 크롭탑 후드 집업,SONA Cropped Hoodie Zip-up,소나,39,18000,51,400,155204,sona;cropped hoodie;k-fashion teen,2,kkili-co-kr;sinsangmarket-kr;apm-style-com
k-fashion-apparel,13,키키코 와이드 데님 팬츠,Kikiko Wide Denim Pants,키키코,48,22000,53,500,11483,kikiko;wide jeans;korean denim,1,kkili-co-kr;styledom-co-kr;linkshops-com
k-fashion-apparel,14,가바바 오피스룩 블라우스,Gababa Office Look Blouse,가바바,36,16000,50,200,53159,gababa;korean blouse;office look,-1,kkili-co-kr;sinsangmarket-kr;apm-style-com
k-fashion-apparel,15,캔마트 트레이닝 조거 팬츠,Canmart Training Jogger Pants,캔마트,41,19500,52,380,155200,canmart;jogger pants;korean activewear,0,kkili-co-kr;styledom-co-kr;domeggook-com
k-fashion-apparel,16,마르디 메크르디 로고 티셔츠,Mardi Mercredi Logo T-shirt,마르디 메크르디 (Mardi Mercredi),48,21000,54,250,155226,mardi mercredi;korean t-shirt;designer tee,8,linkshops-com;sinsangmarket-kr;ownerclan-com
k-fashion-apparel,17,커버낫 C 로고 맨투맨,Covernat C Logo Sweatshirt,커버낫 (Covernat),65,30000,55,450,155204,covernat;c logo;k-fashion crewneck,5,sinsangmarket-kr;apm-style-com;dometopia-com
k-fashion-apparel,18,디스이즈네버댓 아치로고 후드,Thisisneverthat Arch Logo Hoodie,디스이즈네버댓 (Thisisneverthat),72,34000,57,500,155204,thisisneverthat;arch logo;streetwear hoodie,6,linkshops-com;sinsangmarket-kr;onch3-co-kr
k-fashion-apparel,19,무신사 스탠다드 블레이저 자켓,Musinsa Standard Blazer Jacket,무신사 스탠다드,80,38000,59,500,57988,musinsa standard;korean blazer;minimal fashion,2,sinsangmarket-kr;domeggook-com;styledom-co-kr
k-fashion-apparel,20,아더에러 로고 비니,Ader Error Logo Beanie,아더에러 (Ader Error),65,30000,55,120,52365,ader error;beanie;korean hat,1,linkshops-com;sinsangmarket-kr;domaemae-co-kr
k-fashion-apparel,21,오버사이즈 그래픽 티셔츠,Oversized Graphic T-shirt,LMC,40,18500,52,280,155226,oversized tee;korean graphic;street style,3,sinsangmarket-kr;apm-style-com;styledom-co-kr
k-fashion-apparel,22,카고 조거 팬츠,Cargo Jogger Pants,코드그라피 (Codegraphy),52,24000,54,420,155200,cargo pants;korean joggers;techwear,2,linkshops-com;sinsangmarket-kr;domeggook-com
k-fashion-apparel,23,니트 가디건,Knit Cardigan,아뜨랑스,49,23000,53,350,11484,korean cardigan;knitwear;womens fashion,0,kkili-co-kr;sinsangmarket-kr;apm-style-com
k-fashion-apparel,24,퍼프 소매 블라우스,Puff Sleeve Blouse,소나,37,17000,51,200,53159,puff sleeve;korean blouse;girly style,1,kkili-co-kr;styledom-co-kr;sinsangmarket-kr
k-fashion-apparel,25,플리츠 미니 스커트,Pleated Mini Skirt,키키코,32,14000,49,220,63863,pleated skirt;k-fashion skirt;tennis skirt,2,kkili-co-kr;linkshops-com;apm-style-com
