cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
kpop-goods,11,아이유 공식 MD,IU Official MD,케이타운포유,22,9000,48,180,18460,iu;kpop md;official goods,0,sellmoa-com;domema-com;domemall-co-kr
kpop-goods,12,트와이스 응원봉,TWICE Light Stick,JYP SHOP,55,23000,40,320,18460,twice;lightstick;jyp,0,ownerclan-com;dometopia-com;domewh-com
kpop-goods,13,엔하이픈 앨범,ENHYPEN Album,위버스샵,33,14500,40,430,18460,enhypen;kpop album;weverse,0,domeggook-com;sellmoa-com;domema-com
kpop-goods,14,있지 포토카드,ITZY Photo Card,JYP SHOP,15,6000,50,60,18460,itzy;photocard;kpop,0,ownerclan-com;dometopia-com;domewh-com
kpop-goods,15,레드벨벳 앨범,Red Velvet Album,SMTOWN &STORE,29,12500,40,400,18460,redvelvet;kpop album;smtown,0,domeggook-com;onchannel-co-kr;biz-wemakeprice-com
kpop-goods,16,플레이브 앨범,PLAVE Album,블래스트샵 (플레이브),35,15000,42,480,18460,plave;kpop album;virtual idol,0,domeggook-com;ownerclan-com;dometopia-com
kpop-goods,17,NMIXX 앨범,NMIXX Album,JYP SHOP,28,12000,40,380,18460,nmixx;kpop album;jyp,0,ownerclan-com;domema-com;domewh-com
kpop-goods,18,제로베이스원 앨범,ZEROBASEONE Album,케이타운포유,30,13000,40,410,18460,zb1;kpop album;zerobaseone,0,domeggook-com;sellmoa-com;domemall-co-kr
kpop-goods,19,라이즈 앨범,RIIZE Album,SMTOWN &STORE,27,11500,40,390,18460,riize;kpop album;smtown,0,domeggook-com;onchannel-co-kr;biz-coupang-com
kpop-goods,20,ATEEZ 앨범,ATEEZ Album,케이타운포유,31,13500,40,440,18460,ateez;kpop album;kq entertainment,0,ownerclan-com;dometopia-com;domewh-com
kpop-goods,21,K-POP 아이돌 포토카드 바인더,K-POP Idol Photocard Binder,아이돌코리아,18,7000,50,200,18460,photocard binder;kpop storage;idol goods,0,domeggook-com;sellmoa-com;domema-com
kpop-goods,22,K-POP 아이돌 스티커 팩,K-POP Idol Sticker Pack,뮤직코리아,10,4000,50,50,18460,kpop stickers;idol decor;fan goods,5,ownerclan-com;dometopia-com;domewh-com
kpop-goods,23,K-POP 아이돌 키링,K-POP Idol Keychain,디어마이뮤즈,12,5000,45,40,18460,kpop keychain;idol accessory;fan merch,0,domeggook-com;onchannel-co-kr;biz-wemakeprice-com
kpop-goods,24,K-POP 아이돌 슬로건,K-POP Idol Slogan,후즈팬 스토어,20,8000,50,100,18460,kpop slogan;fan banner;concert goods,0,sellmoa-com;domema-com;domemall-co-kr
kpop-goods,25,K-POP 아이돌 폰케이스,K-POP Idol Phone Case,에버라인,25,10000,45,90,18460,kpop phone case;idol phone cover;fan merch,0,ownerclan-com;dometopia-com;domewh-com
kpop-goods,26,K-POP 아이돌 마스크 스트랩,K-POP Idol Mask Strap,메이크스타,8,3000,55,30,18460,kpop mask strap;idol accessory;fan goods,0,domeggook-com;onchannel-co-kr;biz-wemakeprice-com
kpop-goods,27,K-POP 아이돌 볼펜,K-POP Idol Ballpoint Pen,사운드웨이브,7,2500,55,30,18460,kpop pen;idol stationery;fan merch,0,sellmoa-com;domema-com;domemall-co-kr
kpop-goods,28,K-POP 아이돌 뱃지,K-POP Idol Badge,애플뮤직,9,3500,50,30,18460,kpop badge;idol pin;fan accessory,0,ownerclan-com;dometopia-com;domewh-com
kpop-goods,29,K-POP 아이돌 포토북,K-POP Idol Photobook,위드뮤,40,17000,40,480,18460,kpop photobook;idol pictorial;fan album,0,domeggook-com;onchannel-co-kr;biz-coupang-com
kpop-goods,30,K-POP 아이돌 미니 피규어,K-POP Idol Mini Figure,아이돌코리아,15,6000,50,80,18460,kpop figure;idol collectible;mini doll,0,sellmoa-com;domema-com;domemall-co-kr
k-beauty-skincare,1,조선미녀 맑은쌀 선크림,Beauty of Joseon Relief Sun Rice,조선미녀,18.5,7800,42,220,11233,korean sunscreen;kbeauty;rice extract,11,domeggook-com;ownerclan-com;koreacosmetic-com
k-beauty-skincare,2,코스알엑스 퓨어핏 시카 세럼,COSRX Pure Fit Cica Serum,코스알엑스,22,9500,40,150,11233,cosrx;cica serum;kbeauty,0,domeggook-com;sellmoa-com;beautynbe-com
k-beauty-skincare,3,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,28,12000,40,250,11233,innisfree;green tea serum;korean skincare,-1,ownerclan-com;dometopia-com;beautydomae-com
k-beauty-skincare,4,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,32,14000,38,300,11233,laneige;sleeping mask;hydration,0,domeggook-com;onchannel-co-kr;cosmeticdomemall-com
k-beauty-skincare,5,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,45,20000,35,200,11233,dr jart;cicapair;calming cream,-2,ownerclan-com;koreacosmetic-com;beautynbe-com
k-beauty-skincare,6,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,70,30000,30,350,11233,sulwhasoo;anti-aging;korean luxury,-5,domeggook-com;sellmoa-com;beautydomae-com
k-beauty-skincare,7,라운드랩 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,20,8500,45,300,11233,round lab;dokdo toner;hydrating toner,0,ownerclan-com;dometopia-com;cosmeticdomemall-com
k-beauty-skincare,8,아누아 어성초 토너,Anua Heartleaf 77% Soothing Toner,아누아,25,10500,45,320,11233,anua;heartleaf toner;soothing skincare,0,domeggook-com;onchannel-co-kr;koreacosmetic-com
k-beauty-skincare,9,에스트라 아토베리어365 크림,Aestura Atobarrier 365 Cream,에스트라,38,16000,40,280,11233,aestura;atobarrier;moisturizing cream,5,ownerclan-com;beautynbe-com;beautydomae-com
k-beauty-skincare,10,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,26,11000,42,180,11233,torriden;hyaluronic serum;hydration,3,domeggook-com;sellmoa-com;cosmeticdomemall-com
k-beauty-skincare,11,메디힐 티트리 케어 솔루션 마스크,Mediheal Tea Tree Care Solution Mask,메디힐,15,6000,50,100,11233,mediheal;tea tree mask;sheet mask,0,ownerclan-com;dometopia-com;koreacosmetic-com
k-beauty-skincare,12,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,28,12000,40,280,11233,manyo factory;cleansing oil;korean cleanser,-1,domeggook-com;onchannel-co-kr;beautynbe-com
k-beauty-skincare,13,넘버즈인 3번 보들보들 결 세럼,Numbuzin No.3 Skin Softening Serum,넘버즈인,27,11500,40,180,11233,numbuzin;skin softening;kbeauty serum,0,ownerclan-com;sellmoa-com;beautydomae-com
k-beauty-skincare,14,아이오페 바이오 에센스,IOPE Bio Essence Intensive Conditioning,아이오페,40,17000,40,250,11233,iope;bio essence;anti-aging,0,domeggook-com;dometopia-com;cosmeticdomemall-com
k-beauty-skincare,15,아비브 어성초 스팟 패드,Abib Heartleaf Spot Pad Calming Touch,아비브,23,9800,42,180,11233,abib;heartleaf pad;calming skincare,0,ownerclan-com;onchannel-co-kr;koreacosmetic-com
k-beauty-skincare,16,메디큐브 제로 모공 패드,Medicube Zero Pore Pad,메디큐브,28,12000,40,200,11233,medicube;pore pad;exfoliating,0,domeggook-com;sellmoa-com;beautynbe-com
k-beauty-skincare,17,이즈앤트리 히알루론산 토너,IsNtree Hyaluronic Acid Toner,이즈앤트리,20,8500,45,280,11233,isntree;hyaluronic toner;kbeauty,0,ownerclan-com;dometopia-com;beautydomae-com
k-beauty-skincare,18,넘버즈인 1번 진정 맑은 연꽃수 토너,Numbuzin No.1 Clear Filter Toner,넘버즈인,24,10000,44,250,11233,numbuzin;calming toner;lotus water,0,domeggook-com;onchannel-co-kr;cosmeticdomemall-com
k-beauty-skincare,19,아로마티카 로즈마리 스칼프 스케일링 샴푸,Aromatica Rosemary Scalp Scaling Shampoo,아로마티카,25,10500,45,400,11233,aromatica;rosemary shampoo;scalp care,0,ownerclan-com;koreacosmetic-com;beautynbe-com
k-beauty-skincare,20,셀퓨전씨 레이저 썬스크린 100,Cell Fusion C Laser Sunscreen 100,셀퓨전씨,35,15000,40,180,11233,cell fusion c;laser sunscreen;spf,0,domeggook-com;sellmoa-com;beautydomae-com
k-beauty-skincare,21,센텔라 카밍 토너,Centella Calming Toner,아누아,19,8000,45,280,11233,centella toner;calming skin;korean toner,1,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,22,비타민 C 브라이트닝 세럼,Vitamin C Brightening Serum,아이오페,30,13000,40,150,11233,vitamin c serum;brightening;anti-aging,0,sellmoa-com;domema-com;onchannel-co-kr
k-beauty-skincare,23,콜라겐 펩타이드 크림,Collagen Peptide Cream,라네즈,35,15000,40,220,11233,collagen cream;peptide skincare;anti-wrinkle,0,domeggook-com;ownerclan-com;koreacosmetic-com
k-beauty-skincare,24,히알루론산 수분 앰플,Hyaluronic Acid Hydrating Ampoule,토리든,22,9500,42,120,11233,hyaluronic ampoule;hydration booster;kbeauty,0,dometopia-com;beautynbe-com;beautydomae-com
k-beauty-skincare,25,진정 시카 마스크팩,Soothing Cica Mask Pack,메디힐,12,5000,50,80,11233,cica mask;soothing sheet mask;korean mask,0,domeggook-com;sellmoa-com;cosmeticdomemall-com
k-beauty-skincare,26,프로폴리스 에너지 앰플,Propolis Energy Ampoule,코스알엑스,26,11000,42,150,11233,propolis ampoule;skin barrier;kbeauty,0,ownerclan-com;onchannel-co-kr;koreacosmetic-com
k-beauty-skincare,27,갈락토미세스 발효 에센스,Galactomyces Ferment Essence,마녀공장,29,12500,40,200,11233,galactomyces;ferment essence;skin tone,0,domeggook-com;dometopia-com;beautynbe-com
k-beauty-skincare,28,병풀 추출물 수분 크림,Centella Asiatica Hydrating Cream,라운드랩,23,9800,42,250,11233,centella cream;hydrating;korean skincare,0,ownerclan-com;sellmoa-com;beautydomae-com
k-beauty-skincare,29,녹차 밸런싱 클렌징 폼,Green Tea Balancing Cleansing Foam,이니스프리,16,6500,48,180,11233,green tea cleanser;balancing foam;kbeauty,0,domeggook-com;onchannel-co-kr;cosmeticdomemall-com
k-beauty-skincare,30,달팽이 점액 필터링 에센스,Snail Mucin Filtering Essence,코스알엑스,20,8500,45,150,11233,snail mucin;repair essence;korean skincare,-3,ownerclan-com;koreacosmetic-com;beautynbe-com
auto-parts,1,현대 순정 에어 필터,Hyundai Genuine Air Filter,현대모비스,25,10000,45,200,33667,hyundai parts;air filter;genuine oem,0,domeggook-com;ownerclan-com;mobisparts-co-kr
auto-parts,2,기아 순정 오일 필터,Kia Genuine Oil Filter,현대모비스,18,7500,40,150,33667,kia parts;oil filter;oem,0,ownerclan-com;dometopia-com;carpos-kr
auto-parts,3,한국타이어 벤투스 S1 에보3,Hankook Ventus S1 evo3 Tire,한국타이어앤테크놀로지,150,60000,30,10000,33749,hankook tire;ventus s1 evo3;performance tire,0,domeggook-com;sellmoa-com;autoand-co-kr
auto-parts,4,HL만도 브레이크 패드 세트,HL Mando Brake Pad Set,HL만도,70,30000,35,1500,33667,mando brake;brake pads;korean auto parts,0,ownerclan-com;onchannel-co-kr;mobisparts-co-kr
auto-parts,5,금호타이어 엑스타 PS71,Kumho Ecsta PS71 Tire,금호타이어,130,55000,30,9000,33749,kumho tire;ecsta ps71;summer tire,0,domeggook-com;dometopia-com;car-goods-kr
auto-parts,6,현대 순정 스파크 플러그,Hyundai Genuine Spark Plug,현대케피코,12,5000,40,80,33667,hyundai spark plug;engine parts;oem,0,ownerclan-com;sellmoa-com;mobisparts-co-kr
auto-parts,7,넥센타이어 엔프리즈 AH8,Nexen N'Priz AH8 Tire,넥센타이어,110,45000,32,8500,33749,nexen tire;all season tire;korean tire,0,domeggook-com;onchannel-co-kr;autoand-co-kr
auto-parts,8,현대 순정 와이퍼 블레이드,Hyundai Genuine Wiper Blade,현대모비스,30,12000,45,300,33667,hyundai wiper;wiper blade;oem parts,0,ownerclan-com;dometopia-com;carpos-kr
auto-parts,9,기아 순정 연료 필터,Kia Genuine Fuel Filter,현대모비스,22,9000,40,250,33667,kia fuel filter;fuel system;genuine parts,0,domeggook-com;sellmoa-com;mobisparts-co-kr
auto-parts,10,한온시스템 에어컨 필터,Hanon Systems AC Filter,한온시스템,35,15000,38,280,33667,hanon systems;ac filter;cabin filter,0,ownerclan-com;onchannel-co-kr;autoand-co-kr
auto-parts,11,현대 순정 브레이크 디스크,Hyundai Genuine Brake Disc,현대모비스,80,35000,35,5000,33667,hyundai brake disc;rotor;oem brake,0,domeggook-com;ownerclan-com;mobisparts-co-kr
auto-parts,12,기아 순정 점화 코일,Kia Genuine Ignition Coil,현대케피코,40,17000,38,300,33667,kia ignition coil;engine part;oem,0,ownerclan-com;dometopia-com;carpos-kr
auto-parts,13,SL 헤드램프 어셈블리,SL Headlamp Assembly,SL,120,50000,30,2500,33667,sl headlamp;car lighting;korean parts,0,domeggook-com;sellmoa-com;autoand-co-kr
auto-parts,14,현대트랜시스 자동변속기 오일 필터,Hyundai Transys Automatic Transmission Filter,현대트랜시스,45,19000,38,400,33667,transys filter;atf filter;transmission parts,0,ownerclan-com;onchannel-co-kr;mobisparts-co-kr
auto-parts,15,유라코퍼레이션 와이어링 하네스,Yura Corporation Wiring Harness,유라코퍼레이션,90,38000,32,800,33667,yura wiring;wiring harness;electrical parts,1,domeggook-com;dometopia-com;car-goods-kr
auto-parts,16,자동차 LED 실내등,Car LED Interior Light,현대모비스,15,6000,50,50,33667,car led light;interior lighting;auto accessories,0,domeggook-com;ownerclan-com;carpos-kr
auto-parts,17,자동차 퓨즈 세트,Car Fuse Set,경신,10,4000,50,30,33667,car fuse;electrical parts;auto repair,0,ownerclan-com;sellmoa-com;autoand-co-kr
auto-parts,18,자동차 에어컨 필터,Car Cabin Air Filter,한온시스템,20,8000,45,200,33667,cabin filter;ac filter;air purification,0,domeggook-com;dometopia-com;mobisparts-co-kr
auto-parts,19,자동차 엔진 오일 첨가제,Car Engine Oil Additive,현대모비스,28,12000,40,300,33667,engine additive;oil treatment;car maintenance,0,ownerclan-com;onchannel-co-kr;carpos-kr
auto-parts,20,자동차 브레이크액,Car Brake Fluid,HL만도,18,7500,40,500,33667,brake fluid;dot4;car safety,0,domeggook-com;sellmoa-com;autoand-co-kr
auto-parts,21,자동차 타이어 공기압 센서,Car Tire Pressure Sensor (TPMS),한국타이어앤테크놀로지,40,17000,38,100,33667,tpms sensor;tire pressure;car safety,0,domeggook-com;ownerclan-com;mobisparts-co-kr
auto-parts,22,자동차 후방 카메라,Car Rear View Camera,현대위아,60,25000,35,250,33667,rear camera;parking assist;car electronics,0,ownerclan-com;dometopia-com;carpos-kr
auto-parts,23,자동차 대시보드 커버,Car Dashboard Cover,서연이화,30,12000,45,400,33667,dashboard cover;car interior;sun protection,0,domeggook-com;sellmoa-com;autoand-co-kr
auto-parts,24,자동차 휠캡 세트,Car Wheel Cap Set,화신,20,8000,45,150,33667,wheel cap;rim cover;car exterior,0,ownerclan-com;onchannel-co-kr;mobisparts-co-kr
auto-parts,25,자동차 시트 커버,Car Seat Cover,평화정공,50,20000,40,1000,33667,car seat cover;interior protection;auto accessories,0,domeggook-com;dometopia-com;car-goods-kr
auto-parts,26,자동차 사이드 미러 커버,Car Side Mirror Cover,SL,35,15000,38,300,33667,side mirror cover;car exterior;mirror trim,0,ownerclan-com;sellmoa-com;autoand-co-kr
auto-parts,27,자동차 트렁크 매트,Car Trunk Mat,서연이화,45,19000,38,800,33667,trunk mat;cargo liner;car interior,0,domeggook-com;onchannel-co-kr;carpos-kr
auto-parts,28,자동차 도어 스커프 플레이트,Car Door Scuff Plate,화신,25,10000,45,200,33667,door scuff plate;door sill;car protection,0,ownerclan-com;dometopia-com;mobisparts-co-kr
auto-parts,29,자동차 핸들 커버,Car Steering Wheel Cover,평화정공,20,8000,45,250,33667,steering wheel cover;car interior;grip,0,domeggook-com;sellmoa-com;car-goods-kr
auto-parts,30,자동차 룸미러,Car Rear View Mirror,현대모비스,55,23000,38,400,33667,rear view mirror;auto mirror;car interior,0,ownerclan-com;onchannel-co-kr;autoand-co-kr
k-fashion,1,우영미 로고 반팔 티셔츠,Wooyoungmi Logo T-shirt,우영미,180,75000,35,300,15724,wooyoungmi;korean designer;logo tee,0,sinsangmarket-kr;linkshops-com
k-fashion,2,아더에러 폭스 로고 맨투맨,ADER error Fox Logo Sweatshirt,아더에러,250,100000,38,600,15724,ader error;korean streetwear;sweatshirt,0,linkshops-com;gotomall-kr
k-fashion,3,젠틀몬스터 선글라스,Gentle Monster Sunglasses,젠틀몬스터,300,130000,30,200,175762,gentle monster;korean eyewear;designer sunglasses,0,sinsangmarket-kr;linkshops-com;ndm-kr
k-fashion,4,디스이즈네버댓 로고 후드티,thisisneverthat Logo Hoodie,디스이즈네버댓,120,50000,40,700,15724,thisisneverthat;korean streetwear;hoodie,0,domeggook-com;ownerclan-com
k-fashion,5,마르디 메크르디 플라워 맨투맨,Mardi Mercredi Flower Sweatshirt,마르디 메크르디,150,65000,38,550,15724,mardi mercredi;flower sweatshirt;korean fashion,0,linkshops-com;gotomall-kr;sinsangmarket-kr
k-fashion,6,커버낫 아치 로고 맨투맨,Covernat Arch Logo Sweatshirt,커버낫,80,35000,40,500,15724,covernat;korean streetwear;arch logo,0,domeggook-com;ownerclan-com;dometopia-com
k-fashion,7,마뗑킴 로고 티셔츠,Matin Kim Logo T-shirt,마뗑킴,90,38000,42,280,15724,matin kim;korean fashion;logo tee,0,sinsangmarket-kr;linkshops-com
k-fashion,8,앤더슨벨 로고 후드티,Andersson Bell Logo Hoodie,앤더슨벨,160,70000,38,650,15724,andersson bell;korean designer;hoodie,0,gotomall-kr;ndm-kr;sinsangmarket-kr
k-fashion,9,LMC 로고 맨투맨,LMC Logo Sweatshirt,LMC,100,42000,40,520,15724,lmc;korean streetwear;logo sweatshirt,0,domeggook-com;ownerclan-com;dometopia-com
k-fashion,10,크림 (KREAM) 한정판 스니커즈,KREAM Limited Edition Sneakers,크림 (KREAM),400,180000,25,1200,93427,kream;limited sneakers;resell,0,sinsangmarket-kr;linkshops-com
k-fashion,11,인사일런스 미니멀 블레이저,INSILENCE Minimal Blazer,인사일런스,180,75000,35,800,15724,insilence;korean blazer;minimal fashion,0,gotomall-kr;ndm-kr;sinsangmarket-kr
k-fashion,12,쿠어 오버핏 니트,Coor Oversized Knit Sweater,쿠어,110,45000,40,600,15724,coor;oversized knit;korean sweater,0,domeggook-com;ownerclan-com;dometopia-com
k-fashion,13,오아이오아이 시그니처 로고 후드티,OIOI Signature Logo Hoodie,오아이오아이,95,40000,40,680,15724,oioi;korean casual;logo hoodie,0,linkshops-com;gotomall-kr
k-fashion,14,널디 트랙 세트,NERDY Track Set,널디,200,85000,38,900,15724,nerdy;tracksuit;korean sportswear,-9,sinsangmarket-kr;linkshops-com;ndm-kr
k-fashion,15,송지오 옴므 오버핏 코트,SONGZIO Homme Oversized Coat,송지오,500,220000,28,1800,15724,songzio;korean menswear;designer coat,0,domeggook-com;ownerclan-com
k-fashion,16,K-패션 오버사이즈 티셔츠,K-Fashion Oversized T-shirt,디스이즈네버댓,60,25000,45,350,15724,oversized tee;korean streetwear;casual top,0,sinsangmarket-kr;linkshops-com;gotomall-kr
k-fashion,17,K-패션 와이드 팬츠,K-Fashion Wide Leg Pants,커버낫,75,30000,45,450,15724,wide leg pants;korean style;casual trousers,0,domeggook-com;ownerclan-com;dometopia-com
k-fashion,18,K-패션 크롭탑,K-Fashion Crop Top,마뗑킴,50,20000,48,200,15724,crop top;korean fashion;summer wear,0,sinsangmarket-kr;linkshops-com;ndm-kr
k-fashion,19,K-패션 볼캡,K-Fashion Ball Cap,널디,40,16000,50,150,15724,ball cap;korean hat;streetwear accessory,0,domeggook-com;ownerclan-com;gotomall-kr
k-fashion,20,K-패션 데님 재킷,K-Fashion Denim Jacket,LMC,100,42000,40,800,15724,denim jacket;korean outerwear;casual jacket,0,linkshops-com;dometopia-com;sinsangmarket-kr
k-fashion,21,K-패션 니트 가디건,K-Fashion Knit Cardigan,쿠어,85,35000,42,500,15724,knit cardigan;korean sweater;outerwear,0,domeggook-com;ownerclan-com;ndm-kr
k-fashion,22,K-패션 스웨트 팬츠,K-Fashion Sweatpants,오아이오아이,70,28000,45,400,15724,sweatpants;korean casual;joggers,0,gotomall-kr;linkshops-com;dometopia-com
k-fashion,23,K-패션 캔버스 토트백,K-Fashion Canvas Tote Bag,마르디 메크르디,60,25000,40,300,15724,canvas tote;korean bag;eco bag,0,sinsangmarket-kr;ownerclan-com
k-fashion,24,K-패션 양말 세트,K-Fashion Sock Set,디스이즈네버댓,25,10000,48,100,15724,korean socks;fashion socks;crew socks,0,domeggook-com;sellmoa-com;gotomall-kr
k-fashion,25,K-패션 미니 스커트,K-Fashion Mini Skirt,마뗑킴,65,27000,42,250,15724,mini skirt;korean skirt;fashion bottom,0,linkshops-com;ndm-kr;sinsangmarket-kr
k-fashion,26,K-패션 트렌치 코트,K-Fashion Trench Coat,앤더슨벨,200,85000,38,1200,15724,trench coat;korean outerwear;classic coat,0,domeggook-com;ownerclan-com
k-fashion,27,K-패션 스트라이프 셔츠,K-Fashion Stripe Shirt,우영미,130,55000,38,350,15724,stripe shirt;korean shirt;casual top,0,dometopia-com;gotomall-kr;linkshops-com
k-fashion,28,K-패션 버킷햇,K-Fashion Bucket Hat,아더에러,80,33000,40,180,15724,bucket hat;korean hat;streetwear accessory,0,sinsangmarket-kr;ownerclan-com;ndm-kr
k-fashion,29,K-패션 플리츠 스커트,K-Fashion Pleated Skirt,마르디 메크르디,70,29000,42,300,15724,pleated skirt;korean skirt;fashion bottom,0,domeggook-com;linkshops-com;gotomall-kr
k-fashion,30,K-패션 롱 슬리브 티셔츠,K-Fashion Long Sleeve T-shirt,커버낫,60,25000,45,300,15724,long sleeve tee;korean top;casual wear,0,ownerclan-com;dometopia-com;sinsangmarket-kr
inner-beauty,1,정관장 홍삼정 에브리타임,Cheong Kwan Jang Red Ginseng Extract Everytime,정관장,90,38000,38,400,184339,red ginseng;korean supplement;cheong kwan jang,0,domeggook-com;ownerclan-com;hfood-co-kr
inner-beauty,2,종근당건강 락토핏 생유산균 골드,Chong Kun Dang Lacto-Fit Probiotics Gold,종근당건강,35,15000,40,200,184339,probiotics;lactofit;gut health,0,ownerclan-com;dometopia-com;medion-co-kr
inner-beauty,3,비비랩 저분자 콜라겐,BB Lab Low Molecular Collagen,비비랩,40,17000,40,250,184339,collagen;inner beauty;skin health,1,domeggook-com;sellmoa-com;healthmarket-co-kr
inner-beauty,4,바이탈뷰티 슈퍼콜라겐 에센스,Vital Beautie Super Collagen Essence,바이탈뷰티,50,22000,38,300,184339,super collagen;liquid collagen;anti-aging,-1,ownerclan-com;onchannel-co-kr;hnbsupply-com
inner-beauty,5,CJ웰케어 이너비 아쿠아뱅크,CJ Wellcare Innerb Aquabank,CJ웰케어,45,19000,38,180,184339,hyaluronic acid;skin hydration;innerb,0,domeggook-com;dometopia-com;hfood-co-kr
inner-beauty,6,뉴트리원 루테인 지아잔틴 164,Nutrione Lutein Zeaxanthin 164,뉴트리원,30,13000,40,100,184339,lutein;eye health;zeaxanthin,2,ownerclan-com;sellmoa-com;medion-co-kr
inner-beauty,7,에버콜라겐 인앤업 플러스,Evercollagen In&Up Plus,에버콜라겐,55,23000,38,280,184339,evercollagen;collagen supplement;skin elasticity,-1,domeggook-com;onchannel-co-kr;healthmarket-co-kr
inner-beauty,8,고려은단 비타민C 1000,Korea Eundan Vitamin C 1000,고려은단,20,8000,45,150,184339,vitamin c;korean vitamin;immune support,1,ownerclan-com;dometopia-com;hnbsupply-com
inner-beauty,9,유한양행 삐콤씨,Yuhan Corporation Bicom C,유한양행,28,12000,40,120,184339,b complex;multivitamin;yuhan,0,domeggook-com;sellmoa-com;hfood-co-kr
inner-beauty,10,오쏘몰 이뮨,Orthomol Immun,오쏘몰,60,25000,38,350,184339,orthomol;immune support;multinutrient,0,ownerclan-com;onchannel-co-kr;medion-co-kr
inner-beauty,11,GRN+ 분홍이 초록이,GRN+ Pink & Green Diet Pills,GRN,48,20000,40,220,184339,grn;diet supplement;weight loss,0,domeggook-com;dometopia-com;healthmarket-co-kr
inner-beauty,12,세노비스 트리플러스,Cenovis Triple Plus,세노비스,42,18000,38,200,184339,cenovis;multivitamin;omega 3,0,ownerclan-com;sellmoa-com;hnbsupply-com
inner-beauty,13,안국건강 루테인,Anguk Health Lutein,안국건강,33,14000,40,100,184339,anguk health;lutein;eye supplement,0,domeggook-com;onchannel-co-kr;hfood-co-kr
inner-beauty,14,에스더포뮬러 여에스더 유산균,Dr. Esther Formula Probiotics,에스더포뮬러,38,16000,40,180,184339,esther formula;probiotics;gut health,0,ownerclan-com;dometopia-com;medion-co-kr
inner-beauty,15,대웅제약 우루사,Daewoong Pharmaceutical Ursa,대웅제약,25,10000,45,80,184339,ursa;liver health;daewoong,0,domeggook-com;sellmoa-com;healthmarket-co-kr
inner-beauty,16,한방 콜라겐 젤리 스틱,Herbal Collagen Jelly Stick,비비랩,30,13000,40,200,184339,collagen jelly;herbal beauty;skin supplement,0,domeggook-com;ownerclan-com;hfood-co-kr
inner-beauty,17,히알루론산 수분 캡슐,Hyaluronic Acid Hydration Capsules,CJ웰케어,38,16000,40,150,184339,hyaluronic acid;skin hydration;beauty supplement,0,ownerclan-com;dometopia-com;medion-co-kr
inner-beauty,18,밀크씨슬 간 건강 보조제,Milk Thistle Liver Health Supplement,대웅제약,28,12000,40,100,184339,milk thistle;liver detox;health supplement,0,domeggook-com;sellmoa-com;healthmarket-co-kr
inner-beauty,19,비타민D 뼈 건강 영양제,Vitamin D Bone Health Supplement,고려은단,22,9000,48,80,184339,vitamin d;bone health;calcium support,0,ownerclan-com;onchannel-co-kr;hnbsupply-com
