cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
auto-parts,3,HL만도 싼타페 에어 필터,HL Mando Santa Fe Air Filter,HL만도,25,10000,55,300,33588,santa fe filter;mando parts;air filter,0,domeggook-com;ownerclan-com;sellmoa-com
auto-parts,4,금호타이어 솔루스 TA31,Kumho Solus TA31 Tire,금호타이어,150,60000,48,9000,33749,kumho tire;solus ta31;all-season tire,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,5,현대위아 쏘렌토 오일 필터,Hyundai WIA Sorento Oil Filter,현대위아,18,7000,58,200,33588,sorento filter;hyundai wia;oil filter,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,6,넥센타이어 엔프리즈 AH5,Nexen N'Priz AH5 Tire,넥센타이어,130,55000,47,8500,33749,nexen tire;n'priz ah5;passenger tire,0,domeggook-com;engineoildomae-com;domema-com
auto-parts,7,상신브레이크 아반떼 브레이크 디스크,Sangsin Brake Avante Brake Disc,상신브레이크,70,28000,52,3000,33566,avante brake;sangsin parts;brake disc,0,domeggook-com;carpos-co-kr;sellmoa-com
auto-parts,8,한온시스템 그랜저 에어컨 필터,Hanon Systems Grandeur AC Filter,한온시스템,30,12000,55,400,33588,grandeur filter;hanon systems;cabin filter,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,9,CTR 스포티지 로어암,CTR Sportage Lower Arm,CTR,95,40000,48,2500,33583,sportage parts;ctr suspension;lower control arm,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,10,일진글로벌 쏘나타 휠 베어링,Iljin Global Sonata Wheel Bearing,일진글로벌,60,25000,49,1000,33583,sonata bearing;iljin parts;wheel hub,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,11,현대모비스 투싼 연료 필터,Hyundai Mobis Tucson Fuel Filter,현대모비스,40,16000,55,500,33588,tucson filter;fuel filter;hyundai parts,0,domeggook-com;carpos-co-kr;sellmoa-com
auto-parts,12,현대트랜시스 팰리세이드 미션 오일 필터,Hyundai Transys Palisade Transmission Filter,현대트랜시스,55,22000,52,700,33588,palisade filter;transmission filter;hyundai transys,0,domeggook-com;ownerclan-com;engineoildomae-com
auto-parts,13,에스엘 코나 헤드라이트,SL Kona Headlight Assembly,에스엘,120,50000,45,2000,33571,kona headlight;sl lighting;headlamp,0,domeggook-com;carpos-co-kr;auton-kr
auto-parts,14,서연이화 쏘렌토 도어 핸들,Seoyon E-Hwa Sorento Door Handle,서연이화,45,18000,55,300,33571,sorento handle;seoyon e-hwa;car door part,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,15,평화정공 싼타페 엔진 마운트,Pyonghwa Industrial Santa Fe Engine Mount,평화정공,80,32000,52,1200,33583,santa fe mount;engine support;pyonghwa parts,0,domeggook-com;carpos-co-kr;sellmoa-com
auto-parts,16,유라코퍼레이션 아반떼 와이어링 하네스,Yura Corporation Avante Wiring Harness,유라코퍼레이션,110,45000,48,800,33571,avante wiring;yura harness;electrical parts,0,domeggook-com;ownerclan-com;auton-kr
auto-parts,17,현대 기아 순정 엔진 오일 필터,Hyundai Kia Genuine Engine Oil Filter,현대모비스,15,6000,60,150,33588,kia oil filter;hyundai genuine;engine maintenance,0,domeggook-com;carpos-co-kr;engineoildomae-com
auto-parts,18,한국 자동차 에어컨 필터,Korean Car Cabin Air Filter,HL만도,22,9000,55,250,33588,cabin filter;korean car parts;air purification,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,19,한국 자동차 브레이크 패드 세트,Korean Car Brake Pad Set,상신브레이크,75,30000,50,1800,33566,brake pads;korean auto parts;stopping power,0,domeggook-com;sellmoa-com;auton-kr
auto-parts,20,한국 자동차 와이퍼 블레이드,Korean Car Wiper Blades,현대모비스,28,11000,58,350,33571,wiper blades;korean car accessories;clear vision,0,domeggook-com;carpos-co-kr;supercat-co-kr
auto-parts,21,한국 자동차 스파크 플러그,Korean Car Spark Plugs,현대모비스,35,14000,55,200,33588,spark plugs;engine ignition;korean auto parts,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,22,한국 자동차 타이밍 벨트 키트,Korean Car Timing Belt Kit,현대모비스,100,40000,50,2000,33583,timing belt;engine repair kit;korean car engine,0,domeggook-com;carpos-co-kr;domema-com
auto-parts,23,한국 자동차 퓨즈 세트,Korean Car Fuse Set,유라코퍼레이션,12,4800,60,100,33571,car fuses;electrical protection;korean auto parts,0,domeggook-com;sellmoa-com;auton-kr
auto-parts,24,한국 자동차 워터 펌프,Korean Car Water Pump,현대모비스,65,26000,50,800,33583,water pump;engine cooling;korean car parts,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,25,한국 자동차 라디에이터 호스,Korean Car Radiator Hose,현대모비스,20,8000,60,250,33588,radiator hose;cooling system;korean auto parts,0,domeggook-com;carpos-co-kr;dometopia-com
auto-parts,26,한국 자동차 연료 펌프,Korean Car Fuel Pump,현대모비스,90,36000,50,1000,33583,fuel pump;fuel delivery;korean car engine,0,domeggook-com;engineoildomae-com;domema-com
auto-parts,27,한국 자동차 서스펜션 쇼크 업소버,Korean Car Suspension Shock Absorber,HL만도,80,32000,50,2000,33583,shock absorber;suspension parts;korean auto parts,0,domeggook-com;ownerclan-com;auton-kr
auto-parts,28,한국 자동차 파워 스티어링 펌프,Korean Car Power Steering Pump,현대모비스,110,44000,50,1500,33583,power steering;steering pump;korean car parts,0,domeggook-com;carpos-co-kr;sellmoa-com
auto-parts,29,한국 자동차 팬 벨트,Korean Car Fan Belt,현대모비스,25,10000,55,150,33588,fan belt;engine accessory;korean auto parts,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,30,한국 자동차 산소 센서,Korean Car Oxygen Sensor,현대모비스,50,20000,50,200,33588,oxygen sensor;engine management;korean car parts,0,domeggook-com;carpos-co-kr;dometopia-com
k-beauty-skincare,1,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,28,11500,50,200,11233,innisfree serum;green tea skincare;korean beauty,2,domeggook-com;koreacospack-com;beautydomae-com
k-beauty-skincare,2,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,45,19000,48,180,11233,dr jart cicapair;cica cream;sensitive skin,0,domeggook-com;ownerclan-com;kbeautydomae-com
k-beauty-skincare,3,코스알엑스 퓨어핏 시카 크림,COSRX Pure Fit Cica Cream,코스알엑스,22,9000,55,150,11233,cosrx cica;korean moisturizer;acne prone,0,domeggook-com;dometopia-com;beautydomae-com
k-beauty-skincare,4,메디힐 티트리 케어 솔루션 마스크,Mediheal Tea Tree Care Solution Mask,메디힐,18,7500,58,100,11233,mediheal mask;tea tree mask;acne treatment,0,domeggook-com;sellmoa-com;koreacospack-com
k-beauty-skincare,5,라운드랩 1025 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,20,8000,60,250,11233,dokdo toner;round lab;hydrating toner,0,domeggook-com;ownerclan-com;kbeautydomae-com
k-beauty-skincare,6,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,25,10000,60,280,11233,manyo cleansing oil;korean cleanser;double cleansing,21,domeggook-com;dometopia-com;beautydomae-com
k-beauty-skincare,7,에뛰드 순정 약산성 5.5 진정 토너,Etude SoonJung pH 5.5 Relief Toner,에뛰드,15,6000,60,220,11233,etude toner;soonjung;low pH toner,10,domeggook-com;sellmoa-com;koreacospack-com
k-beauty-skincare,8,미샤 타임 레볼루션 나이트 리페어 앰플,Missha Time Revolution Night Repair Ampoule,미샤,38,16000,50,180,11233,missha ampoule;night repair;anti-aging serum,0,domeggook-com;ownerclan-com;kbeautydomae-com
k-beauty-skincare,9,스킨푸드 블랙슈가 마스크 워시 오프,Skinfood Black Sugar Mask Wash Off,스킨푸드,12,5000,58,150,11233,skinfood mask;black sugar scrub;exfoliating mask,0,domeggook-com;dometopia-com;beautydomae-com
k-beauty-skincare,10,네이처리퍼블릭 알로에베라 수딩젤,Nature Republic Aloe Vera Soothing Gel,네이처리퍼블릭,9,3500,60,350,11233,aloe vera gel;nature republic;soothing gel,0,domeggook-com;sellmoa-com;koreacospack-com
k-beauty-skincare,11,아비브 어성초 스팟 패드 카밍 터치,Abib Heartleaf Spot Pad Calming Touch,아비브,26,10500,55,200,11233,abib pad;heartleaf;calming pad,0,domeggook-com;ownerclan-com;kbeautydomae-com
k-beauty-skincare,12,넘버즈인 3번 보들보들 결 세럼,Numbuzin No.3 Skin Softening Serum,넘버즈인,32,13000,52,120,11233,numbuzin serum;skin softening;korean serum,-5,domeggook-com;dometopia-com;beautydomae-com
k-beauty-skincare,13,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,29,12000,50,150,11233,torriden serum;hyaluronic acid;hydration serum,-5,domeggook-com;sellmoa-com;koreacospack-com
k-beauty-skincare,14,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,80,35000,45,200,11233,sulwhasoo serum;first care;korean luxury skincare,1,domeggook-com;ownerclan-com;kbeautydomae-com
k-beauty-skincare,15,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,28,11500,50,180,11233,laneige mask;sleeping mask;hydration mask,0,domeggook-com;dometopia-com;beautydomae-com
k-beauty-skincare,16,한국 비타민 C 세럼,Korean Vitamin C Serum,코스알엑스,25,10000,60,100,11233,vitamin c serum;korean skincare;brightening serum,0,domeggook-com;koreacospack-com;ownerclan-com
k-beauty-skincare,17,한국 콜라겐 크림,Korean Collagen Cream,미샤,35,14000,55,200,11233,collagen cream;anti-aging;k-beauty moisturizer,0,domeggook-com;kbeautydomae-com;dometopia-com
k-beauty-skincare,18,한국 시카 진정 토너,Korean Cica Calming Toner,라운드랩,20,8000,60,250,11233,cica toner;calming skincare;korean toner,0,domeggook-com;beautydomae-com;sellmoa-com
k-beauty-skincare,19,한국 히알루론산 앰플,Korean Hyaluronic Acid Ampoule,토리든,30,12000,55,120,11233,hyaluronic ampoule;deep hydration;k-beauty serum,0,domeggook-com;koreacospack-com;ownerclan-com
k-beauty-skincare,20,한국 달팽이 점액 에센스,Korean Snail Mucin Essence,코스알엑스,18,7500,58,150,11233,snail mucin;korean essence;skin repair,0,domeggook-com;kbeautydomae-com;dometopia-com
k-beauty-skincare,21,한국 병풀 추출물 세럼,Korean Centella Asiatica Serum,닥터자르트,28,11500,50,100,11233,centella serum;calming;korean skincare,0,domeggook-com;beautydomae-com;sellmoa-com
k-beauty-skincare,22,한국 프로폴리스 앰플,Korean Propolis Ampoule,미샤,22,9000,55,80,11233,propolis ampoule;skin barrier;k-beauty,0,domeggook-com;koreacospack-com;ownerclan-com
k-beauty-skincare,23,한국 녹차 클렌징 폼,Korean Green Tea Cleansing Foam,이니스프리,12,5000,58,180,11233,green tea cleanser;korean cleansing;foam cleanser,0,domeggook-com;kbeautydomae-com;dometopia-com
k-beauty-skincare,24,한국 진정 수분 크림,Korean Calming Hydration Cream,라운드랩,25,10000,60,150,11233,calming cream;hydration cream;korean moisturizer,0,domeggook-com;beautydomae-com;sellmoa-com
k-beauty-skincare,25,한국 각질 제거 패드,Korean Exfoliating Pads,아비브,20,8000,60,180,11233,exfoliating pads;korean skincare;peeling pads,0,domeggook-com;koreacospack-com;ownerclan-com
k-beauty-skincare,26,한국 펩타이드 아이 크림,Korean Peptide Eye Cream,설화수,40,16000,55,50,11233,peptide eye cream;anti-aging eye;k-beauty eye care,0,domeggook-com;kbeautydomae-com;dometopia-com
k-beauty-skincare,27,한국 수분 선크림,Korean Hydrating Sunscreen,라운드랩,18,7500,58,100,11233,hydrating sunscreen;korean spf;daily sunscreen,0,domeggook-com;beautydomae-com;sellmoa-com
k-beauty-skincare,28,한국 모공 케어 마스크,Korean Pore Care Mask,스킨푸드,15,6000,60,120,11233,pore mask;korean pore care;clay mask,0,domeggook-com;koreacospack-com;ownerclan-com
k-beauty-skincare,29,한국 톤업 크림,Korean Tone Up Cream,에뛰드,16,6500,59,100,11233,tone up cream;korean brightening;instant glow,0,domeggook-com;kbeautydomae-com;dometopia-com
k-beauty-skincare,30,한국 수분 앰플 마스크,Korean Hydrating Ampoule Mask,메디힐,10,4000,60,50,11233,ampoule mask;korean sheet mask;hydration boost,0,domeggook-com;beautydomae-com;sellmoa-com
trading-cards,1,포켓몬코리아 포켓몬 카드 박스,Pokemon Korea Pokemon Card Box,포켓몬코리아,60,25000,48,300,183454,pokemon cards;korean pokemon;booster box,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,2,대원미디어 유희왕 카드 스타터 덱,Daewon Media Yu-Gi-Oh! Card Starter Deck,대원미디어,25,10000,60,150,183454,yugioh cards;korean yugioh;starter deck,0,domeggook-com;sellmoa-com;supercat-co-kr
trading-cards,3,코리아보드게임즈 보드게임 카드,Korea Boardgames Board Game Cards,코리아보드게임즈,18,7500,58,100,183454,board game cards;korean boardgames;card expansion,0,domeggook-com;ownerclan-com;domema-com
trading-cards,4,손오공 터닝메카드 카드,Sonokong Turning Mecard Cards,손오공,10,4000,60,50,183454,turning mecard;korean anime cards;collectible cards,0,domeggook-com;dometopia-com;domae-co-kr
trading-cards,5,영실업 콩순이 캐릭터 카드,Young Toys Kongsuni Character Cards,영실업,8,3200,60,40,183454,kongsuni cards;korean character;kids cards,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,6,젬블로컴퍼니 카드 게임 세트,Zembla Company Card Game Set,젬블로컴퍼니,30,12000,60,200,183454,card game;korean game;family game,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,7,미카코리아 애니메이션 트레이딩 카드,Mika Korea Anime Trading Cards,미카코리아,15,6000,60,80,183454,anime cards;korean anime;collectible cards,0,domeggook-com;sellmoa-com;domema-com
trading-cards,8,티씨지샵 스포츠 트레이딩 카드,TCG Shop Sports Trading Cards,티씨지샵,40,16000,55,120,183454,sports cards;korean sports;collectible sports,0,domeggook-com;ownerclan-com;domae-co-kr
trading-cards,9,카드킹덤 매직 더 개더링 한국판,Card Kingdom Magic The Gathering Korean Edition,카드킹덤,70,28000,50,350,183454,magic the gathering;korean mtg;tcg,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,10,카드캐슬 디지몬 카드 게임,Card Castle Digimon Card Game,카드캐슬,35,14000,55,200,183454,digimon cards;korean digimon;card game,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,11,학산문화사 만화 캐릭터 카드,Haksan Publishing Manga Character Cards,학산문화사,12,5000,58,60,183454,manga cards;korean comics;character cards,0,domeggook-com;sellmoa-com;supercat-co-kr
trading-cards,12,서울문화사 게임 트레이딩 카드,Seoul Cultural Publishers Game Trading Cards,서울문화사,16,6500,59,70,183454,game cards;korean games;trading card game,0,domeggook-com;ownerclan-com;domema-com
trading-cards,13,아이코닉스 뽀로로 캐릭터 카드,Iconix Pororo Character Cards,아이코닉스,9,3800,58,40,183454,pororo cards;korean kids character;educational cards,0,domeggook-com;dometopia-com;domae-co-kr
trading-cards,14,SAMG 엔터테인먼트 캐치! 티니핑 카드,SAMG Entertainment Catch! Teenieping Cards,SAMG 엔터테인먼트,11,4500,59,50,183454,teenieping cards;korean animation;collectible cards,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,15,오로라월드 신비아파트 고스트볼 카드,Aurora World Shinbi's House Ghost Ball Cards,오로라월드,14,5800,58,60,183454,shinbi's house cards;korean ghost cards;anime cards,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,16,한국 애니메이션 트레이딩 카드,Korean Animation Trading Cards,대원미디어,15,6000,60,80,183454,anime trading cards;korean animation;collectible,0,domeggook-com;sellmoa-com;supercat-co-kr
trading-cards,17,한국 아이돌 포토카드,Korean Idol Photocard,케이타운포유,10,4000,60,30,183454,kpop photocard;idol collectible;korean idol,0,domeggook-com;ownerclan-com;domema-com
trading-cards,18,한국 만화 캐릭터 카드,Korean Comic Character Cards,학산문화사,8,3200,60,40,183454,comic cards;korean manga;character collection,0,domeggook-com;dometopia-com;domae-co-kr
trading-cards,19,한국 스포츠 스타 카드,Korean Sports Star Cards,티씨지샵,20,8000,60,50,183454,sports star cards;korean athletes;collectible sports,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,20,한국 보드게임 확장팩 카드,Korean Board Game Expansion Cards,코리아보드게임즈,22,9000,59,100,183454,board game expansion;korean boardgames;card game,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,21,한국 역사 인물 카드,Korean Historical Figure Cards,대원미디어,13,5500,58,70,183454,historical cards;korean history;educational cards,0,domeggook-com;sellmoa-com;domema-com
trading-cards,22,한국 전통 문화 카드,Korean Traditional Culture Cards,서울문화사,10,4000,60,50,183454,culture cards;korean tradition;educational cards,0,domeggook-com;ownerclan-com;domae-co-kr
trading-cards,23,한국 동물 트레이딩 카드,Korean Animal Trading Cards,영실업,9,3800,58,40,183454,animal cards;korean animals;kids cards,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,24,한국 판타지 게임 카드,Korean Fantasy Game Cards,젬블로컴퍼니,28,11500,50,180,183454,fantasy cards;korean game;tcg,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,25,한국 과학 학습 카드,Korean Science Learning Cards,아이코닉스,12,5000,58,60,183454,science cards;korean education;learning cards,0,domeggook-com;sellmoa-com;supercat-co-kr
trading-cards,26,한국 캐릭터 콜렉션 카드,Korean Character Collection Cards,SAMG 엔터테인먼트,10,4000,60,50,183454,character cards;korean collection;kids collectible,0,domeggook-com;ownerclan-com;domema-com
trading-cards,27,한국 영화 드라마 트레이딩 카드,Korean Movie Drama Trading Cards,대원미디어,18,7500,58,80,183454,k-drama cards;korean movie;collectible cards,0,domeggook-com;dometopia-com;domae-co-kr
trading-cards,28,한국 웹툰 캐릭터 카드,Korean Webtoon Character Cards,학산문화사,15,6000,60,70,183454,webtoon cards;korean webtoon;character collectible,0,domeggook-com;witak-co-kr;domemall-co-kr
trading-cards,29,한국 게임 아이템 카드,Korean Game Item Cards,카드킹덤,25,10000,60,100,183454,game item cards;korean game;tcg collectible,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,30,한국 교육용 플래시 카드,Korean Educational Flash Cards,코리아보드게임즈,10,4000,60,50,183454,flash cards;korean education;learning tools,0,domeggook-com;sellmoa-com;supercat-co-kr
character-goods,1,카카오프렌즈 라이언 인형,Kakao Friends Ryan Plush Doll,카카오프렌즈,35,15000,50,300,1468,kakao ryan;korean plush;character doll,0,domeggook-com;ownerclan-com;1000za-kr
character-goods,2,라인프렌즈 브라운 피규어,Line Friends Brown Figure,라인프렌즈,28,11500,50,180,1468,line brown;korean figure;character collectible,15,domeggook-com;dometopia-com;domae-co-kr
character-goods,3,BT21 타타 쿠션,BT21 Tata Cushion,BT21,40,17000,48,400,1468,bt21 tata;kpop character;cushion plush,0,domeggook-com;sellmoa-com;witak-co-kr
character-goods,4,뽀로로 아기 장난감,Pororo Baby Toy,아이코닉스,20,8000,60,250,1468,pororo toy;korean kids character;baby toy,0,domeggook-com;supercat-co-kr;domemall-co-kr
character-goods,5,핑크퐁 아기상어 인형,Pinkfong Baby Shark Plush,핑크퐁,25,10000,60,200,1468,baby shark;pinkfong;kids plush,-1,domeggook-com;ownerclan-com;1000za-kr
character-goods,6,신비아파트 고스트볼 피규어,Shinbi's House Ghost Ball Figure,오로라월드,18,7500,58,100,1468,shinbi's house;korean ghost;anime figure,0,domeggook-com;dometopia-com;domae-co-kr
character-goods,7,캐치! 티니핑 미니 인형,Catch! Teenieping Mini Doll,SAMG 엔터테인먼트,15,6000,60,80,1468,teenieping doll;korean animation;mini figure,0,domeggook-com;sellmoa-com;witak-co-kr
character-goods,8,잔망루피 봉제 인형,Zanmang Loopy Plush Doll,잔망루피,30,12000,60,250,1468,loopy plush;korean character;cute doll,0,domeggook-com;ownerclan-com;supercat-co-kr
character-goods,9,몰랑이 캐릭터 스티커,Molang Character Stickers,몰랑이,8,3200,60,30,1468,molang stickers;korean stationery;cute stickers,0,domeggook-com;dometopia-com;domemall-co-kr
character-goods,10,오버액션토끼 휴대폰 케이스,Over Action Rabbit Phone Case,오버액션토끼,12,5000,58,50,1468,over action rabbit;korean phone case;cute phone case,0,domeggook-com;sellmoa-com;1000za-kr
character-goods,11,한국 캐릭터 머그컵,Korean Character Mug Cup,카카오프렌즈,15,6000,60,300,1468,character mug;korean mug;cute cup,0,domeggook-com;ownerclan-com;domae-co-kr
character-goods,12,한국 캐릭터 키링,Korean Character Keyring,라인프렌즈,10,4000,60,50,1468,character keyring;korean keychain;cute accessory,0,domeggook-com;dometopia-com;witak-co-kr
character-goods,13,한국 캐릭터 에코백,Korean Character Eco Bag,BT21,20,8000,60,150,1468,character eco bag;korean tote bag;reusable bag,0,domeggook-com;sellmoa-com;supercat-co-kr
character-goods,14,한국 캐릭터 양말,Korean Character Socks,카카오프렌즈,7,2800,60,40,1468,character socks;korean socks;cute socks,0,domeggook-com;ownerclan-com;domemall-co-kr
character-goods,15,한국 캐릭터 볼펜,Korean Character Ballpoint Pen,라인프렌즈,5,2000,60,20,1468,character pen;korean stationery;cute pen,0,domeggook-com;dometopia-com;1000za-kr
character-goods,16,한국 캐릭터 노트,Korean Character Notebook,BT21,8,3200,60,100,1468,character notebook;korean notebook;cute stationery,0,domeggook-com;sellmoa-com;domae-co-kr
character-goods,17,한국 캐릭터 마우스패드,Korean Character Mouse Pad,카카오프렌즈,12,5000,58,80,1468,character mousepad;korean desk accessory;cute mousepad,0,domeggook-com;ownerclan-com;witak-co-kr
