cat_slug,rank,name,url,rely,fit,slug,initials
k-fashion,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-fashion,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
k-fashion,5,슈퍼캣,supercat.co.kr,3,4,supercat-co-kr,SC
k-fashion,6,도매매,domema.com,5,5,domema-com,DM
k-fashion,7,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
k-fashion,8,링크샵스,linkshops.com,4,5,linkshops-com,LS
k-fashion,9,동대문 도매,gotomall.kr,4,5,gotomall-kr,GD
k-fashion,10,남대문 도매,ndm.kr,4,5,ndm-kr,ND
lego-blocks,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
lego-blocks,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
lego-blocks,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
lego-blocks,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
lego-blocks,5,슈퍼캣,supercat.co.kr,3,3,supercat-co-kr,SC
lego-blocks,6,도매매,domema.com,5,4,domema-com,DM
lego-blocks,7,토이저러스,toysrus.lottemart.com,5,5,toysrus-lottemart-com,TR
lego-blocks,8,레고코리아,lego.com/ko-kr,5,5,lego-com-ko-kr,LK
lego-blocks,9,도매창고,domae.co.kr,3,3,domae-co-kr,DC
lego-blocks,10,위탁판매 도매몰,witak.co.kr,3,3,witak-co-kr,WM
k-beauty-devices,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-beauty-devices,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty-devices,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-beauty-devices,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-beauty-devices,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
k-beauty-devices,6,케이뷰티도매,kbeautydomae.com,3,5,kbeautydomae-com,KD
k-beauty-devices,7,코리아코스팩,koreacospack.com,3,4,koreacospack-com,KC
k-beauty-devices,8,뷰티앤비,beautynbe.com,3,4,beautynbe-com,BN
k-beauty-devices,9,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-devices,10,도매매,domemae.com,4,3,domemae-com,DM
auto-accessories,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
auto-accessories,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
auto-accessories,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
auto-accessories,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
auto-accessories,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
auto-accessories,6,카앤피플,carnpeople.co.kr,3,5,carnpeople-co-kr,CP
auto-accessories,7,카마루,camaro.co.kr,3,4,camaro-co-kr,CM
auto-accessories,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
auto-accessories,9,도매매,domemae.com,4,3,domemae-com,DM
auto-accessories,10,카앤샵,carnshop.co.kr,3,4,carnshop-co-kr,CS
figures-collectibles,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
figures-collectibles,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
figures-collectibles,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
figures-collectibles,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
figures-collectibles,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
figures-collectibles,6,토이앤스타,toynstar.com,3,5,toynstar-com,TS
figures-collectibles,7,피규어프렌즈,figurefriends.co.kr,3,5,figurefriends-co-kr,FF
figures-collectibles,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
figures-collectibles,9,도매매,domemae.com,4,3,domemae-com,DM
figures-collectibles,10,키덜트샵,kidultshop.co.kr,3,4,kidultshop-co-kr,KS
inner-beauty,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
inner-beauty,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
inner-beauty,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
inner-beauty,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
inner-beauty,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
inner-beauty,6,건강기능식품도매,healthfooddomae.com,3,5,healthfooddomae-com,HD
inner-beauty,7,이너뷰티몰,innerbeautymall.co.kr,3,5,innerbeautymall-co-kr,IM
inner-beauty,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
inner-beauty,9,도매매,domemae.com,4,3,domemae-com,DM
inner-beauty,10,비타민샵,vitaminshop.co.kr,3,4,vitaminshop-co-kr,VS
k-beauty-haircare,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-beauty-haircare,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty-haircare,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-beauty-haircare,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-beauty-haircare,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
k-beauty-haircare,6,케이뷰티도매,kbeautydomae.com,3,5,kbeautydomae-com,KD
k-beauty-haircare,7,헤어짱,hairzzang.co.kr,3,5,hairzzang-co-kr,HZ
k-beauty-haircare,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-haircare,9,도매매,domemae.com,4,3,domemae-com,DM
k-beauty-haircare,10,미용재료도매,beautywholesale.co.kr,3,4,beautywholesale-co-kr,MD
k-stationery,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-stationery,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-stationery,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-stationery,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-stationery,5,천유닷컴,1000za.kr,4,5,1000za-kr,CY
k-stationery,6,문구랜드,moongooland.com,3,5,moongooland-com,ML
k-stationery,7,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-stationery,8,도매매,domemae.com,4,3,domemae-com,DM
k-stationery,9,아트박스,artbox.co.kr,4,4,artbox-co-kr,AB
k-stationery,10,모닝글로리,morningglory.co.kr,4,4,morningglory-co-kr,MG
camping-gear,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
camping-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
camping-gear,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
camping-gear,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
camping-gear,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
camping-gear,6,캠핑트리,camptree.co.kr,3,5,camptree-co-kr,CT
camping-gear,7,캠핑온,campingon.co.kr,3,5,campingon-co-kr,CO
camping-gear,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
camping-gear,9,도매매,domemae.com,4,3,domemae-com,DM
camping-gear,10,고릴라캠핑,gorillacamping.com,3,4,gorillacamping-com,GC
drones,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
drones,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
drones,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
drones,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
drones,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
drones,6,드론스토어,dronestore.co.kr,3,5,dronestore-co-kr,DS
drones,7,헬셀,helsel.co.kr,3,5,helsel-co-kr,HS
drones,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
drones,9,도매매,domemae.com,4,3,domemae-com,DM
drones,10,알씨라이프,rclife.co.kr,3,4,rclife-co-kr,RL
smartphone-acc,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
smartphone-acc,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
smartphone-acc,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
smartphone-acc,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
smartphone-acc,5,슈퍼캣,supercat.co.kr,4,4,supercat-co-kr,SC
smartphone-acc,6,폰케이스도매,phonecasewholesale.co.kr,3,5,phonecasewholesale-co-kr,PC
smartphone-acc,7,모바일악세사리도매,mobileacc.co.kr,3,5,mobileacc-co-kr,MA
smartphone-acc,8,도매몰,domemall.co.kr,3,4,domemall-co-kr,DM
smartphone-acc,9,도매매,domemae.com,4,4,domemae-com,DM
smartphone-acc,10,폰케이스팩토리,phonecasefactory.co.kr,3,5,phonecasefactory-co-kr,PF
k-beauty-makeup,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-beauty-makeup,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-beauty-makeup,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-beauty-makeup,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
k-beauty-makeup,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
k-beauty-makeup,6,케이뷰티도매,kbeautydomae.com,3,5,kbeautydomae-com,KD
k-beauty-makeup,7,코리아코스팩,koreacospack.com,3,4,koreacospack-com,KC
k-beauty-makeup,8,도매몰,domemall.co.kr,3,3,domemall-co-kr,DM
k-beauty-makeup,9,도매매,domemae.com,4,3,domemae-com,DM
k-beauty-makeup,10,뷰티앤비,beautynbe.com,3,4,beautynbe-com,BN
golf-gear,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
golf-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
golf-gear,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
golf-gear,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
golf-gear,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
golf-gear,6,골프존마켓 B2B,golfzonmarket.com/b2b,5,5,golfzonmarket-com-b2b,GM
golf-gear,7,골프프렌드 B2B,golffriend.co.kr/b2b,4,5,golffriend-co-kr-b2b,GF
golf-gear,8,골프샵 도매,golfshopdome.com,3,5,golfshopdome-com,GD
golf-gear,9,골프용품 도매,golfyongpum.com,3,5,golfyongpum-com,GY
golf-gear,10,골프마켓 B2B,golfmarket.co.kr/b2b,3,4,golfmarket-co-kr-b2b,GM
kitchen-ware,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
kitchen-ware,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
kitchen-ware,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
kitchen-ware,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
kitchen-ware,5,슈퍼캣,supercat.co.kr,4,4,supercat-co-kr,SC
kitchen-ware,6,키친아트 도매,kitchenart.co.kr/b2b,5,5,kitchenart-co-kr-b2b,KA
kitchen-ware,7,주방용품 도매,jubang.co.kr,3,5,jubang-co-kr,JB
kitchen-ware,8,리빙도매,livingdome.co.kr,3,4,livingdome-co-kr,LD
kitchen-ware,9,도매몰,domemall.co.kr,3,4,domemall-co-kr,DM
kitchen-ware,10,코리아키친,koreakitchen.com,3,5,koreakitchen-com,KK
pet-supplies,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
pet-supplies,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
pet-supplies,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
pet-supplies,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
pet-supplies,5,슈퍼캣,supercat.co.kr,4,4,supercat-co-kr,SC
pet-supplies,6,펫프렌즈 B2B,petfriends.co.kr/b2b,5,5,petfriends-co-kr-b2b,PF
pet-supplies,7,펫도매,petdome.co.kr,3,5,petdome-co-kr,PD
pet-supplies,8,도그마루 도매,dogmaru.co.kr/b2b,4,4,dogmaru-co-kr-b2b,DM
pet-supplies,9,펫홀릭 도매,petholic.co.kr/b2b,3,4,petholic-co-kr-b2b,PH
pet-supplies,10,펫데이즈 도매,petdays.co.kr/b2b,3,4,petdays-co-kr-b2b,PD
mens-fashion,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
mens-fashion,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
mens-fashion,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
mens-fashion,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
mens-fashion,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
mens-fashion,6,신상마켓,sinsangmarket.kr,5,5,sinsangmarket-kr,SM
mens-fashion,7,동대문 도매,gotomall.kr,4,5,gotomall-kr,GD
mens-fashion,8,남대문 도매,ndm.kr,4,5,ndm-kr,ND
mens-fashion,9,패션플러스 B2B,fashionplus.co.kr/b2b,4,4,fashionplus-co-kr-b2b,FP
mens-fashion,10,도매1번가,dome1st.com,3,4,dome1st-com,D1
fishing-gear,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
fishing-gear,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
fishing-gear,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
fishing-gear,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
fishing-gear,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
fishing-gear,6,피싱앤피플 도매,fishingnpeople.co.kr/b2b,4,5,fishingnpeople-co-kr-b2b,FP
fishing-gear,7,낚시용품 도매,naksiyongpum.com,3,5,naksiyongpum-com,NY
fishing-gear,8,낚시도매,naksidome.co.kr,3,5,naksidome-co-kr,ND
fishing-gear,9,낚시마트 B2B,naksimart.co.kr/b2b,3,4,naksimart-co-kr-b2b,NM
fishing-gear,10,낚시24 도매,naksi24.com/b2b,3,4,naksi24-com-b2b,N2
kdrama-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
kdrama-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
kdrama-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
kdrama-goods,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
kdrama-goods,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
kdrama-goods,6,K-굿즈 도매,kgoods.co.kr,3,5,kgoods-co-kr,KG
kdrama-goods,7,한류굿즈 도매,hallyugoods.com,3,5,hallyugoods-com,HG
kdrama-goods,8,아이돌굿즈 도매,idolg.co.kr,3,4,idolg-co-kr,IG
kdrama-goods,9,K-팝 굿즈 도매,kpopgoods.com,3,4,kpopgoods-com,KP
kdrama-goods,10,굿즈 도매,goods-dome.com,3,4,goods-dome-com,GD
home-decor,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
home-decor,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
home-decor,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
home-decor,4,셀모아,sellmoa.com,4,4,sellmoa-com,SM
home-decor,5,슈퍼캣,supercat.co.kr,4,4,supercat-co-kr,SC
home-decor,6,오늘의집 B2B,ohou.se/b2b,5,5,ohou-se-b2b,OH
home-decor,7,까사미아 B2B,casamia.com/b2b,5,5,casamia-com-b2b,CM
home-decor,8,리빙도매,livingdome.co.kr,3,5,livingdome-co-kr,LD
home-decor,9,홈데코 도매,homedeco.co.kr,3,5,homedeco-co-kr,HD
home-decor,10,도매몰,domemall.co.kr,3,4,domemall-co-kr,DM
esports-merch,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
esports-merch,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
esports-merch,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
esports-merch,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
esports-merch,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
esports-merch,6,리그오브레전드 굿즈 도매,leagueoflegends.com/ko-kr/merch/b2b,5,5,leagueoflegends-com-ko-kr-merch-b2b,LL
esports-merch,7,오버워치 굿즈 도매,playoverwatch.com/ko-kr/merch/b2b,5,5,playoverwatch-com-ko-kr-merch-b2b,OW
esports-merch,8,e스포츠 굿즈 도매,esportsgoods.co.kr,3,5,esportsgoods-co-kr,EG
esports-merch,9,게임 굿즈 도매,gamegoods.co.kr,3,4,gamegoods-co-kr,GG
esports-merch,10,굿즈 도매,goods-dome.com,3,4,goods-dome-com,GD
traditional-craft,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
traditional-craft,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
traditional-craft,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
traditional-craft,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
traditional-craft,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
traditional-craft,6,한국공예디자인문화진흥원,kcdf.kr/b2b,5,5,kcdf-kr-b2b,KC
traditional-craft,7,전통공예 도매,koreacraft.co.kr,4,5,koreacraft-co-kr,KC
traditional-craft,8,남대문 도매,ndm.kr,4,4,ndm-kr,ND
traditional-craft,9,인사동 도매,insadong.or.kr/b2b,4,4,insadong-or-kr-b2b,ID
traditional-craft,10,한국관광공사 기념품,kto.or.kr/b2b/souvenir,5,4,kto-or-kr-b2b-souvenir,KT
modern-hanbok,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
modern-hanbok,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
modern-hanbok,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
modern-hanbok,4,셀모아,sellmoa.com,4,3,sellmoa-com,SM
modern-hanbok,5,슈퍼캣,supercat.co.kr,4,3,supercat-co-kr,SC
modern-hanbok,6,리슬 한복 도매,leesle.com/b2b,5,5,leesle-com-b2b,LH
modern-hanbok,7,한복나라 도매,hanboknara.com/b2b,4,5,hanboknara-com-b2b,HN
modern-hanbok,8,모던한복 도매,modernhanbok.co.kr,3,5,modernhanbok-co-kr,MH
modern-hanbok,9,동대문 도매,gotomall.kr,4,4,gotomall-kr,GD
modern-hanbok,10,한복 도매,hanbokdome.com,3,4,hanbokdome-com,HD
