cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-beauty,11,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,85,45000,52,200,177641,sulwhasoo;anti-aging;luxury skincare,0,umma-io;ktradehub-com;ownerclan-com
k-beauty,12,이니스프리 그린티 히알루론산 세럼,Innisfree Green Tea Hyaluronic Acid Serum,이니스프리,26,12000,48,130,177641,innisfree;green tea serum;hyaluronic acid,2,q-depot-com;kocosupply-com;domeggook-com
k-beauty,13,페리페라 잉크 무드 글로이 틴트,Peripera Ink Mood Glowy Tint,페리페라,12.5,4800,39,35,31786,peripera;lip tint;korean lip tint,3,umma-io;cosmeticstory-co-kr;sellmoa-com
k-beauty,14,에뛰드 픽싱 틴트,Etude House Fixing Tint,에뛰드,13,5000,40,40,31786,etude house;fixing tint;matte lip,1,q-depot-com;kocosupply-com;domaemae-com
k-beauty,15,메디큐브 제로 모공 패드,Medicube Zero Pore Pad 2.0,메디큐브,29,14000,51,250,177641,medicube;toner pad;pore care,4,umma-io;ktradehub-com;ownerclan-com
k-beauty,16,라네즈 워터뱅크 블루 히알루로닉 크림,Laneige Water Bank Blue Hyaluronic Cream,라네즈,40,19500,52,180,177641,laneige;water bank;moisturizer,0,q-depot-com;kocosupply-com;domeggook-com
k-beauty,17,설화수 자음생 크림,Sulwhasoo Concentrated Ginseng Renewing Cream,설화수,120,48000,60,220,177641,sulwhasoo;ginseng cream;anti-aging,-2,umma-io;ktradehub-com;dometopia-com
k-beauty,18,코스알엑스 약산성 굿모닝 젤 클렌저,COSRX Low pH Good Morning Gel Cleanser,코스알엑스,14,6000,42,180,177641,cosrx;gel cleanser;low ph,1,q-depot-com;cosmeticstory-co-kr;ownerclan-com
k-beauty,19,이니스프리 화산송이 모공 클레이 마스크,Innisfree Volcanic Pore Clay Mask,이니스프리,15,6500,43,160,177641,innisfree;clay mask;pore care,0,umma-io;kocosupply-com;sellmoa-com
k-beauty,20,닥터자르트 세라마이딘 크림,Dr.Jart+ Ceramidin Skin Barrier Moisturizing Cream,닥터자르트,45,22000,51,110,177641,dr jart;ceramidin;skin barrier,-1,q-depot-com;ktradehub-com;domeggook-com
k-beauty,21,롬앤 베러 댄 팔레트,Rom&nd Better Than Palette,롬앤,25,11500,46,100,31786,romand;eyeshadow;korean makeup,2,umma-io;cosmeticstory-co-kr;dometopia-com
k-beauty,22,클리오 샤프 쏘 심플 워터프루프 펜슬 라이너,Clio Sharp So Simple Waterproof Pencil Liner,클리오,12,4500,38,30,31786,clio;eyeliner;waterproof,1,q-depot-com;ktradehub-com;ownerclan-com
k-beauty,23,센텔라 카밍 앰플,Centella Calming Ampoule,스킨1004,19,8500,45,140,177641,centella;ampoule;soothing serum,4,umma-io;kocosupply-com;domaemae-com
k-beauty,24,프로폴리스 시너지 토너,Propolis Synergy Toner,코스알엑스,22,9800,45,200,177641,propolis;toner;hydrating,2,q-depot-com;cosmeticstory-co-kr;domeggook-com
k-beauty,25,갈락토미세스 나이아신 에센스,Galactomyces Niacin Essence,마녀공장,27,12500,48,110,177641,galactomyces;niacinamide;brightening,3,umma-io;ktradehub-com;sellmoa-com
k-beauty,26,비타민C 브라이트닝 세럼,Vitamin C Brightening Serum,닥터자르트,38,18000,49,95,177641,vitamin c;brightening serum;dark spots,0,q-depot-com;kocosupply-com;dometopia-com
k-beauty,27,콜라겐 아이크림,Collagen Eye Cream,라네즈,35,16000,47,70,177641,eye cream;collagen;anti-wrinkle,1,umma-io;cosmeticstory-co-kr;ownerclan-com
k-beauty,28,자작나무 수분 선스크린,Birch Juice Moisturizing Sunscreen,아누아,20,9000,45,80,26395,birch juice;moisturizing;korean sunscreen,4,q-depot-com;ktradehub-com;domeggook-com
k-beauty,29,어성초 모공 컨트롤 클렌징 오일,Heartleaf Pore Control Cleansing Oil,아누아,21.5,9500,46,240,177641,anua;cleansing oil;pore control,6,umma-io;kocosupply-com;domaemae-com
k-beauty,30,한방 안티에이징 아이 세럼,Ginseng Anti-Aging Eye Serum,설화수,95,47000,55,85,177641,ginseng;eye serum;sulwhasoo,-1,q-depot-com;ktradehub-com;dometopia-com
k-pop-goods,1,스트레이키즈 공식 응원봉 VER.2,Stray Kids OFFICIAL LIGHT STICK Ver.2,JYP SHOP,65,38000,42,450,182994,stray kids;lightstick;kpop merch,7,ktown4u-com;withmuu-com;sound-wave-co-kr;domeggook-com
k-pop-goods,2,방탄소년단 (BTS) Proof 앨범 (Standard Edition),BTS [Proof] Album (Standard Edition),위버스샵,55,28000,49,500,176984,bts;proof album;kpop album,3,ktown4u-com;synnara-co-kr;withmuu-com
k-pop-goods,3,뉴진스 2집 'Get Up' (버니비치백 ver.),NewJeans 2nd EP 'Get Up' (Bunny Beach Bag ver.),위버스샵,38,18000,48,480,176984,newjeans;get up;kpop album,9,ktown4u-com;sound-wave-co-kr
k-pop-goods,4,블랙핑크 [BORN PINK] BOX SET 앨범,BLACKPINK [BORN PINK] BOX SET Album,YG SELECT,45,23000,45,500,176984,blackpink;born pink;kpop girl group,2,ktown4u-com;withmuu-com;domeggook-com
k-pop-goods,5,세븐틴 11집 미니앨범 'SEVENTEENTH HEAVEN',SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',위버스샵,28,13000,46,400,176984,seventeen;seventeenth heaven;kpop album,5,ktown4u-com;synnara-co-kr;sound-wave-co-kr
k-pop-goods,6,투모로우바이투게더 이름의 장: FREEFALL,TXT The Name Chapter: FREEFALL,위버스샵,26.5,12500,47,380,176984,txt;freefall;tomorrow x together,4,ktown4u-com;withmuu-com
k-pop-goods,7,아이브 첫 EP [I'VE MINE],IVE THE 1ST EP [I'VE MINE],케이타운포유,25,12000,48,350,176984,ive;ive mine;kpop album,6,ktown4u-com;sound-wave-co-kr
k-pop-goods,8,르세라핌 정규 1집 'UNFORGIVEN',LE SSERAFIM 1st Studio Album 'UNFORGIVEN',위버스샵,27,13500,49,420,176984,le sserafim;unforgiven;kpop,3,ktown4u-com;synnara-co-kr;withmuu-com
k-pop-goods,9,에스파 미니 4집 - Drama (Giant Ver.),aespa Mini Album Vol. 4 - Drama (Giant Ver.),SMTOWN &STORE,22,10000,45,300,176984,aespa;drama;kpop album,2,ktown4u-com;sound-wave-co-kr
k-pop-goods,10,NCT 공식 응원봉,NCT OFFICIAL FANLIGHT,SMTOWN &STORE,62,35000,43,460,182994,nct;lightstick;kpop merch,1,ktown4u-com;withmuu-com;domeggook-com
k-pop-goods,11,트와이스 공식 콘서트 티셔츠,TWICE Official Concert T-shirt,JYP SHOP,48,25000,42,280,182994,twice;concert merch;kpop fashion,0,withmuu-com;sound-wave-co-kr;ownerclan-com;domemall-co-kr
k-pop-goods,12,스트레이키즈 스키주(SKZOO) 인형,Stray Kids SKZOO Plush Doll,JYP SHOP,35,17000,45,150,182994,stray kids;skzoo;plush doll,8,ktown4u-com;sound-wave-co-kr;jiwonmall-com;domaemae-com
k-pop-goods,13,엔하이픈 앨범 공식 포토카드,ENHYPEN Official Album Photocard,위버스샵,8,2500,55,30,182994,enhypen;photocard;kpop pc,5,ktown4u-com;synnara-co-kr;withmuu-com;sound-wave-co-kr
k-pop-goods,14,제로베이스원 앨범 (미공개 포카 특전),ZEROBASEONE Album (Pre-order Benefit Photocard),메이크스타,32,15000,48,400,176984,zerobaseone;zb1;pob photocard,6,ktown4u-com
k-pop-goods,15,방탄소년단 아미밤 응원봉 데코 스티커,BTS Army Bomb Lightstick Deco Sticker,위버스샵,15,6000,40,50,182994,bts;army bomb;deco sticker,1,withmuu-com;domeggook-com;ownerclan-com;domaemae-com
k-pop-goods,16,블랙핑크 공식 후드티,BLACKPINK Official Hoodie,YG SELECT,89,49000,45,500,182994,blackpink;hoodie;kpop fashion,-1,ktown4u-com;withmuu-com;domeggook-com;ownerclan-com
k-pop-goods,17,레드벨벳 공식 키링,Red Velvet Official Keyring,SMTOWN &STORE,20,9000,45,80,182994,red velvet;keyring;sm merch,2,sound-wave-co-kr;domeggook-com;ownerclan-com;jiwonmall-com
k-pop-goods,18,에이티즈 공식 슬로건 타올,ATEEZ Official Slogan Towel,케이타운포유,25,12000,42,120,182994,ateez;slogan;concert goods,3,ktown4u-com;withmuu-com;domemall-co-kr;domaemae-com
k-pop-goods,19,(여자)아이들 공식 포스터 세트,(G)I-DLE Official Poster Set,CUBEE,18,8000,44,200,182994,gidle;poster set;kpop poster,1,ktown4u-com;sound-wave-co-kr;domeggook-com;ownerclan-com
k-pop-goods,20,K팝 아이돌 아크릴 스탠드,K-Pop Idol Acrylic Standee,메이크스타,22,10000,45,100,182994,acrylic stand;kpop merch;idol goods,4,withmuu-com;dometopia-com
k-pop-goods,21,공식 K팝 시즌 그리팅 박스,Official K-Pop Season's Greetings Box,케이타운포유,58,32000,40,500,182994,season's greetings;kpop calendar;photobook,0,ktown4u-com;synnara-co-kr
k-pop-goods,22,K팝 그룹 로고 핀뱃지 세트,K-Pop Group Logo Pin Badge Set,위드뮤,16,7000,38,60,182994,pin badge;kpop pin;fan goods,2,withmuu-com;domeggook-com;ownerclan-com;jiwonmall-com
k-pop-goods,23,아이돌 생일 공식 MD 키트,Idol Birthday Official MD Kit,위버스샵,40,20000,43,350,182994,birthday md;kpop goods;limited edition,3,ktown4u-com;withmuu-com;sound-wave-co-kr
k-pop-goods,24,K팝 앨범 쥬얼 케이스 버전,K-Pop Album Jewel Case Version,애플뮤직,15,6500,40,120,176984,jewel case;kpop album;photocard,1,ktown4u-com;synnara-co-kr
k-pop-goods,25,아이돌 포토카드 홀더 키링,Idol Photocard Holder Keyring,사운드웨이브,12,5000,35,50,182994,photocard holder;pc holder;kpop accessory,5,sound-wave-co-kr;domeggook-com;ownerclan-com;domaemae-com
k-pop-goods,26,공식 콘서트 트레이딩 카드 팩,Official Concert Trading Card Pack,JYP SHOP,10,4000,40,40,182994,trading card;kpop photocard;concert md,4,ktown4u-com;withmuu-com;sound-wave-co-kr;jiwonmall-com
k-pop-goods,27,K팝 그룹 패브릭 배너 (태피스트리),K-Pop Group Fabric Banner (Tapestry),위드뮤,28,13000,41,180,182994,fabric banner;tapestry;kpop room decor,2,withmuu-com;domeggook-com;ownerclan-com;dometopia-com
k-pop-goods,28,아이돌 시그니처 텀블러,Idol Signature Tumbler,SMTOWN &STORE,33,16000,42,300,182994,tumbler;kpop md;official goods,0,sound-wave-co-kr;domeggook-com;domemall-co-kr;jiwonmall-com
k-pop-goods,29,K팝 응원봉 파우치,K-Pop Lightstick Pouch,케이타운포유,19,8500,39,150,182994,lightstick pouch;kpop accessory;fanlight case,3,ktown4u-com;withmuu-com;ownerclan-com;domaemae-com
k-pop-goods,30,앨범 플랫폼 버전 (QR 카드),Album Platform Version (QR Card),뮤직플랜트,14,5500,40,80,176984,platform album;qr card;digital album,6,ktown4u-com
k-fashion-streetwear,1,마르디 메크르디 스웻셔츠 플라워마르디,Mardi Mercredi Sweatshirt FLOWERMARDI,마르디 메크르디,75,42000,44,480,155183,mardi mercredi;korean fashion;streetwear,8,sinsangmarket-kr;linkshops-com;apm-style-com;ownerclan-com
k-fashion-streetwear,2,디스이즈네버댓 T-로고 티,thisisneverthat T-Logo Tee,디스이즈네버댓,45,23000,49,250,15687,thisisneverthat;korean streetwear;logo tee,5,sinsangmarket-kr;linkshops-com;domeggook-com;domaemae-com
k-fashion-streetwear,3,아더에러 트윈 하트 로고 티셔츠,ADER ERROR Twin Heart logo t-shirt,아더에러,95,50000,48,280,15687,ader error;designer streetwear;k-fashion,3,sinsangmarket-kr;apm-style-com;ownerclan-com;sellmoa-com
k-fashion-streetwear,4,마뗑킴 아코디언 지갑,Matin Kim ACCORDION WALLET,마뗑킴,68,35000,46,150,45258,matin kim;korean wallet;fashion accessory,7,sinsangmarket-kr;linkshops-com;queens-co-kr;domeggook-com
k-fashion-streetwear,5,커버낫 어센틱 로고 크루넥,Covernat Authentic Logo Crewneck,커버낫,65,34000,47,450,155183,covernat;korean brand;sweatshirt,4,sinsangmarket-kr;apm-style-com;ownerclan-com;domemall-co-kr
k-fashion-streetwear,6,키르시 빅 체리 스웻셔츠,KIRSH Big Cherry Sweatshirt,키르시,58,30000,45,460,155183,kirsh;cherry logo;k-fashion,6,sinsangmarket-kr;linkshops-com;gotomall-kr;domaemae-com
k-fashion-streetwear,7,LMC OG 글로브 티,LMC OG Globe Tee,LMC,42,21000,48,240,15687,lmc;lost management cities;korean streetwear,2,sinsangmarket-kr;apm-style-com;domeggook-com;sellmoa-com
k-fashion-streetwear,8,마하그리드 케이블 니트 베스트,Mahagrid CABLE KNIT VEST,마하그리드,55,28000,46,320,11484,mahagrid;knit vest;korean fashion,3,sinsangmarket-kr;linkshops-com;ownerclan-com;domemall-co-kr
k-fashion-streetwear,9,마뗑킴 코팅 빅 토트백,Matin Kim COATING BIG TOTE BAG,마뗑킴,85,45000,47,480,169291,matin kim;tote bag;korean designer,9,sinsangmarket-kr;queens-co-kr;domeggook-com;domaemae-com
k-fashion-streetwear,10,디스이즈네버댓 로고 비니,thisisneverthat Logo Beanie,디스이즈네버댓,35,17000,45,100,52365,thisisneverthat;beanie;streetwear hat,1,sinsangmarket-kr;linkshops-com;apm-style-com;ownerclan-com
k-fashion-streetwear,11,커버낫 로고 볼캡,Covernat Logo Ball Cap,커버낫,38,19000,48,120,52365,covernat;ball cap;korean hat,3,sinsangmarket-kr;gotomall-kr;domeggook-com;sellmoa-com
k-fashion-streetwear,12,마르디 메크르디 그래픽 티셔츠,Mardi Mercredi Graphic T-shirt,마르디 메크르디,52,27000,46,230,15687,mardi mercredi;graphic tee;k-fashion,7,sinsangmarket-kr;linkshops-com;queens-co-kr;domemall-co-kr
k-fashion-streetwear,13,아더에러 디스트레스드 니트 스웨터,ADER ERROR Distressed Knit Sweater,아더에러,145,49500,65,500,11484,ader error;distressed sweater;korean designer,-2,sinsangmarket-kr;apm-style-com;ownerclan-com;domaemae-com
k-fashion-streetwear,14,LMC 워싱 데님 팬츠,LMC Washed Denim Pants,LMC,88,46000,48,500,11483,lmc;denim pants;korean jeans,1,sinsangmarket-kr;linkshops-com;gotomall-kr;sellmoa-com
k-fashion-streetwear,15,마하그리드 로고 후드,Mahagrid Logo Hoodie,마하그리드,72,38000,47,500,155183,mahagrid;hoodie;korean streetwear,4,sinsangmarket-kr;apm-style-com;domeggook-com;domemall-co-kr
k-fashion-streetwear,16,예스아이씨 로고 스웻팬츠,YESEYESEE Logo Sweatpants,예스아이씨,68,35000,46,450,11484,yeseyesee;sweatpants;k-fashion,3,sinsangmarket-kr;linkshops-com;ownerclan-com;domaemae-com
k-fashion-streetwear,17,오아이오아이 시그니처 후드티,OIOI Signature Hoodie,오아이오아이,79,41000,48,500,155183,oioi;5252 by oioi;korean hoodie,2,sinsangmarket-kr;apm-style-com;queens-co-kr;domeggook-com
k-fashion-streetwear,18,앤더슨벨 패치워크 데님,Andersson Bell Patchwork Jeans,앤더슨벨,130,49000,62,500,11483,andersson bell;patchwork jeans;korean designer,0,sinsangmarket-kr;linkshops-com;ownerclan-com;sellmoa-com
k-fashion-streetwear,19,비바스튜디오 가죽 자켓,Vivastudio Leather Jacket,비바스튜디오,148,50000,66,500,57988,vivastudio;leather jacket;k-fashion,-1,sinsangmarket-kr;apm-style-com;domemall-co-kr;domaemae-com
k-fashion-streetwear,20,미스치프 로고 크롭탑,Mischief Logo Crop Top,미스치프,48,24000,49,180,53159,mischief;mschf;crop top,4,sinsangmarket-kr;linkshops-com;gotomall-kr;domeggook-com
k-fashion-streetwear,21,오버사이즈 그래픽 프린트 후드,Oversized Graphic Print Hoodie,마하그리드,78,40000,48,500,155183,oversized hoodie;graphic hoodie;korean streetwear,3,sinsangmarket-kr;apm-style-com;ownerclan-com;sellmoa-com
k-fashion-streetwear,22,와이드 레그 카고 팬츠,Wide-leg Cargo Pants,디스이즈네버댓,92,48000,49,490,11484,cargo pants;wide leg;k-fashion,5,sinsangmarket-kr;linkshops-com;domemall-co-kr;domaemae-com
k-fashion-streetwear,23,나일론 크로스백,Nylon Crossbody Bag,마뗑킴,55,29000,45,250,169291,crossbody bag;nylon bag;korean accessory,6,sinsangmarket-kr;queens-co-kr;domeggook-com;ownerclan-com
k-fashion-streetwear,24,디스트레스드 발라클라바 비니,Distressed Balaclava Beanie,아더에러,85,44000,48,130,52365,balaclava;distressed beanie;ader error,1,sinsangmarket-kr;apm-style-com;sellmoa-com;domaemae-com
k-fashion-streetwear,25,하프집 아노락 자켓,Half-zip Anorak Jacket,커버낫,110,49000,52,480,57988,anorak;half zip;korean jacket,2,sinsangmarket-kr;linkshops-com;domeggook-com;domemall-co-kr
k-fashion-streetwear,26,바시티 레터맨 자켓,Varsity Letterman Jacket,LMC,135,50000,60,500,57988,varsity jacket;letterman jacket;korean fashion,0,sinsangmarket-kr;apm-style-com;ownerclan-com;sellmoa-com
k-fashion-streetwear,27,플리츠 미니 스커트,Pleated Mini Skirt,키르시,49,25000,47,280,63864,pleated skirt;mini skirt;k-fashion,4,sinsangmarket-kr;gotomall-kr;queens-co-kr;domaemae-com
k-fashion-streetwear,28,테크니컬 저지 트랙 팬츠,Technical Jersey Track Pants,예스아이씨,82,42000,48,420,11484,track pants;jersey pants;korean streetwear,3,sinsangmarket-kr;linkshops-com;domeggook-com;domemall-co-kr
k-fashion-streetwear,29,레이어드 롱슬리브 티,Layered Long Sleeve Tee,오아이오아이,59,30000,47,300,15687,long sleeve;layered tee;k-fashion,2,sinsangmarket-kr;apm-style-com;ownerclan-com;sellmoa-com
k-fashion-streetwear,30,스트링 숄더백,String Shoulder Bag,마뗑킴,75,40000,45,350,169291,shoulder bag;string bag;hobo bag,8,sinsangmarket-kr;linkshops-com;queens-co-kr;domaemae-com
korean-instant-noodles,1,삼양 불닭볶음면 (오리지널),Samyang Buldak Hot Chicken Flavor Ramen (Original),불닭볶음면,15,5500,58,500,256199,buldak;spicy noodles;korean ramen,8,semi-b2b-com;foodn-co-kr;haninfood-com;domeggook-com
korean-instant-noodles,2,농심 신라면,Nongshim Shin Ramyun Noodle Soup,신라면,13.5,4800,55,500,256199,shin ramyun;nongshim;korean noodles,4,foodn-co-kr;haninfood-com;monomart-co-kr;ownerclan-com
korean-instant-noodles,3,농심 짜파게티,Nongshim Chapagetti Chajang Noodles,짜파게티,14,5000,56,500,256199,chapagetti;jjajangmyeon;black bean noodles,3,semi-b2b-com;monomart-co-kr;dometopia-com;sellmoa-com
korean-instant-noodles,4,삼양 불닭볶음면 (까르보),Samyang Buldak Carbonara Hot Chicken Flavor Ramen,불닭볶음면,16.5,6000,59,500,256199,buldak carbonara;spicy creamy;samyang,9,foodn-co-kr;haninfood-com;domeggook-com;esgshop-co-kr
korean-instant-noodles,5,농심 너구리 (얼큰한맛),Nongshim Neoguri Spicy Seafood Udon,너구리,14.5,5200,56,500,256199,neoguri;seafood ramen;udon noodles,2,semi-b2b-com;monomart-co-kr;ownerclan-com;domaemae-com
korean-instant-noodles,6,오뚜기 진라면 (매운맛),Ottogi Jin Ramen (Spicy),진라면,12.5,4500,54,500,256199,jin ramen;ottogi;spicy ramen,1,foodn-co-kr;haninfood-com;dometopia-com;sellmoa-com
korean-instant-noodles,7,팔도 비빔면,Paldo Bibim Men Oriental Style Noodle,팔도비빔면,13,4700,55,500,256199,bibim men;paldo;cold noodles,5,semi-b2b-com;monomart-co-kr;domeggook-com;esgshop-co-kr
korean-instant-noodles,8,농심 신라면 블랙,Nongshim Shin Ramyun Black,신라면,18,7000,58,500,256199,shin black;premium ramen;nongshim,3,foodn-co-kr;haninfood-com;ownerclan-com;domaemae-com
korean-instant-noodles,9,삼양라면 (오리지널),Samyang Ramen Original,삼양라면,12,4300,53,500,256199,samyang ramen;original;mild ramen,0,semi-b2b-com;monomart-co-kr;dometopia-com;sellmoa-com
korean-instant-noodles,10,농심 안성탕면,Nongshim Ansungtangmyun,안성탕면,13,4600,54,500,256199,ansungtangmyun;miso soup;nongshim,1,foodn-co-kr;haninfood-com;domeggook-com;esgshop-co-kr
korean-instant-noodles,11,오뚜기 참깨라면,Ottogi Sesame Ramen,참깨라면,15.5,5800,57,500,256199,sesame ramen;ottogi;egg block,4,semi-b2b-com;monomart-co-kr;ownerclan-com;domaemae-com
korean-instant-noodles,12,삼양 불닭볶음면 (치즈),Samyang Buldak Cheese Hot Chicken Flavor Ramen,불닭볶음면,16,5900,58,500,256199,buldak cheese;spicy cheese;korean ramen,6,foodn-co-kr;haninfood-com;dometopia-com;sellmoa-com
korean-instant-noodles,13,농심 육개장 사발면,Nongshim Yukgaejang Bowl Noodle Soup,육개장사발면,19,8000,52,500,256199,yukgaejang;bowl noodle;nongshim,2,semi-b2b-com;monomart-co-kr;domeggook-com;esgshop-co-kr
korean-instant-noodles,14,오뚜기 진짬뽕,Ottogi Jin Jjambbong Spicy Seafood Ramen,진짬뽕,17,6500,58,500,256199,jin jjambbong;seafood ramen;ottogi,3,foodn-co-kr;haninfood-com;ownerclan-com;domaemae-com
korean-instant-noodles,15,팔도 왕뚜껑,Paldo Wang Ttukkeong Bowl Noodle,왕뚜껑,18,7500,53,500,256199,wang ttukkeong;king bowl;paldo,1,semi-b2b-com;monomart-co-kr;dometopia-com;sellmoa-com
korean-instant-noodles,16,농심 사리곰탕,Nongshim Sari Gomtang Beef Bone Broth Noodles,사리곰탕,16.5,6200,57,500,256199,sari gomtang;beef bone broth;non-spicy ramen,0,foodn-co-kr;haninfood-com;domeggook-com;esgshop-co-kr
korean-instant-noodles,17,삼양 불닭볶음면 (짜장),Samyang Buldak Jjajang Hot Chicken Flavor Ramen,불닭볶음면,16,5900,58,500,256199,buldak jjajang;spicy black bean;samyang,5,semi-b2b-com;monomart-co-kr;ownerclan-com;domaemae-com
korean-instant-noodles,18,오뚜기 열라면,Ottogi Yeul Ramen (Hot Pepper),열라면,12,4200,54,500,256199,yeul ramen;extra spicy;ottogi,3,foodn-co-kr;haninfood-com;dometopia-com;sellmoa-com
korean-instant-noodles,19,농심 오징어짬뽕,Nongshim Ojing-eo Jjamppong (Squid Seafood),오징어짬뽕,15,5600,57,500,256199,squid jjamppong;spicy seafood;nongshim,2,semi-b2b-com;monomart-co-kr;domeggook-com;esgshop-co-kr
korean-instant-noodles,20,팔도 볼케이노 치킨누들,Paldo Volcano Chicken Noodle,팔도비빔면,14,5100,56,500,256199,volcano chicken;paldo spicy;stir-fried,4,foodn-co-kr;haninfood-com;ownerclan-com;domaemae-com
korean-instant-noodles,21,매운 김치맛 컵라면,Spicy Kimchi Flavor Cup Noodle,농심,20,8500,53,500,256199,kimchi ramen;cup noodle;instant soup,3,semi-b2b-com;monomart-co-kr;dometopia-com;sellmoa-com
korean-instant-noodles,22,감자전분 쫄깃한 라면,Potato Starch Chewy Ramen,삼양라면,17,6600,57,500,256199,potato ramen;chewy noodles;samyang,1,foodn-co-kr;haninfood-com;domeggook-com;esgshop-co-kr
korean-instant-noodles,23,건면 헬시 라면,Non-fried Healthy Ramen,신라면,19,7800,56,500,256199,non-fried;healthy ramen;air dried,2,semi-b2b-com;monomart-co-kr;ownerclan-com;domaemae-com
korean-instant-noodles,24,냉면 (물냉/비냉),Cold Buckwheat Noodles (Naengmyeon),팔도비빔면,22,9500,55,500,256199,naengmyeon;cold noodles;summer ramen,4,foodn-co-kr;haninfood-com;dometopia-com;sellmoa-com
korean-instant-noodles,25,매운 볶음우동,Spicy Stir-fried Udon,삼양라면,18,7200,57,500,256199,stir-fried udon;spicy udon;samyang,3,semi-b2b-com;monomart-co-kr;domeggook-com;esgshop-co-kr
korean-instant-noodles,26,사골 칼국수,Beef Bone Broth Kal-guksu,농심,17.5,6800,58,500,256199,kalguksu;knife cut noodles;beef broth,1,foodn-co-kr;haninfood-com;ownerclan-com;domaemae-com
korean-instant-noodles,27,카레맛 인스턴트 라면,Curry Flavored Instant Ramen,오뚜기,15,5700,56,500,256199,curry ramen;ottogi curry;korean curry,2,semi-b2b-com;monomart-co-kr;dometopia-com;sellmoa-com
korean-instant-noodles,28,채식 야채 라면,Vegan Vegetable Ramen,삼양라면,16,6000,57,500,256199,vegan ramen;vegetable noodles;soon veggie,3,foodn-co-kr;haninfood-com;domeggook-com;esgshop-co-kr
korean-instant-noodles,29,핵불닭볶음면 (3배 매운맛),Samyang Buldak 3x Spicy Ramen,불닭볶음면,19,7500,60,500,256199,3x spicy;buldak challenge;nuclear ramen,7,semi-b2b-com;monomart-co-kr;ownerclan-com;domaemae-com
korean-instant-noodles,30,부대찌개 라면,Budae Jjigae (Army Stew) Ramen,농심,18.5,7300,58,500,256199,budae jjigae;army stew;sausage ramen,4,foodn-co-kr;haninfood-com;dometopia-com;sellmoa-com
korean-skincare-tools,1,메디큐브 에이지알 부스터 프로,Medicube AGE-R Booster Pro,메디큐브,150,49500,67,400,180925,medicube;booster pro;korean beauty device,10,butyda-com;b2ber-co-kr;b2bmeca-com;domeggook-com
korean-skincare-tools,2,메디큐브 에이지알 유세라 딥 샷,Medicube AGE-R Ussera Deep Shot,메디큐브,145,48500,66,380,180925,medicube;ussera deep shot;collagen booster,7,b2ber-co-kr;b2bmeca-com;dadam-b2b-com;ownerclan-com
