cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
kpop-goods,18,TREASURE 앨범,TREASURE Album,YG SELECT,36.5,16000,56,250,18346,kpop;album;treasure,0,sellmoa-com;onchannel-co-kr;supercat-co-kr
kpop-goods,19,RIIZE 앨범,RIIZE Album,SMTOWN &STORE,32,14000,56,250,18346,kpop;album;riize,0,domeggook-com;ownerclan-com;dometopia-com
kpop-goods,20,BOYNEXTDOOR 앨범,BOYNEXTDOOR Album,위버스샵,31,13500,56,250,18346,kpop;album;boynextdoor,0,domeggook-com;ownerclan-com;domema-com
kpop-goods,21,K-POP 아이돌 포스터,K-POP Idol Poster,케이타운포유,10,4000,60,30,18346,kpop;poster;idol,0,domeggook-com;supercat-co-kr;sellmoa-com
kpop-goods,22,K-POP 앨범 포토북,K-POP Album Photobook,에버라인,22,9000,59,150,18346,kpop;photobook;album,0,ownerclan-com;dometopia-com;onchannel-co-kr
kpop-goods,23,K-POP 아이돌 스티커 세트,K-POP Idol Sticker Set,위드뮤,8.5,3500,58,20,18346,kpop;sticker;idol,0,domeggook-com;domema-com;supercat-co-kr
kpop-goods,24,K-POP 응원봉 액세서리,K-POP Light Stick Accessory,메이크스타,14,6000,57,40,18346,kpop;lightstick;accessory,0,ownerclan-com;sellmoa-com;dometopia-com
kpop-goods,25,K-POP 아이돌 뱃지,K-POP Idol Badge,사운드웨이브,9,3800,58,25,18346,kpop;badge;idol,0,domeggook-com;onchannel-co-kr;domema-com
kpop-goods,26,K-POP 아이돌 슬로건,K-POP Idol Slogan,디어마이뮤즈,18,8000,56,70,18346,kpop;slogan;idol,0,ownerclan-com;supercat-co-kr;sellmoa-com
kpop-goods,27,K-POP 아이돌 포토카드 바인더,K-POP Idol Photocard Binder,뮤직플랜트,20,9000,55,150,18346,kpop;photocard;binder,0,domeggook-com;dometopia-com;onchannel-co-kr
kpop-goods,28,K-POP 아이돌 폰케이스,K-POP Idol Phone Case,애플뮤직,25,11000,56,60,18346,kpop;phonecase;idol,0,ownerclan-com;domema-com;supercat-co-kr
kpop-goods,29,K-POP 아이돌 키링 인형,K-POP Idol Keyring Doll,비트로드,16.5,7000,57,50,18346,kpop;keyring;doll,0,domeggook-com;sellmoa-com;dometopia-com
kpop-goods,30,K-POP 아이돌 엽서 세트,K-POP Idol Postcard Set,뮤직코리아,11,4500,59,35,18346,kpop;postcard;idol,0,ownerclan-com;onchannel-co-kr;domema-com
k-beauty-skincare,1,메디큐브 제로 모공 패드 2.0,Medicube Zero Pore Pad 2.0,메디큐브,35,15000,57,200,11233,kbeauty;pore pad;medicube,0,domeggook-com;ownerclan-com;koreacospack-com
k-beauty-skincare,2,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,28,12000,57,180,11233,kbeauty;green tea;serum,10,domeggook-com;dometopia-com;beautyandview-co-kr
k-beauty-skincare,3,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,45,20000,56,250,11233,kbeauty;cicapair;cream,7,ownerclan-com;sellmoa-com;cosmeticdome-com
k-beauty-skincare,4,코스알엑스 저분자 히알루론산 앰플,COSRX Low pH Hyaluronic Acid Ampoule,코스알엑스,22,9500,57,100,11233,kbeauty;hyaluronic acid;cosrx,0,domeggook-com;supercat-co-kr;koreacospack-com
k-beauty-skincare,5,라운드랩 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,20,8500,57,250,11233,kbeauty;dokdo toner;roundlab,0,ownerclan-com;domema-com;beautyandview-co-kr
k-beauty-skincare,6,아누아 어성초 토너,Anua Heartleaf 77% Soothing Toner,아누아,24,10000,58,250,11233,kbeauty;heartleaf;anua,0,domeggook-com;dometopia-com;cosmeticdome-com
k-beauty-skincare,7,메디힐 티트리 케어 솔루션 에센셜 마스크,Mediheal Tea Tree Care Solution Essential Mask,메디힐,15,6000,60,150,11233,kbeauty;teatree mask;mediheal,0,ownerclan-com;sellmoa-com;koreacospack-com
k-beauty-skincare,8,에스트라 아토베리어 365 크림,Aestura Atobarrier 365 Cream,에스트라,38,17000,55,200,11233,kbeauty;atobarrier;aestura,0,domeggook-com;supercat-co-kr;beautyandview-co-kr
k-beauty-skincare,9,아이오페 바이오 에센스,IOPE Bio Essence Intensive Conditioning,아이오페,42,19000,55,220,11233,kbeauty;bio essence;iope,6,ownerclan-com;domema-com;cosmeticdome-com
k-beauty-skincare,10,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,26,11000,58,120,11233,kbeauty;hyaluronic serum;torriden,-6,domeggook-com;dometopia-com;koreacospack-com
k-beauty-skincare,11,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,29,12500,57,250,11233,kbeauty;cleansing oil;manyo,-4,ownerclan-com;sellmoa-com;beautyandview-co-kr
k-beauty-skincare,12,넘버즈인 3번 맑은 광채 갈락토미세스 앰플,Numbuzin No.3 Skin Softening Serum,넘버즈인,32,14000,56,100,11233,kbeauty;galactomyces;numbuzin,0,domeggook-com;supercat-co-kr;cosmeticdome-com
k-beauty-skincare,13,성분에디터 그린토마토 포어 리프팅 앰플,Sungboon Editor Green Tomato Pore Lifting Ampoule,성분에디터,30,13000,57,100,11233,kbeauty;pore lifting;sungboon,0,ownerclan-com;domema-com;koreacospack-com
k-beauty-skincare,14,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,85,38000,55,200,11233,kbeauty;sulwhasoo;anti-aging,-3,domeggook-com;dometopia-com;beautyandview-co-kr
k-beauty-skincare,15,헤라 블랙 쿠션,Hera Black Cushion,헤라,55,25000,55,150,11233,kbeauty;cushion;hera,0,ownerclan-com;sellmoa-com;cosmeticdome-com
k-beauty-skincare,16,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,27,11500,57,180,11233,kbeauty;sleeping mask;laneige,-3,domeggook-com;supercat-co-kr;koreacospack-com
k-beauty-skincare,17,센텔라 카밍 토너,Centella Calming Toner,라운드랩,19,8000,58,250,11233,kbeauty;centella;toner,4,ownerclan-com;domema-com;beautyandview-co-kr
k-beauty-skincare,18,비타민 C 세럼,Vitamin C Serum,아이오페,32,14000,56,100,11233,kbeauty;vitamin c;serum,0,domeggook-com;dometopia-com;cosmeticdome-com
k-beauty-skincare,19,콜라겐 펩타이드 크림,Collagen Peptide Cream,메디큐브,40,18000,55,200,11233,kbeauty;collagen;cream,0,ownerclan-com;sellmoa-com;koreacospack-com
k-beauty-skincare,20,진정 시트 마스크 팩 (10매),Soothing Sheet Mask Pack (10ea),메디힐,20,8500,57,250,11233,kbeauty;sheet mask;soothing,0,domeggook-com;supercat-co-kr;beautyandview-co-kr
k-beauty-skincare,21,수분 젤 크림,Hydrating Gel Cream,라네즈,25,10500,58,150,11233,kbeauty;gel cream;hydrating,0,ownerclan-com;domema-com;cosmeticdome-com
k-beauty-skincare,22,선크림 SPF50+ PA++++,Sunscreen SPF50+ PA++++,이니스프리,18,7500,58,100,11233,kbeauty;sunscreen;spf50,0,domeggook-com;dometopia-com;koreacospack-com
k-beauty-skincare,23,약산성 클렌징 폼,Low pH Cleansing Foam,코스알엑스,15,6000,60,150,11233,kbeauty;cleansing foam;low ph,0,ownerclan-com;sellmoa-com;beautyandview-co-kr
k-beauty-skincare,24,레티놀 앰플,Retinol Ampoule,아이오페,48,21000,56,100,11233,kbeauty;retinol;anti-aging,0,domeggook-com;supercat-co-kr;cosmeticdome-com
k-beauty-skincare,25,프로바이오틱스 세럼,Probiotics Serum,닥터자르트,37,16000,57,120,11233,kbeauty;probiotics;serum,0,ownerclan-com;domema-com;koreacospack-com
k-beauty-skincare,26,나이아신아마이드 앰플,Niacinamide Ampoule,마녀공장,28,12000,57,100,11233,kbeauty;niacinamide;ampoule,0,domeggook-com;dometopia-com;beautyandview-co-kr
k-beauty-skincare,27,병풀 추출물 크림,Centella Asiatica Extract Cream,아누아,23,9500,59,150,11233,kbeauty;centella;cream,0,ownerclan-com;sellmoa-com;cosmeticdome-com
k-beauty-skincare,28,글루타치온 필름,Glutathione Film,메디큐브,50,22000,56,80,11233,kbeauty;glutathione;film,0,domeggook-com;supercat-co-kr;koreacospack-com
k-beauty-skincare,29,블랙티 유스 인핸싱 앰플,Black Tea Youth Enhancing Ampoule,이니스프리,30,13000,57,100,11233,kbeauty;black tea;anti-aging,0,ownerclan-com;domema-com;beautyandview-co-kr
k-beauty-skincare,30,세라마이드 아토 집중 크림,Ceramide Ato Concentrate Cream,에스트라,35,15000,57,200,11233,kbeauty;ceramide;cream,0,domeggook-com;dometopia-com;cosmeticdome-com
auto-parts,1,현대모비스 순정 에어 필터,Hyundai Mobis Genuine Air Filter,현대모비스,25,11000,56,200,33612,hyundai;air filter;genuine,0,domeggook-com;ownerclan-com;mobisparts-co-kr
auto-parts,2,한국타이어 벤투스 S1 에보3,Hankook Ventus S1 evo3 Tire,한국타이어앤테크놀로지,180,80000,55,10000,33747,hankook;tire;ventus,0,domeggook-com;dometopia-com;autoand-co-kr
auto-parts,3,HL만도 브레이크 패드 세트,HL Mando Brake Pad Set,HL만도,70,30000,57,1500,33567,mando;brake pad;korean auto,-1,ownerclan-com;sellmoa-com;carnpeople-co-kr
auto-parts,4,금호타이어 솔루스 TA31,Kumho Solus TA31 Tire,금호타이어,150,65000,57,9000,33747,kumho;tire;solus,0,domeggook-com;supercat-co-kr;mobisparts-co-kr
auto-parts,5,현대모비스 오일 필터,Hyundai Mobis Oil Filter,현대모비스,18,7500,58,150,33612,kia;oil filter;genuine,4,ownerclan-com;domema-com;autoand-co-kr
auto-parts,6,한온시스템 에어컨 필터,Hanon Systems AC Filter,한온시스템,30,13000,57,250,33612,hanon;ac filter;cabin filter,7,domeggook-com;dometopia-com;carnpeople-co-kr
auto-parts,7,에스엘 헤드램프 어셈블리,SL Headlamp Assembly,에스엘,120,55000,54,2000,33709,sl;headlight;lamp,0,ownerclan-com;sellmoa-com;mobisparts-co-kr
auto-parts,8,성우하이텍 도어 핸들,Sungwoo Hitech Door Handle,성우하이텍,45,20000,56,300,33640,sungwoo;door handle;exterior,9,domeggook-com;supercat-co-kr;autoand-co-kr
auto-parts,9,화신 라디에이터,Hwashin Radiator,화신,90,40000,56,3000,33604,hwashin;radiator;cooling,9,ownerclan-com;domema-com;carnpeople-co-kr
auto-parts,10,넥센타이어 엔프리즈 AH5,Nexen N'Priz AH5 Tire,넥센타이어,130,58000,55,8500,33747,nexen;tire;npriz,-5,domeggook-com;dometopia-com;mobisparts-co-kr
auto-parts,11,경신 점화 플러그,Kyungshin Spark Plug,경신,12,5000,58,50,33691,kyungshin;spark plug;ignition,0,ownerclan-com;sellmoa-com;autoand-co-kr
auto-parts,12,현대케피코 연료 펌프,Hyundai Kefico Fuel Pump,현대케피코,80,35000,56,800,33556,kefico;fuel pump;engine,0,domeggook-com;supercat-co-kr;carnpeople-co-kr
auto-parts,13,유라코퍼레이션 와이어링 하네스,Yura Corporation Wiring Harness,유라코퍼레이션,60,26000,57,500,33665,yura;wiring;electrical,0,ownerclan-com;domema-com;mobisparts-co-kr
auto-parts,14,평화정공 도어 래치,Pyong Hwa Industrial Door Latch,평화정공,35,15000,57,400,33640,pyonghwa;door latch;lock,0,domeggook-com;dometopia-com;autoand-co-kr
auto-parts,15,현대트랜시스 변속기 오일,Hyundai Transys Transmission Fluid,현대트랜시스,40,17000,57,1000,33612,transys;transmission fluid;gear oil,-1,ownerclan-com;sellmoa-com;carnpeople-co-kr
auto-parts,16,현대위아 워터 펌프,Hyundai Wia Water Pump,현대위아,55,24000,56,700,33556,hyundai wia;water pump;cooling system,-1,domeggook-com;supercat-co-kr;mobisparts-co-kr
auto-parts,17,자동차 브레이크 디스크,Car Brake Disc Rotor,HL만도,95,42000,56,5000,33567,brake rotor;disc brake;korean car parts,5,ownerclan-com;domema-com;autoand-co-kr
auto-parts,18,자동차 와이퍼 블레이드,Car Wiper Blade,현대모비스,20,8500,58,150,33612,wiper blade;windshield;auto parts,5,domeggook-com;dometopia-com;carnpeople-co-kr
auto-parts,19,LED 헤드라이트 전구,LED Headlight Bulb,에스엘,40,17000,57,100,33709,led bulb;headlight;automotive lighting,0,ownerclan-com;sellmoa-com;mobisparts-co-kr
auto-parts,20,자동차 연료 필터,Car Fuel Filter,현대모비스,28,12000,57,200,33612,fuel filter;engine parts;korean car,0,domeggook-com;supercat-co-kr;autoand-co-kr
auto-parts,21,자동차 에어컨 컴프레서,Car AC Compressor,한온시스템,200,90000,55,4000,33556,ac compressor;air conditioning;auto hvac,3,ownerclan-com;domema-com;carnpeople-co-kr
auto-parts,22,자동차 서스펜션 쇼크 업소버,Car Suspension Shock Absorber,HL만도,75,33000,56,2500,33589,shock absorber;suspension;auto chassis,0,domeggook-com;dometopia-com;mobisparts-co-kr
auto-parts,23,자동차 배터리,Car Battery,현대모비스,110,48000,56,15000,33575,car battery;automotive power;12v battery,0,ownerclan-com;sellmoa-com;autoand-co-kr
auto-parts,24,자동차 엔진 오일,Car Engine Oil,현대모비스,30,13000,57,1000,33612,engine oil;motor oil;lubricant,0,domeggook-com;supercat-co-kr;carnpeople-co-kr
auto-parts,25,자동차 휠 허브 베어링,Car Wheel Hub Bearing,현대모비스,65,28000,57,800,33589,wheel bearing;hub assembly;chassis parts,0,ownerclan-com;domema-com;mobisparts-co-kr
auto-parts,26,자동차 타이밍 벨트 키트,Car Timing Belt Kit,현대모비스,100,45000,55,1200,33556,timing belt;engine kit;auto engine,-1,domeggook-com;dometopia-com;autoand-co-kr
auto-parts,27,자동차 라디에이터 호스,Car Radiator Hose,현대모비스,22,9000,59,100,33604,radiator hose;cooling system;engine hose,2,ownerclan-com;sellmoa-com;carnpeople-co-kr
auto-parts,28,자동차 스파크 플러그 세트,Car Spark Plug Set,경신,40,17000,57,200,33691,spark plug;ignition system;engine parts,0,domeggook-com;supercat-co-kr;mobisparts-co-kr
auto-parts,29,자동차 에어컨 냉매,Car AC Refrigerant,한온시스템,35,15000,57,500,33612,ac refrigerant;freon;automotive ac,0,ownerclan-com;domema-com;autoand-co-kr
auto-parts,30,자동차 퓨즈 박스,Car Fuse Box,유라코퍼레이션,50,22000,56,300,33665,fuse box;electrical system;automotive fuse,0,domeggook-com;dometopia-com;carnpeople-co-kr
trading-cards,1,포켓몬 카드 게임 부스터 박스 (한국판),Pokemon TCG Booster Box (Korean),포켓몬 카드 게임,70,30000,57,400,183454,pokemon;tcg;booster box,0,domeggook-com;ownerclan-com;cardfactory-co-kr
trading-cards,2,유희왕 OCG 스트럭처 덱,Yu-Gi-Oh! OCG Structure Deck,유희왕 OCG,25,11000,56,150,183454,yugioh;ocg;structure deck,0,domeggook-com;dometopia-com;cardmarket-co-kr
trading-cards,3,원피스 카드 게임 스타터 덱,One Piece Card Game Starter Deck,원피스 카드 게임,20,8500,58,120,183454,one piece;card game;starter deck,0,ownerclan-com;sellmoa-com;tradingcardshop-co-kr
trading-cards,4,디지몬 카드 게임 부스터 팩 (5팩),Digimon Card Game Booster Pack (5-pack),디지몬 카드 게임,18,7500,58,80,183454,digimon;card game;booster pack,0,domeggook-com;supercat-co-kr;cardfactory-co-kr
trading-cards,5,쿠키런: 브레이버스 스타터 덱,Cookie Run: Bravers Starter Deck,쿠키런: 브레이버스,15,6000,60,100,183454,cookierun;bravers;starter deck,-2,ownerclan-com;domema-com;cardmarket-co-kr
trading-cards,6,카드파이트!! 뱅가드 부스터 팩,Cardfight!! Vanguard Booster Pack,카드파이트!! 뱅가드,10,4000,60,30,183454,vanguard;cardfight;booster pack,-1,domeggook-com;dometopia-com;tradingcardshop-co-kr
trading-cards,7,바이스 슈ヴァ르츠 부스터 박스,Weiss Schwarz Booster Box,바이스 슈ヴァ르츠,90,40000,56,450,183454,weiss schwarz;anime tcg;booster box,0,ownerclan-com;sellmoa-com;cardfactory-co-kr
trading-cards,8,매직 더 개더링 점프스타트 부스터,Magic: The Gathering Jumpstart Booster,매직 더 개더링,12,5000,58,40,183454,mtg;magic;jumpstart,0,domeggook-com;supercat-co-kr;cardmarket-co-kr
trading-cards,9,포켓몬 카드 게임 싱글 카드 (레어),Pokemon TCG Single Card (Rare),포켓몬 카드 게임,30,13000,57,10,183454,pokemon;single card;rare,0,ownerclan-com;domema-com;tradingcardshop-co-kr
trading-cards,10,유희왕 OCG 싱글 카드 (시크릿 레어),Yu-Gi-Oh! OCG Single Card (Secret Rare),유희왕 OCG,40,17000,57,10,183454,yugioh;secret rare;single card,0,domeggook-com;dometopia-com;cardfactory-co-kr
trading-cards,11,원피스 카드 게임 싱글 카드 (슈퍼 레어),One Piece Card Game Single Card (Super Rare),원피스 카드 게임,35,15000,57,10,183454,one piece;super rare;single card,0,ownerclan-com;sellmoa-com;cardmarket-co-kr
trading-cards,12,디지몬 카드 게임 싱글 카드 (얼티밋 레어),Digimon Card Game Single Card (Ultimate Rare),디지몬 카드 게임,28,12000,57,10,183454,digimon;ultimate rare;single card,0,domeggook-com;supercat-co-kr;tradingcardshop-co-kr
trading-cards,13,쿠키런: 브레이버스 싱글 카드 (레전더리),Cookie Run: Bravers Single Card (Legendary),쿠키런: 브레이버스,22,9500,57,10,183454,cookierun;legendary;single card,0,ownerclan-com;domema-com;cardfactory-co-kr
trading-cards,14,카드파이트!! 뱅가드 싱글 카드 (VR),Cardfight!! Vanguard Single Card (VR),카드파이트!! 뱅가드,18,7500,58,10,183454,vanguard;vr card;single card,0,domeggook-com;dometopia-com;cardmarket-co-kr
trading-cards,15,바이스 슈ヴァ르츠 싱글 카드 (SSP),Weiss Schwarz Single Card (SSP),바이스 슈ヴァ르츠,100,45000,55,10,183454,weiss schwarz;ssp card;anime card,0,ownerclan-com;sellmoa-com;tradingcardshop-co-kr
trading-cards,16,매직 더 개더링 싱글 카드 (미식 레어),Magic: The Gathering Single Card (Mythic Rare),매직 더 개더링,50,22000,56,10,183454,mtg;mythic rare;single card,0,domeggook-com;supercat-co-kr;cardfactory-co-kr
trading-cards,17,TCG 카드 슬리브 (100매),TCG Card Sleeves (100ct),카드킹덤,8,3000,62,50,183454,card sleeves;tcg accessories;card protector,0,ownerclan-com;domema-com;cardmarket-co-kr
trading-cards,18,TCG 카드 바인더,TCG Card Binder,카드홀릭,25,10000,60,300,183454,card binder;tcg storage;card album,0,domeggook-com;dometopia-com;tradingcardshop-co-kr
trading-cards,19,TCG 플레이 매트,TCG Playmat,카드캐슬,30,12000,60,200,183454,playmat;tcg mat;card game accessory,0,ownerclan-com;sellmoa-com;cardfactory-co-kr
trading-cards,20,TCG 카드 케이스,TCG Card Case,티씨지샵,15,6000,60,80,183454,card case;deck box;tcg storage,0,domeggook-com;supercat-co-kr;cardmarket-co-kr
trading-cards,21,TCG 카드 프로텍터,TCG Card Protector,카드냥,7,2800,60,40,183454,card protector;sleeves;tcg supplies,0,ownerclan-com;domema-com;tradingcardshop-co-kr
trading-cards,22,TCG 다이스 세트,TCG Dice Set,대원미디어 TCG,10,4000,60,60,183454,tcg dice;gaming dice;card game accessories,0,domeggook-com;dometopia-com;cardfactory-co-kr
trading-cards,23,TCG 토큰 카드 세트,TCG Token Card Set,니벨아레나,12,5000,58,30,183454,token cards;tcg tokens;game accessories,0,ownerclan-com;sellmoa-com;cardmarket-co-kr
trading-cards,24,TCG 카드 분할기,TCG Card Dividers,카드홀릭,6,2500,58,20,183454,card dividers;tcg organization;card storage,0,domeggook-com;supercat-co-kr;tradingcardshop-co-kr
trading-cards,25,TCG 프리미엄 플레이 매트,TCG Premium Playmat,카드캐슬,45,20000,56,300,183454,premium playmat;custom playmat;tcg gear,0,ownerclan-com;domema-com;cardfactory-co-kr
trading-cards,26,TCG 카드 스탠드,TCG Card Stand,티씨지샵,9,3800,58,50,183454,card stand;display stand;tcg accessories,0,domeggook-com;dometopia-com;cardmarket-co-kr
trading-cards,27,TCG 카드 보관함,TCG Card Storage Box,카드냥,18,7500,58,150,183454,card storage box;deck storage;tcg box,0,ownerclan-com;sellmoa-com;tradingcardshop-co-kr
trading-cards,28,TCG 카드 클리너,TCG Card Cleaner,대원미디어 TCG,11,4500,59,40,183454,card cleaner;card care;tcg maintenance,0,domeggook-com;supercat-co-kr;cardfactory-co-kr
trading-cards,29,TCG 카드 매트 백,TCG Card Mat Bag,니벨아레나,14,6000,57,70,183454,playmat bag;tcg bag;card game carry,0,ownerclan-com;domema-com;cardmarket-co-kr
trading-cards,30,TCG 카드 프로텍터 하드 케이스,TCG Card Protector Hard Case,카드홀릭,20,8500,58,100,183454,hard case;card protection;tcg storage,0,domeggook-com;dometopia-com;tradingcardshop-co-kr
drones,1,DJI 미니 3 프로 드론,DJI Mini 3 Pro Drone,DJI 코리아,750,330000,56,400,179696,dji;mini drone;camera drone,0,domeggook-com;ownerclan-com;store-dji-com-kr
drones,2,DJI 매빅 3 드론,DJI Mavic 3 Drone,DJI 코리아,2000,900000,55,1000,179696,dji;mavic;professional drone,0,domeggook-com;dometopia-com;helsel-co-kr
drones,3,DJI 에어 2S 드론,DJI Air 2S Drone,DJI 코리아,1000,450000,55,600,179696,dji;air 2s;foldable drone,0,ownerclan-com;sellmoa-com;droneworld-co-kr
drones,4,DJI 미니 2 SE 드론,DJI Mini 2 SE Drone,DJI 코리아,350,150000,57,300,179696,dji;mini 2;beginner drone,0,domeggook-com;supercat-co-kr;store-dji-com-kr
drones,5,DJI FPV 드론 콤보,DJI FPV Drone Combo,DJI 코리아,1200,540000,55,1500,179696,dji;fpv drone;racing drone,0,ownerclan-com;domema-com;helsel-co-kr
drones,6,DJI 미니 3 프로 배터리,DJI Mini 3 Pro Battery,DJI 코리아,70,30000,57,100,179697,dji battery;mini 3 pro;drone accessory,0,domeggook-com;dometopia-com;droneworld-co-kr
drones,7,DJI 매빅 3 프로펠러,DJI Mavic 3 Propellers,DJI 코리아,25,10000,60,30,179697,dji propeller;mavic 3;drone parts,0,ownerclan-com;sellmoa-com;store-dji-com-kr
drones,8,DJI RC 컨트롤러,DJI RC Controller,DJI 코리아,300,130000,57,400,179697,dji controller;drone remote;rc controller,0,domeggook-com;supercat-co-kr;helsel-co-kr
drones,9,DJI 미니 3 플라이 모어 키트,DJI Mini 3 Fly More Kit,DJI 코리아,200,90000,55,500,179697,dji fly more;mini 3 kit;drone accessories,0,ownerclan-com;domema-com;droneworld-co-kr
drones,10,DJI 오즈모 액션 3,DJI Osmo Action 3,DJI 코리아,350,150000,57,200,179696,dji osmo;action camera;gimbal camera,0,domeggook-com;dometopia-com;store-dji-com-kr
drones,11,산업용 드론 (측량용),Industrial Drone (Surveying),두산모빌리티이노베이션,5000,2200000,56,5000,179696,industrial drone;surveying;commercial drone,0,ownerclan-com;sellmoa-com;helsel-co-kr
drones,12,농업용 방제 드론,Agricultural Spraying Drone,파블로항공,8000,3500000,56,10000,179696,agricultural drone;spraying drone;farm drone,0,domeggook-com;supercat-co-kr;droneworld-co-kr
drones,13,수색 구조 드론,Search and Rescue Drone,유콘시스템,6000,2600000,57,7000,179696,rescue drone;sar drone;emergency drone,0,ownerclan-com;domema-com;store-dji-com-kr
drones,14,드론 배터리 충전 허브,Drone Battery Charging Hub,한빛드론,60,25000,58,200,179697,drone charger;battery hub;charging station,0,domeggook-com;dometopia-com;helsel-co-kr
drones,15,드론 프로펠러 가드,Drone Propeller Guard,헬셀,15,6000,60,50,179697,propeller guard;drone protection;safety accessory,10,ownerclan-com;sellmoa-com;droneworld-co-kr
drones,16,드론 랜딩 기어 확장,Drone Landing Gear Extension,네온테크,20,8000,60,80,179697,landing gear;drone stand;height extension,0,domeggook-com;supercat-co-kr;store-dji-com-kr
drones,17,드론 캐리 케이스,Drone Carrying Case,엑스드론,80,35000,56,1000,179697,drone case;hard case;travel case,0,ownerclan-com;domema-com;helsel-co-kr
drones,18,드론 카메라 필터 세트,Drone Camera Filter Set,아스트로엑스,40,17000,57,50,179697,camera filter;nd filter;drone lens,10,domeggook-com;dometopia-com;droneworld-co-kr
drones,19,드론 조종기 스트랩,Drone Remote Controller Strap,숨비,12,5000,58,30,179697,controller strap;remote holder;drone accessory,7,ownerclan-com;sellmoa-com;store-dji-com-kr
drones,20,드론 비상 착륙 패드,Drone Emergency Landing Pad,자이언트드론,30,12000,60,200,179697,landing pad;drone mat;emergency landing,0,domeggook-com;supercat-co-kr;helsel-co-kr
drones,21,미니 드론 (입문용),Mini Drone (Beginner),바이로봇,80,35000,56,150,179696,mini drone;beginner drone;toy drone,0,ownerclan-com;domema-com;droneworld-co-kr
