cat_slug,rank,name,url,rely,fit,slug,initials
trading-cards,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
trading-cards,7,아이러브캐릭터,ilovecharacter.com,3,3,ilovecharacter-com,IC
trading-cards,8,셀모아,sellmoa.com,3,2,sellmoa-com,SM
trading-cards,9,토이 B2B,toyb2b.co.kr,3,3,toyb2b-co-kr,TB
trading-cards,10,장난감도매,toydome.co.kr,3,3,toydome-co-kr,TD
k-stationery,1,천유닷컴,1000za.kr,4,5,1000za-kr,CY
k-stationery,2,오피스디포,officedepot.co.kr,5,4,officedepot-co-kr,OD
k-stationery,3,알파몰,alphamall.co.kr,4,4,alphamall-co-kr,AM
k-stationery,4,문구야,mungu.co.kr,3,4,mungu-co-kr,MG
k-stationery,5,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-stationery,6,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-stationery,7,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-stationery,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-stationery,9,바보사랑,babosarang.co.kr,4,3,babosarang-co-kr,BS
k-stationery,10,텐바이텐,10x10.co.kr,5,3,10x10-co-kr,TT
k-food-snacks,1,울타리몰,wooltariusa.com,4,5,wooltariusa-com,WT
k-food-snacks,2,자이언트 푸드시스템,giantfoodsystem.com,3,4,giantfoodsystem-com,GF
k-food-snacks,3,Q-depot,q-depot.com,4,4,q-depot-com,QD
k-food-snacks,4,크레이지코리안쿠킹,crazykoreancooking.com,3,4,crazykoreancooking-com,CK
k-food-snacks,5,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-food-snacks,6,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-food-snacks,7,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-food-snacks,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-food-snacks,9,푸드엔,foodn.co.kr,3,4,foodn-co-kr,FN
k-food-snacks,10,식자재왕,sikjawang.com,4,4,sikjawang-com,SJ
home-beauty-devices,1,라이트 테라피 LED 마스크,lighttherapyledmask.com,3,5,lighttherapyledmask-com,LT
home-beauty-devices,2,FITTOP,fittop.com,3,4,fittop-com,FT
home-beauty-devices,3,SODOLUX,sodolux.com,3,4,sodolux-com,SL
home-beauty-devices,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
home-beauty-devices,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
home-beauty-devices,6,도매토피아,dometopia.com,4,4,dometopia-com,DT
home-beauty-devices,7,셀모아,sellmoa.com,3,3,sellmoa-com,SM
home-beauty-devices,8,에누리 B2B,enurib2b.com,3,3,enurib2b-com,EB
home-beauty-devices,9,다나와 B2B,b2b.danawa.com,4,3,b2b-danawa-com,DN
home-beauty-devices,10,컴퓨존,compuzone.co.kr,5,2,compuzone-co-kr,CP
smartphone-accessories,1,가성비클럽,gasungbiclub.com,3,5,gasungbiclub-com,GC
smartphone-accessories,2,폰폼,phonefoam.co.kr,3,5,phonefoam-co-kr,PF
smartphone-accessories,3,아이몰,imall.co.kr,4,4,imall-co-kr,IM
smartphone-accessories,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
smartphone-accessories,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
smartphone-accessories,6,도매토피아,dometopia.com,4,5,dometopia-com,DT
smartphone-accessories,7,셀모아,sellmoa.com,3,4,sellmoa-com,SM
smartphone-accessories,8,슈퍼홀릭,superholic.co.kr,3,4,superholic-co-kr,SH
smartphone-accessories,9,펀샵,funshop.co.kr,4,3,funshop-co-kr,FS
smartphone-accessories,10,에누리 B2B,enurib2b.com,3,3,enurib2b-com,EB
k-character-toys,1,아이러브캐릭터,ilovecharacter.com,3,5,ilovecharacter-com,IC
k-character-toys,2,토이 B2B,toyb2b.co.kr,3,5,toyb2b-co-kr,TB
k-character-toys,3,장난감도매,toydome.co.kr,3,5,toydome-co-kr,TD
k-character-toys,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
k-character-toys,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
k-character-toys,6,도매토피아,dometopia.com,4,4,dometopia-com,DT
k-character-toys,7,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-character-toys,8,손오공,sonokong.co.kr,5,4,sonokong-co-kr,SO
k-character-toys,9,영실업,youngtoys.com,5,4,youngtoys-com,YT
k-character-toys,10,카카오프렌즈샵,store.kakaofriends.com,5,3,store-kakaofriends-com,KF
inner-beauty-supplements,1,건강산,healthsan.com,3,5,healthsan-com,GS
inner-beauty-supplements,2,유픽B2B,u-pick.co.kr,4,5,u-pick-co-kr,UP
inner-beauty-supplements,3,라이프메이커,lifemaker.co.kr,3,4,lifemaker-co-kr,LM
inner-beauty-supplements,4,K홀세일,k-wholesale.co.kr,3,4,k-wholesale-co-kr,KW
inner-beauty-supplements,5,엠에스굿포유B2B,msgoodforyoub2b.com,3,4,msgoodforyoub2b-com,MG
inner-beauty-supplements,6,도매꾹,domeggook.com,5,5,domeggook-com,DM
inner-beauty-supplements,7,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
inner-beauty-supplements,8,도매토피아,dometopia.com,4,4,dometopia-com,DT
inner-beauty-supplements,9,셀모아,sellmoa.com,3,3,sellmoa-com,SM
inner-beauty-supplements,10,정관장,kgc.co.kr,5,3,kgc-co-kr,JG
camping-outdoor-gear,1,오캠몰,ocamall.com,4,5,ocamall-com,OM
camping-outdoor-gear,2,캠핑문,campingmoon.co.kr,3,5,campingmoon-co-kr,CM
camping-outdoor-gear,3,고고비투비,gogob2b.co.kr,3,4,gogob2b-co-kr,GG
camping-outdoor-gear,4,대도매,daedomae.com,3,4,daedomae-com,DD
camping-outdoor-gear,5,도매꾹,domeggook.com,5,5,domeggook-com,DM
camping-outdoor-gear,6,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
camping-outdoor-gear,7,도매토피아,dometopia.com,4,4,dometopia-com,DT
camping-outdoor-gear,8,도매마켓365,domaemarket365.com,3,4,domaemarket365-com,DM
camping-outdoor-gear,9,셀모아,sellmoa.com,3,3,sellmoa-com,SM
camping-outdoor-gear,10,코베아,kovea.co.kr,5,4,kovea-co-kr,KV
sports-equipment,1,스포츠매니아,sports-mania.co.kr,3,5,sports-mania-co-kr,SM
sports-equipment,2,싸카,ssaka.com,4,5,ssaka-com,SS
sports-equipment,3,나음케어,naum.biz,4,4,naum-biz,NC
sports-equipment,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
sports-equipment,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
sports-equipment,6,도매토피아,dometopia.com,4,4,dometopia-com,DT
sports-equipment,7,셀모아,sellmoa.com,3,3,sellmoa-com,SM
sports-equipment,8,대도매,daedomae.com,3,4,daedomae-com,DD
sports-equipment,9,고고비투비,gogob2b.co.kr,3,3,gogob2b-co-kr,GG
sports-equipment,10,위비스,wivis.com,4,3,wivis-com,WV
pet-supplies,1,펫비투비,petb2b.co.kr,4,5,petb2b-co-kr,PB
pet-supplies,2,까꿍박스,kkakkungbox.com,3,5,kkakkungbox-com,KB
pet-supplies,3,딩동펫 도매몰,dingdongpet-b2b.com,3,5,dingdongpet-b2b-com,DP
pet-supplies,4,견품냥품,dogcatb2b.com,3,4,dogcatb2b-com,GN
pet-supplies,5,도매꾹,domeggook.com,5,5,domeggook-com,DM
pet-supplies,6,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
pet-supplies,7,도매토피아,dometopia.com,4,4,dometopia-com,DT
pet-supplies,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
pet-supplies,9,온펫,onpet.co.kr,3,4,onpet-co-kr,OP
pet-supplies,10,수진펫,soojinpet.co.kr,3,4,soojinpet-co-kr,SP
home-living-decor,1,리빙도매,livingdome.co.kr,3,5,livingdome-co-kr,LD
home-living-decor,2,키친B2B,kitchenb2b.co.kr,3,4,kitchenb2b-co-kr,KB
home-living-decor,3,한샘몰,hanssem.com,5,3,hanssem-com,HS
home-living-decor,4,오늘의집,ohou.se,5,3,ohou-se,OH
home-living-decor,5,도매꾹,domeggook.com,5,5,domeggook-com,DM
home-living-decor,6,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
home-living-decor,7,도매토피아,dometopia.com,4,5,dometopia-com,DT
home-living-decor,8,셀모아,sellmoa.com,3,4,sellmoa-com,SM
home-living-decor,9,도매창고,domechanggo.com,3,4,domechanggo-com,DC
home-living-decor,10,리빙픽,livingpick.com,4,3,livingpick-com,LP
computer-parts,1,컴퓨존,compuzone.co.kr,5,5,compuzone-co-kr,CP
computer-parts,2,아이코다,icoda.co.kr,5,5,icoda-co-kr,IC
computer-parts,3,조이젠,joyzen.co.kr,4,5,joyzen-co-kr,JZ
computer-parts,4,다나와 B2B,b2b.danawa.com,4,4,b2b-danawa-com,DN
computer-parts,5,에누리 B2B,enurib2b.com,3,4,enurib2b-com,EB
computer-parts,6,도매꾹,domeggook.com,5,4,domeggook-com,DM
computer-parts,7,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
computer-parts,8,도매토피아,dometopia.com,4,3,dometopia-com,DT
computer-parts,9,셀모아,sellmoa.com,3,3,sellmoa-com,SM
computer-parts,10,컴퓨터코리아,computer.co.kr,4,5,computer-co-kr,CK
traditional-crafts,1,고궁뜨락,gogung.co.kr,3,5,gogung-co-kr,GG
traditional-crafts,2,샵오브코리아,shopofkorea.com,3,5,shopofkorea-com,SK
traditional-crafts,3,박씨상방,baksisangbang.com,4,4,baksisangbang-com,BS
traditional-crafts,4,도매꾹,domeggook.com,5,4,domeggook-com,DM
traditional-crafts,5,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
traditional-crafts,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
traditional-crafts,7,셀모아,sellmoa.com,3,2,sellmoa-com,SM
traditional-crafts,8,아이디어스,idus.com,5,3,idus-com,ID
traditional-crafts,9,한국공예·디자인문화진흥원,kcdf.kr,4,3,kcdf-kr,KC
traditional-crafts,10,국립박물관문화재단,museumshop.or.kr,5,3,museumshop-or-kr,NM
