cat_slug,rank,name,url,rely,fit,slug,initials
korean-traditional-crafts,9,기프트코리아,giftkorea.net,3,4,giftkorea-net,GK
korean-traditional-crafts,10,한국공예관,koreacraft.org,3,5,koreacraft-org,KG
korean-kitchenware,1,맘스키친 B2B몰,momskitchen.co.kr/b2b,4,5,momskitchen-co-kr-b2b,MK
korean-kitchenware,2,더다주,thedajoo.com,3,5,thedajoo-com,DD
korean-kitchenware,3,모스홈,moshome.godomall.com,3,5,moshome-godomall-com,MH
korean-kitchenware,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-kitchenware,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-kitchenware,6,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-kitchenware,7,이디나B2B,edina.co.kr/b2b,3,4,edina-co-kr-b2b,ED
korean-kitchenware,8,키친비투비,kitchenb2b.co.kr,3,4,kitchenb2b-co-kr,KB
korean-kitchenware,9,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-kitchenware,10,온채널,onch3.co.kr,4,3,onch3-co-kr,OC
k-pop-unofficial-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-pop-unofficial-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
k-pop-unofficial-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-pop-unofficial-goods,4,마플,marpple.com,4,5,marpple-com,MP
k-pop-unofficial-goods,5,위드굿즈,withgoods.net,3,5,withgoods-net,WG
k-pop-unofficial-goods,6,오프린트미,ohprint.me,4,4,ohprint-me,OP
k-pop-unofficial-goods,7,셀모아,sellmoa.com,3,2,sellmoa-com,SM
k-pop-unofficial-goods,8,굿즈월드,goodsworld.co.kr,2,3,goodsworld-co-kr,GW
k-pop-unofficial-goods,9,스냅스,snaps.com,4,4,snaps-com,SN
k-pop-unofficial-goods,10,레드프린팅,redprinting.co.kr,3,4,redprinting-co-kr,RP
korean-baby-products,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-baby-products,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-baby-products,3,아가방앤컴퍼니 B2B,agabangncompany.com/b2b,4,5,agabangncompany-com-b2b,AG
korean-baby-products,4,베베쥬,bebezoo.co.kr,3,4,bebezoo-co-kr,BB
korean-baby-products,5,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-baby-products,6,온채널,onch3.co.kr,4,4,onch3-co-kr,OC
korean-baby-products,7,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-baby-products,8,맘키즈,momkids.co.kr,3,4,momkids-co-kr,MK
korean-baby-products,9,아이템천사,item1004.com,3,3,item1004-com,IT
korean-baby-products,10,제로투세븐,0to7.com,4,4,0to7-com,ZT
korean-instant-coffee,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-instant-coffee,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-instant-coffee,3,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-instant-coffee,4,비셀러,bseller.co.kr,3,4,bseller-co-kr,BS
korean-instant-coffee,5,온채널,onch3.co.kr,4,4,onch3-co-kr,OC
korean-instant-coffee,6,이마트 B2B,b2b.emart.com,5,5,b2b-emart-com,EM
korean-instant-coffee,7,롯데마트 B2B,b2b.lottemart.com,5,5,b2b-lottemart-com,LM
korean-instant-coffee,8,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-instant-coffee,9,두고,dgo.co.kr,3,3,dgo-co-kr,DG
korean-instant-coffee,10,커피B2B,coffeeb2b.co.kr,3,4,coffeeb2b-co-kr,CB
korean-socks,1,양말청년,sockscheongnyeon.com,3,5,sockscheongnyeon-com,YC
korean-socks,2,샵엔샵몰,shopnshop.net,3,5,shopnshop-net,SN
korean-socks,3,으뜸양말,양말도매.net,3,5,xn--ok0b25fgtg-net,EY
korean-socks,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-socks,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-socks,6,양말도매 싹쓰리,ssgssry.com,3,5,ssgssry-com,SS
korean-socks,7,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-socks,8,신상마켓,sinsangmarket.kr,5,4,sinsangmarket-kr,SS
korean-socks,9,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-socks,10,온채널,onch3.co.kr,4,3,onch3-co-kr,OC
korean-pet-supplies,1,정글북,junglebook.co.kr,4,5,junglebook-co-kr,JB
korean-pet-supplies,2,리치펫,richpet.kr,4,5,richpet-kr,RP
korean-pet-supplies,3,더펫마트,thepetmart.co.kr,3,5,thepetmart-co-kr,TP
korean-pet-supplies,4,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-pet-supplies,5,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-pet-supplies,6,이레펫,elpet.co.kr,3,4,elpet-co-kr,IP
korean-pet-supplies,7,수진펫,soojinpet.com,3,4,soojinpet-com,SJ
korean-pet-supplies,8,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-pet-supplies,9,온채널,onch3.co.kr,4,4,onch3-co-kr,OC
korean-pet-supplies,10,셀모아,sellmoa.com,3,3,sellmoa-com,SM
k-drama-ost-dvd,1,스타원몰,staronemall.com,4,5,staronemall-com,SW
k-drama-ost-dvd,2,뮤직코리아,musickorea.asia,4,5,musickorea-asia,MK
k-drama-ost-dvd,3,도매꾹,domeggook.com,5,4,domeggook-com,DM
k-drama-ost-dvd,4,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
k-drama-ost-dvd,5,도매토피아,dometopia.com,4,3,dometopia-com,DT
k-drama-ost-dvd,6,알라딘,aladin.co.kr,5,4,aladin-co-kr,AD
k-drama-ost-dvd,7,YES24,yes24.com,5,4,yes24-com,Y2
k-drama-ost-dvd,8,교보문고,kyobobook.co.kr,5,4,kyobobook-co-kr,KB
k-drama-ost-dvd,9,셀모아,sellmoa.com,3,2,sellmoa-com,SM
k-drama-ost-dvd,10,핫트랙스,hottracks.co.kr,4,4,hottracks-co-kr,HT
korean-liquor-goods,1,도매꾹,domeggook.com,5,4,domeggook-com,DM
korean-liquor-goods,2,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
korean-liquor-goods,3,도매토피아,dometopia.com,4,3,dometopia-com,DT
korean-liquor-goods,4,기프트코리아,giftkorea.net,3,4,giftkorea-net,GK
korean-liquor-goods,5,온기프트,ongift.co.kr,3,4,ongift-co-kr,OG
korean-liquor-goods,6,셀모아,sellmoa.com,3,2,sellmoa-com,SM
korean-liquor-goods,7,판촉물백화점,gift100.co.kr,3,3,gift100-co-kr,PB
korean-liquor-goods,8,더주류,thejuro.com,2,2,thejuro-com,TJ
korean-liquor-goods,9,우리술,woorisool.co.kr,3,2,woorisool-co-kr,WS
korean-liquor-goods,10,주류상회,juryusanghoe.com,2,2,juryusanghoe-com,JS
korean-fishing-gear,1,도매꾹,domeggook.com,5,5,domeggook-com,DM
korean-fishing-gear,2,오너클랜,ownerclan.com,5,5,ownerclan-com,OC
korean-fishing-gear,3,낚시도매,naksidome.com,3,5,naksidome-com,ND
korean-fishing-gear,4,도매토피아,dometopia.com,4,4,dometopia-com,DT
korean-fishing-gear,5,온채널,onch3.co.kr,4,4,onch3-co-kr,OC
korean-fishing-gear,6,셀모아,sellmoa.com,3,3,sellmoa-com,SM
korean-fishing-gear,7,피싱그룹만어,manuh.co.kr,4,4,manuh-co-kr,PG
korean-fishing-gear,8,아피스,apis.co.kr,3,4,apis-co-kr,AP
korean-fishing-gear,9,바낙스,banax.co.kr,4,4,banax-co-kr,BN
korean-fishing-gear,10,해동조구사,hfishing.co.kr,3,4,hfishing-co-kr,HD
temple-stay-souvenirs,1,붓다존,buddhazone.co.kr,3,5,buddhazone-co-kr,BZ
temple-stay-souvenirs,2,선재몰,sunjaemall.com,3,5,sunjaemall-com,SJ
temple-stay-souvenirs,3,영도불교사,youngdo.co.kr,3,5,youngdo-co-kr,YD
temple-stay-souvenirs,4,모란불교용품,moranbulsang.com,3,5,moranbulsang-com,MR
temple-stay-souvenirs,5,선우몰,sunwoomall.co.kr,3,5,sunwoomall-co-kr,SW
temple-stay-souvenirs,6,도매꾹,domeggook.com,5,3,domeggook-com,DM
temple-stay-souvenirs,7,오너클랜,ownerclan.com,5,3,ownerclan-com,OC
temple-stay-souvenirs,8,도매토피아,dometopia.com,4,2,dometopia-com,DT
temple-stay-souvenirs,9,온기프트,ongift.co.kr,3,2,ongift-co-kr,OG
temple-stay-souvenirs,10,한국불교문화사업단,koreatemplefood.com,4,4,koreatemplefood-com,KB
korean-calligraphy-supplies,1,단아미,danami.co.kr,3,5,danami-co-kr,DA
korean-calligraphy-supplies,2,칠성당,chilsungdang.com,3,5,chilsungdang-com,CS
korean-calligraphy-supplies,3,스페셜오퍼,special-offer.co.kr,3,4,special-offer-co-kr,SO
korean-calligraphy-supplies,4,도매꾹,domeggook.com,5,4,domeggook-com,DM
korean-calligraphy-supplies,5,오너클랜,ownerclan.com,5,4,ownerclan-com,OC
korean-calligraphy-supplies,6,도매토피아,dometopia.com,4,3,dometopia-com,DT
korean-calligraphy-supplies,7,LongB2b,longb2b.com,2,3,longb2b-com,LB
korean-calligraphy-supplies,8,알파몰,alpha.co.kr,4,3,alpha-co-kr,AP
korean-calligraphy-supplies,9,드림디포,dreamdepot.co.kr,4,3,dreamdepot-co-kr,DD
korean-calligraphy-supplies,10,서예나라,seoyenara.com,2,5,seoyenara-com,SN
