cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
kpop-goods,27,K-POP 아이돌 공식 캘린더,K-POP Idol Official Calendar,YES24,30,15000,50,300,183460,kpop calendar;official;seasons greetings,0,domeggook-com;dometopia-com;sellmoa-com
kpop-goods,28,K-POP 아이돌 노트 세트,K-POP Idol Notebook Set,위드뮤,15,6500,57,150,183460,kpop notebook;stationery;idol,0,ownerclan-com;domema-com;onchannel-co-kr
kpop-goods,29,K-POP 아이돌 볼펜,K-POP Idol Ballpoint Pen,코코다이브,8,3500,56,30,183460,kpop pen;idol stationery;merch,0,domeggook-com;sellmoa-com;sosing-kr
kpop-goods,30,K-POP 아이돌 공식 머그컵,K-POP Idol Official Mug Cup,비트로드,25,12000,52,300,183460,kpop mug;idol merch;official,0,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,1,현대모비스 순정 엔진 오일 필터,Hyundai Mobis Genuine Engine Oil Filter,현대모비스,15.99,7000,56,150,33660,hyundai;oil filter;genuine part,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,2,한국타이어 키너지 GT (225/45R17),Hankook Kinergy GT (225/45R17),한국타이어앤테크놀로지,120,55000,54,10000,33749,hankook tire;all-season;car tire,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,3,금호타이어 솔루스 TA31 (205/55R16),Kumho Solus TA31 (205/55R16),금호타이어,95,43000,55,9000,33749,kumho tire;touring;car tire,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,4,HL만도 브레이크 패드 세트 (전륜),HL Mando Brake Pad Set (Front),HL만도,45,20000,55,1500,33567,mando brake;brake pads;korean car parts,0,domeggook-com;sellmoa-com;sosing-kr
auto-parts,5,세방전지 로케트 배터리 (80AH),Sebang Rocket Battery (80AH),세방전지,90,40000,55,18000,33575,rocket battery;car battery;korean battery,0,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,6,현대모비스 에어 필터,Hyundai Mobis Air Filter,현대모비스,12.5,5500,56,200,33612,hyundai;air filter;genuine,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,7,넥센타이어 엔프리즈 AH5 (195/65R15),Nexen N'Priz AH5 (195/65R15),넥센타이어,80,36000,55,8500,33749,nexen tire;all-season;car tire,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,8,상신브레이크 하이큐 브레이크 패드,Sangsin Hi-Q Brake Pads,상신브레이크,38,17000,55,1200,33567,sangsin;brake pads;korean parts,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,9,평화발레오 클러치 디스크,PHC Valeo Clutch Disc,평화발레오,60,27000,55,2500,33617,phc valeo;clutch disc;transmission,0,domeggook-com;sellmoa-com;sosing-kr
auto-parts,10,한온시스템 에어컨 필터,Hanon Systems AC Filter,한온시스템,20,9000,55,180,33612,hanon;ac filter;cabin filter,-4,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,11,자동차 와이퍼 블레이드 세트,Car Wiper Blade Set,현대모비스,22,10000,54,300,33694,wiper blades;car maintenance;korean parts,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,12,자동차 LED 헤드라이트 전구,Car LED Headlight Bulb,SL,35,16000,54,100,33709,led headlight;car lighting;upgrade,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,13,자동차 스파크 플러그,Car Spark Plug,현대위아,8,3500,56,50,33692,spark plug;engine parts;ignition,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,14,자동차 퓨즈 세트,Car Fuse Set,성우하이텍,10,4500,55,70,33590,car fuse;electrical;replacement,0,domeggook-com;sellmoa-com;sosing-kr
auto-parts,15,자동차 연료 필터,Car Fuel Filter,화신,18,8000,56,250,33660,fuel filter;engine maintenance;korean parts,5,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,16,자동차 오일 캡,Car Oil Cap,서연이화,7.5,3200,57,40,33660,oil cap;engine accessory;replacement,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,17,자동차 라디에이터 호스,Car Radiator Hose,현대트랜시스,28,13000,54,350,33603,radiator hose;cooling system;engine parts,10,domeggook-com;dometopia-com;sellmoa-com
auto-parts,18,자동차 타이밍 벨트,Car Timing Belt,HL만도,55,25000,54,500,33692,timing belt;engine repair;korean parts,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,19,자동차 서스펜션 쇼크 업소버,Car Suspension Shock Absorber,현대모비스,70,32000,54,2000,33581,shock absorber;suspension;car parts,3,domeggook-com;sellmoa-com;sosing-kr
auto-parts,20,자동차 브레이크 디스크 로터,Car Brake Disc Rotor,상신브레이크,65,30000,54,3000,33567,brake rotor;disc brake;car parts,0,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,21,자동차 연료 펌프,Car Fuel Pump,현대모비스,80,38000,52,800,33660,fuel pump;engine system;replacement,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,22,자동차 워터 펌프,Car Water Pump,현대위아,48,22000,54,600,33603,water pump;cooling system;engine parts,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,23,자동차 산소 센서,Car Oxygen Sensor,한온시스템,40,18000,55,150,33660,oxygen sensor;engine management;emission,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,24,자동차 ABS 센서,Car ABS Sensor,HL만도,30,13000,57,100,33567,abs sensor;brake system;safety,0,domeggook-com;sellmoa-com;sosing-kr
auto-parts,25,자동차 파워 스티어링 펌프,Car Power Steering Pump,현대트랜시스,110,50000,54,1500,33596,power steering;steering pump;hydraulic,0,ownerclan-com;domewh-com;domemall-co-kr
auto-parts,26,자동차 휠 베어링,Car Wheel Bearing,현대모비스,35,16000,54,400,33577,wheel bearing;suspension;hub assembly,0,domeggook-com;ownerclan-com;supercat-co-kr
auto-parts,27,자동차 클러치 마스터 실린더,Car Clutch Master Cylinder,평화발레오,42,19000,55,300,33617,clutch cylinder;transmission;hydraulic,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,28,자동차 연료 인젝터,Car Fuel Injector,현대모비스,75,35000,53,200,33660,fuel injector;engine parts;fuel system,0,ownerclan-com;domema-com;onchannel-co-kr
auto-parts,29,자동차 점화 코일,Car Ignition Coil,SL,28,12000,57,180,33692,ignition coil;engine parts;spark,0,domeggook-com;sellmoa-com;sosing-kr
auto-parts,30,자동차 댐퍼 풀리,Car Damper Pulley,현대위아,50,23000,54,700,33692,damper pulley;crankshaft;engine parts,0,ownerclan-com;domewh-com;domemall-co-kr
drones,1,두산모빌리티이노베이션 수소 드론 (DMI),Doosan Mobility Innovation Hydrogen Drone (DMI),두산모빌리티이노베이션,12000,5500000,54,15000,182070,hydrogen drone;long endurance;industrial drone,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,2,니어스랩 자율비행 드론,Nearthlab Autonomous Drone,니어스랩,8000,3800000,52,10000,182070,autonomous drone;ai drone;inspection drone,0,domeggook-com;dometopia-com;sellmoa-com
drones,3,엑스드론 산업용 드론,X-Drone Industrial Drone,엑스드론,7500,3500000,53,12000,182070,industrial drone;heavy lift;survey drone,0,ownerclan-com;domema-com;onchannel-co-kr
drones,4,프리뉴 농업용 드론,P-RENEW Agriculture Drone,프리뉴,9000,4200000,53,13000,182070,agriculture drone;spraying drone;farming drone,0,domeggook-com;sellmoa-com;sosing-kr
drones,5,유비파이 교육용 드론,Ubifly Educational Drone,유비파이,350,160000,54,800,182070,educational drone;stem drone;beginner drone,0,ownerclan-com;domewh-com;domemall-co-kr
drones,6,한화시스템 정찰 드론,Hanwha Systems Surveillance Drone,한화시스템,15000,7000000,53,20000,182070,surveillance drone;military drone;reconnaissance,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,7,LIG넥스원 군사용 드론,LIG Nex1 Military Drone,LIG넥스원,20000,9500000,52,25000,182070,military drone;defense drone;uav,0,domeggook-com;dometopia-com;sellmoa-com
drones,8,파블로항공 배송 드론,Pablo Air Delivery Drone,파블로항공,6000,2800000,53,8000,182070,delivery drone;logistics drone;cargo drone,0,ownerclan-com;domema-com;onchannel-co-kr
drones,9,대한항공 무인 항공기 시스템,Korean Air UAV System,대한항공,25000,12000000,52,30000,182070,uav system;aerospace drone;korean air,0,domeggook-com;sellmoa-com;sosing-kr
drones,10,네온테크 드론 부품,Neontech Drone Parts,네온테크,80,35000,56,200,182071,drone parts;drone motor;replacement parts,0,ownerclan-com;domewh-com;domemall-co-kr
drones,11,드론 배터리 (고용량),Drone Battery (High Capacity),숨비,120,55000,54,400,182071,drone battery;lipo battery;long flight,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,12,드론 프로펠러 세트,Drone Propeller Set,디스이즈엔지니어링,25,11000,56,50,182071,drone propeller;replacement;quadcopter,0,domeggook-com;dometopia-com;sellmoa-com
drones,13,드론 충전기,Drone Charger,자이언트드론,60,27000,55,300,182071,drone charger;battery charger;fast charge,0,ownerclan-com;domema-com;onchannel-co-kr
drones,14,드론 카메라 짐벌,Drone Camera Gimbal,바이로봇,150,70000,53,250,182071,drone gimbal;camera stabilizer;aerial photography,10,domeggook-com;sellmoa-com;sosing-kr
drones,15,드론 조종기,Drone Remote Controller,에이럭스,200,95000,52,450,182071,drone controller;remote control;fpv,0,ownerclan-com;domewh-com;domemall-co-kr
drones,16,미니 드론 (초보자용),Mini Drone (Beginner),유비파이,80,38000,52,150,182070,mini drone;beginner drone;toy drone,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,17,접이식 휴대용 드론,Foldable Portable Drone,엑스드론,400,190000,52,600,182070,foldable drone;portable drone;travel drone,0,domeggook-com;dometopia-com;sellmoa-com
drones,18,FPV 레이싱 드론,FPV Racing Drone,디스이즈엔지니어링,500,230000,54,700,182070,fpv drone;racing drone;drone racing,0,ownerclan-com;domema-com;onchannel-co-kr
drones,19,고화질 카메라 드론,High Definition Camera Drone,프리뉴,700,320000,54,900,182070,camera drone;hd drone;aerial photography,0,domeggook-com;sellmoa-com;sosing-kr
drones,20,드론 착륙 패드,Drone Landing Pad,자이언트드론,30,13000,57,120,182071,landing pad;drone accessory;portable,0,ownerclan-com;domewh-com;domemall-co-kr
drones,21,드론 케이스 (방수),Drone Case (Waterproof),바이로봇,90,40000,55,1000,182071,drone case;waterproof case;hard case,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,22,드론 모터 (브러시리스),Drone Motor (Brushless),네온테크,45,20000,55,80,182071,drone motor;brushless motor;quadcopter parts,0,domeggook-com;dometopia-com;sellmoa-com
drones,23,드론 GPS 모듈,Drone GPS Module,숨비,65,30000,54,60,182071,gps module;drone navigation;flight controller,6,ownerclan-com;domema-com;onchannel-co-kr
drones,24,드론 비행 컨트롤러,Drone Flight Controller,에이럭스,100,45000,55,100,182071,flight controller;drone brain;autopilot,0,domeggook-com;sellmoa-com;sosing-kr
drones,25,드론 카메라 필터 세트,Drone Camera Filter Set,두산모빌리티이노베이션,40,18000,55,30,182071,camera filter;drone lens;nd filter,-7,ownerclan-com;domewh-com;domemall-co-kr
drones,26,드론 랜딩 기어,Drone Landing Gear,니어스랩,35,15000,57,100,182071,landing gear;drone legs;protection,0,domeggook-com;ownerclan-com;supercat-co-kr
drones,27,드론 모니터 (FPV용),Drone Monitor (for FPV),한화시스템,180,80000,56,300,182071,fpv monitor;drone display;ground station,0,domeggook-com;dometopia-com;sellmoa-com
drones,28,드론 송신기,Drone Transmitter,LIG넥스원,250,110000,56,400,182071,drone transmitter;radio control;rc system,0,ownerclan-com;domema-com;onchannel-co-kr
drones,29,드론 수신기,Drone Receiver,파블로항공,70,32000,54,50,182071,drone receiver;rc receiver;signal,0,domeggook-com;sellmoa-com;sosing-kr
drones,30,드론 카메라 (4K),Drone Camera (4K),대한항공,300,140000,53,150,182071,4k drone camera;aerial video;hd camera,0,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,1,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,85,38000,55,250,11233,sulwhasoo;korean serum;anti-aging,13,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,2,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,28,12000,57,180,11233,innisfree;green tea serum;hydration,0,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,3,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,25,11000,56,200,11233,laneige;sleeping mask;hydration,13,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,4,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,40,18000,55,150,11233,dr jart;cicapair;calming cream,-1,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,5,코스알엑스 퓨리파잉 토너,COSRX AHA/BHA Clarifying Treatment Toner,코스알엑스,17.5,7500,57,220,11233,cosrx;aha bha toner;exfoliating,0,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,6,헤라 블랙 쿠션,Hera Black Cushion,헤라,48,22000,54,100,11233,hera cushion;korean foundation;makeup,9,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,7,아이오페 바이오 에센스,IOPE Bio Essence Intensive Conditioning,아이오페,55,25000,54,200,11233,iope;bio essence;anti-aging,2,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,8,라운드랩 1025 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,19,8500,55,280,11233,round lab;dokdo toner;hydration,0,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,9,아누아 어성초 토너,Anua Heartleaf 77% Soothing Toner,아누아,22,9500,57,250,11233,anua;heartleaf toner;soothing,-3,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,10,에스트라 아토베리어 365 크림,Aestura Atobarrier 365 Cream,에스트라,32,14000,56,180,11233,aestura;atobarrier;moisturizer,-2,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,11,토리든 다이브인 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,24,10500,56,150,11233,torriden;hyaluronic serum;hydration,0,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,12,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,20,9000,55,250,11233,manyo factory;cleansing oil;double cleanse,-1,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,13,넘버즈인 3번 보들보들 결 세럼,Numbuzin No.3 Skin Softening Serum,넘버즈인,26,11500,56,120,11233,numbuzin;skin softening;korean serum,0,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,14,조선미녀 맑은쌀 선크림,Beauty of Joseon Relief Sun Rice,조선미녀,18.5,7800,42,220,11233,korean sunscreen;kbeauty;rice extract,0,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,15,스킨푸드 캐롯 카로틴 카밍 워터 패드,SKINFOOD Carrot Carotene Calming Water Pad,스킨푸드,21,9000,57,200,11233,skinfood;carrot pad;calming,0,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,16,K-뷰티 수분 크림,K-Beauty Hydrating Cream,이니스프리,20,9000,55,150,11233,hydrating cream;kbeauty;moisturizer,0,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,17,K-뷰티 폼 클렌저,K-Beauty Foam Cleanser,라네즈,15,6500,57,180,11233,foam cleanser;kbeauty;face wash,0,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,18,K-뷰티 시트 마스크 팩 (10개입),K-Beauty Sheet Mask Pack (10ea),닥터자르트,25,11000,56,300,11233,sheet mask;kbeauty;face mask,0,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,19,K-뷰티 아이 크림,K-Beauty Eye Cream,설화수,35,16000,54,80,11233,eye cream;kbeauty;anti-wrinkle,0,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,20,K-뷰티 선 스틱,K-Beauty Sun Stick,코스알엑스,18,8000,56,50,11233,sun stick;kbeauty;uv protection,0,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,21,K-뷰티 앰플 세럼,K-Beauty Ampoule Serum,헤라,40,18000,55,100,11233,ampoule serum;kbeauty;intensive care,0,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,22,K-뷰티 립 슬리핑 마스크,K-Beauty Lip Sleeping Mask,라네즈,16,7000,56,30,11233,lip mask;kbeauty;lip care,0,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,23,K-뷰티 필링젤,K-Beauty Peeling Gel,스킨푸드,14,6000,57,120,11233,peeling gel;kbeauty;exfoliator,0,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,24,K-뷰티 클렌징 밤,K-Beauty Cleansing Balm,마녀공장,22,10000,54,150,11233,cleansing balm;kbeauty;makeup remover,0,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,25,K-뷰티 미스트,K-Beauty Facial Mist,이니스프리,12,5000,58,100,11233,facial mist;kbeauty;hydration spray,0,ownerclan-com;domewh-com;domemall-co-kr
k-beauty-skincare,26,K-뷰티 넥 크림,K-Beauty Neck Cream,설화수,60,28000,53,120,11233,neck cream;kbeauty;anti-aging,0,domeggook-com;ownerclan-com;supercat-co-kr
k-beauty-skincare,27,K-뷰티 톤업 크림,K-Beauty Tone Up Cream,닥터자르트,28,12000,57,80,11233,tone up cream;kbeauty;brightening,0,domeggook-com;dometopia-com;sellmoa-com
k-beauty-skincare,28,K-뷰티 에센스 토너,K-Beauty Essence Toner,라운드랩,19.5,8500,56,200,11233,essence toner;kbeauty;hydrating,0,ownerclan-com;domema-com;onchannel-co-kr
k-beauty-skincare,29,K-뷰티 스팟 패치,K-Beauty Acne Spot Patch,코스알엑스,9,3800,58,30,11233,acne patch;kbeauty;pimple patch,0,domeggook-com;sellmoa-com;sosing-kr
k-beauty-skincare,30,K-뷰티 클렌징 워터,K-Beauty Cleansing Water,아누아,16.5,7000,57,250,11233,cleansing water;kbeauty;micellar water,0,ownerclan-com;domewh-com;domemall-co-kr
trading-cards,1,포켓몬 카드 게임 확장팩 (랜덤),Pokemon TCG Booster Pack (Random),포켓몬 카드 게임,8.99,3800,58,50,183454,pokemon cards;booster pack;tcg,0,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,2,유희왕 오피셜 카드게임 스트럭처 덱,Yu-Gi-Oh! OCG Structure Deck,유희왕 오피셜 카드게임,25,11000,56,200,183454,yugioh;structure deck;ocg,0,domeggook-com;dometopia-com;sellmoa-com
trading-cards,3,원피스 카드 게임 스타터 덱,One Piece Card Game Starter Deck,원피스 카드 게임,18,8000,56,150,183454,one piece cards;starter deck;opcg,0,ownerclan-com;domema-com;onchannel-co-kr
trading-cards,4,디지몬 카드 게임 부스터 박스,Digimon Card Game Booster Box,디지몬 카드 게임,70,32000,54,400,183454,digimon cards;booster box;tcg,0,domeggook-com;sellmoa-com;sosing-kr
trading-cards,5,포켓몬코리아 스페셜 컬렉션 박스,Pokemon Korea Special Collection Box,포켓몬코리아,45,20000,55,300,183454,pokemon collection;korean pokemon;special box,0,ownerclan-com;domewh-com;domemall-co-kr
trading-cards,6,쿠키런: 브레이버스 스타터 덱,Cookie Run: Braver's Starter Deck,쿠키런: 브레이버스,15,6500,57,100,183454,cookie run cards;bravers;starter deck,-1,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,7,건담 카드 게임 부스터 팩,Gundam Card Game Booster Pack,건담 카드 게임,7.5,3200,57,40,183454,gundam cards;booster pack;tcg,0,domeggook-com;dometopia-com;sellmoa-com
trading-cards,8,매직 더 개더링 한국어판 부스터 팩,Magic: The Gathering Korean Booster Pack,매직 더 개더링,10,4500,55,60,183454,mtg korean;booster pack;magic cards,0,ownerclan-com;domema-com;onchannel-co-kr
trading-cards,9,젠지 공식 컬렉션 카드 세트,Gen.G Official Collection Card Set,젠지 공식 컬렉션 카드,30,13000,57,120,183454,gen.g cards;esports cards;collection,0,domeggook-com;sellmoa-com;sosing-kr
trading-cards,10,카드파이트!! 뱅가드 한국어판 스타터 덱,Cardfight!! Vanguard Korean Starter Deck,카드파이트!! 뱅가드,20,9000,55,180,183454,vanguard korean;starter deck;cardfight,0,ownerclan-com;domewh-com;domemall-co-kr
trading-cards,11,수집용 카드 바인더,Collectible Card Binder,대원미디어,12,5000,58,250,183454,card binder;card storage;tcg accessory,0,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,12,카드 슬리브 (100개입),Card Sleeves (100 count),코리아보드게임즈,6,2500,58,30,183454,card sleeves;card protection;tcg accessory,0,domeggook-com;dometopia-com;sellmoa-com
trading-cards,13,카드 디스플레이 스탠드,Card Display Stand,니벨아레나,9.5,4000,58,70,183454,card stand;display holder;collectible,0,ownerclan-com;domema-com;onchannel-co-kr
trading-cards,14,프리미엄 플레이 매트,Premium Playmat,판타지 마스터즈,25,11000,56,300,183454,playmat;tcg accessory;gaming mat,0,domeggook-com;sellmoa-com;sosing-kr
trading-cards,15,카드 프로텍터 (하드),Card Protector (Hard),바이스 슈ヴァ르츠,8,3500,56,40,183454,card protector;hard sleeves;toploader,0,ownerclan-com;domewh-com;domemall-co-kr
trading-cards,16,포켓몬 카드 게임 싱글 카드 (레어),Pokemon TCG Single Card (Rare),포켓몬 카드 게임,15,6000,60,10,183454,pokemon single;rare card;tcg,-7,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,17,유희왕 오피셜 카드게임 싱글 카드 (울트라 레어),Yu-Gi-Oh! OCG Single Card (Ultra Rare),유희왕 오피셜 카드게임,20,8500,57,10,183454,yugioh single;ultra rare;ocg,0,domeggook-com;dometopia-com;sellmoa-com
trading-cards,18,원피스 카드 게임 싱글 카드 (슈퍼 레어),One Piece Card Game Single Card (Super Rare),원피스 카드 게임,28,12000,57,10,183454,one piece single;super rare;opcg,-7,ownerclan-com;domema-com;onchannel-co-kr
trading-cards,19,디지몬 카드 게임 싱글 카드 (시크릿 레어),Digimon Card Game Single Card (Secret Rare),디지몬 카드 게임,35,15000,57,10,183454,digimon single;secret rare;tcg,0,domeggook-com;sellmoa-com;sosing-kr
trading-cards,20,포켓몬코리아 프로모션 카드,Pokemon Korea Promotional Card,포켓몬코리아,10,4000,60,10,183454,pokemon promo;korean pokemon;rare,0,ownerclan-com;domewh-com;domemall-co-kr
trading-cards,21,쿠키런: 브레이버스 프로모션 팩,Cookie Run: Braver's Promo Pack,쿠키런: 브레이버스,5,2000,60,20,183454,cookie run promo;bravers;card pack,0,domeggook-com;ownerclan-com;supercat-co-kr
trading-cards,22,건담 카드 게임 컬렉션 박스,Gundam Card Game Collection Box,건담 카드 게임,50,22000,56,350,183454,gundam collection;card box;tcg,0,domeggook-com;dometopia-com;sellmoa-com
