cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
k-beauty,14,에뛰드 순정 수분 베리어 크림,Etude Soon Jung Hydro Barrier Cream,에뛰드,19,8500,48,100,31759,etude;soon jung;sensitive skin,1,domeggook-com;cosmeticstory-co-kr;k-beautyhub-com
k-beauty,15,네오젠 더마로지 리얼 시카 미셀라 클렌징 오일,Neogen Dermalogy Real Cica Micellar Cleansing Oil,네오젠,26,12500,43,280,11849,neogen;cleansing oil;cica cleanser,3,umma-io;beautydome-co-kr;dometopia-com
k-beauty,16,셀퓨전씨 레이저 썬스크린 100,Cell Fusion C Laser Sunscreen 100,셀퓨전씨,27.5,13000,45,90,29595,cell fusion c;korean sunblock;sensitive sunscreen,0,ownerclan-com;cosmeticwholesalemarket-com;k-beautykorea-com
k-beauty,17,코스알엑스 약산성 굿모닝 젤 클렌저,COSRX Low pH Good Morning Gel Cleanser,코스알엑스,14,6000,46,180,11849,cosrx;gel cleanser;low ph,2,domeggook-com;cosmeticstory-co-kr;shopme365-com
k-beauty,18,라네즈 워터뱅크 블루 히알루로닉 크림,LANEIGE Water Bank Blue Hyaluronic Cream,라네즈,40,22000,35,150,31759,laneige;water bank;hyaluronic cream,1,umma-io;beautydome-co-kr;k-beautyhub-com
k-beauty,19,이니스프리 화산송이 모공 클레이 마스크,Innisfree Super Volcanic Pore Clay Mask,이니스프리,16,7500,42,160,177643,innisfree;clay mask;pore care,-1,ownerclan-com;dometopia-com;k-beautykorea-com
k-beauty,20,조선미녀 인삼 아이크림,Beauty of Joseon Revive Eye Serum: Ginseng + Retinal,조선미녀,17,7500,49,60,26395,beauty of joseon;eye cream;ginseng,4,umma-io;cosmeticwholesalemarket-com;cosmeticstory-co-kr
k-beauty,21,비건 콜라겐 탄력 앰플,Vegan Collagen Firming Ampoule,아누아,28,13000,46,100,177642,vegan collagen;korean ampoule;anti-aging,5,domeggook-com;ownerclan-com;shopme365-com
k-beauty,22,프로폴리스 비타민 수면팩,Propolis Vitamin Sleeping Mask,코스알엑스,22,10000,45,90,177643,sleeping mask;propolis;korean night cream,1,umma-io;dometopia-com;k-beautyhub-com
k-beauty,23,갈락토미세스 톤업 크림,Galactomyces Tone-Up Cream,스킨1004,21.5,9800,47,80,31759,tone up cream;galactomyces;korean brightening,3,cosmeticwholesalemarket-com;beautydome-co-kr;k-beautykorea-com
k-beauty,24,어성초 진정 수분 패드,Heartleaf Calming Moisture Pad,닥터자르트,25,12000,44,220,31772,calming pad;heartleaf;korean toner pad,6,ownerclan-com;shopme365-com;cosmeticstory-co-kr
k-beauty,25,시카 레티놀 주름 개선 세럼,Cica Retinol Wrinkle Repair Serum,이니스프리,32,16000,40,70,177642,retinol serum;cica;korean anti-wrinkle,2,domeggook-com;umma-io;dometopia-com
k-beauty,26,한방 아이래쉬 영양제,Hanbang Eyelash Growth Serum,설화수,29,14000,41,40,11862,eyelash serum;hanbang;korean lash care,0,cosmeticwholesalemarket-com;k-beautyhub-com;beautydome-co-kr
k-beauty,27,글라스 립글로스,Glassy Lip Gloss,롬앤,11.5,4800,49,45,31787,lip gloss;korean makeup;glassy lips,1,ownerclan-com;shopme365-com;k-beautykorea-com
k-beauty,28,워터프루프 펜 아이라이너,Waterproof Pen Eyeliner,클리오,15,6500,47,30,11855,eyeliner;waterproof;korean eyeliner,-1,domeggook-com;cosmeticstory-co-kr;dometopia-com
k-beauty,29,유자 비타민C 잡티 세럼,Yuja Vitamin C Blemish Serum,아누아,26.5,12800,44,80,177642,vitamin c serum;yuja;dark spot care,4,umma-io;cosmeticwholesalemarket-com;shopme365-com
k-beauty,30,쌀겨 효소 클렌징 파우더,Rice Bran Enzyme Cleansing Powder,조선미녀,20,9000,45,100,11849,enzyme powder;rice bran;korean cleanser,2,ownerclan-com;beautydome-co-kr;k-beautyhub-com
k-pop-albums-photocards,1,세븐틴 (SEVENTEEN) 11th Mini Album 'SEVENTEENTH HEAVEN',SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',하이브,25.9,13000,40,450,176984,seventeen;seventeenth heaven;kpop album,3,domeggook-com;ownerclan-com;kpopstore-co-kr;staronemall-com
k-pop-albums-photocards,2,스트레이키즈 (Stray Kids) '樂-STAR' (ROCK-STAR),Stray Kids '樂-STAR' (ROCK-STAR),JYP엔터테인먼트,24.5,12500,39,480,176984,stray kids;rock star;skz album,5,kpopstore-co-kr;staronemall-com
k-pop-albums-photocards,3,뉴진스 (NewJeans) 2nd EP 'Get Up' (Bunny Beach Bag ver.),NewJeans 2nd EP 'Get Up' (Bunny Beach Bag ver.),하이브,29.9,16000,36,350,176984,newjeans;get up;kpop album bag,4,kpopstore-co-kr;staronemall-com;kstarhit-com;redhookstudio-com
k-pop-albums-photocards,4,투모로우바이투게더 (TXT) '이름의 장: FREEFALL',TOMORROW X TOGETHER 'The Name Chapter: FREEFALL',하이브,23.8,12000,40,460,176984,txt;freefall;tomorrow x together,2,staronemall-com;kstarhit-com;redhookstudio-com;dometopia-com
k-pop-albums-photocards,5,에스파 (aespa) 3rd Mini Album 'MY WORLD',aespa 3rd Mini Album 'MY WORLD',SM엔터테인먼트,22.5,11500,38,400,176984,aespa;my world;kpop girl group,1,kstarhit-com
k-pop-albums-photocards,6,아이브 (IVE) 1st EP 'I'VE MINE',IVE 1st EP 'I'VE MINE',스타쉽엔터테인먼트,24,12200,39,420,176984,ive;ive mine;kpop album,3,redhookstudio-com;dometopia-com;sellmoa-com;domaemae-com
k-pop-albums-photocards,7,엔시티 (NCT) 4th Album 'Golden Age',NCT 4th Album 'Golden Age',SM엔터테인먼트,26.5,14000,37,500,176984,nct;golden age;nct album,0,staronemall-com
k-pop-albums-photocards,8,블랙핑크 (BLACKPINK) 'BORN PINK' 앨범,BLACKPINK 'BORN PINK' Album,YG엔터테인먼트,35,19000,35,450,176984,blackpink;born pink;yg album,-1,kpopstore-co-kr
k-pop-albums-photocards,9,방탄소년단 (BTS) 'Proof' 앨범,BTS 'Proof' Album,하이브,49.9,28000,32,1200,176984,bts;proof;bts album,-2,domaemae-com;supercat-co-kr;domeggook-com;ownerclan-com
k-pop-albums-photocards,10,에이티즈 (ATEEZ) 'THE WORLD EP.FIN: WILL',ATEEZ 'THE WORLD EP.FIN: WILL',KQ엔터테인먼트,25,12800,39,470,176984,ateez;ateez will;kpop album,4,kstarhit-com
k-pop-albums-photocards,11,르세라핌 (LE SSERAFIM) 'UNFORGIVEN' 앨범,LE SSERAFIM 'UNFORGIVEN' Album,하이브,23,11800,38,410,176984,le sserafim;unforgiven;kpop album,1,domeggook-com;ownerclan-com;kpopstore-co-kr;staronemall-com
k-pop-albums-photocards,12,엔하이픈 (ENHYPEN) 'DARK BLOOD' 앨범,ENHYPEN 'DARK BLOOD' Album,하이브,24.2,12300,39,440,176984,enhypen;dark blood;kpop album,2,ownerclan-com;kpopstore-co-kr;staronemall-com;kstarhit-com
k-pop-albums-photocards,13,제로베이스원 (ZEROBASEONE) 'MELTING POINT' 앨범,ZEROBASEONE 'MELTING POINT' Album,위에화엔터테인먼트,23.5,11900,40,430,176984,zerobaseone;zb1;melting point,6,kpopstore-co-kr
k-pop-albums-photocards,14,(여자)아이들 ((G)I-DLE) 'I feel' 앨범,(G)I-DLE 'I feel' Album,큐브엔터테인먼트,22.8,11600,39,400,176984,gidle;i feel;queencard,1,staronemall-com
k-pop-albums-photocards,15,스트레이키즈 필릭스 앨범 포토카드,Stray Kids Felix Album Photocard,JYP엔터테인먼트,15,5000,60,30,183454,stray kids pc;felix photocard;kpop photocard,7,domeggook-com;ownerclan-com;sellmoa-com
k-pop-albums-photocards,16,뉴진스 하니 앨범 포토카드,NewJeans Hanni Album Photocard,하이브,18,6000,62,30,183454,newjeans pc;hanni photocard;kpop photocard,8,dometopia-com;domaemae-com;supercat-co-kr
k-pop-albums-photocards,17,세븐틴 원우 앨범 포토카드,SEVENTEEN Wonwoo Album Photocard,하이브,12,4000,58,30,183454,seventeen pc;wonwoo photocard;kpop photocard,5,domeggook-com;ownerclan-com;redhookstudio-com
k-pop-albums-photocards,18,아이브 장원영 앨범 포토카드,IVE Wonyoung Album Photocard,스타쉽엔터테인먼트,20,7000,65,30,183454,ive pc;wonyoung photocard;kpop photocard,9,sellmoa-com;dometopia-com;kstarhit-com
k-pop-albums-photocards,19,방탄소년단 정국 앨범 포토카드,BTS Jungkook Album Photocard,하이브,25,9000,64,30,183454,bts pc;jungkook photocard;kpop photocard,3,domaemae-com;supercat-co-kr;kpopstore-co-kr
k-pop-albums-photocards,20,미개봉 랜덤 K팝 앨범,Sealed Random K-Pop Album,케이타운포유,15,6000,50,400,176984,random kpop;mystery album;kpop lucky draw,1,domeggook-com;ownerclan-com;staronemall-com
k-pop-albums-photocards,21,랜덤 걸그룹 포토카드 5장 세트,Random Girl Group Photocard 5pcs Set,뮤직플랜트,10,3000,60,50,183454,kpop photocard set;girl group pc;random photocard,4,dometopia-com;sellmoa-com;domaemae-com
k-pop-albums-photocards,22,랜덤 보이그룹 포토카드 5장 세트,Random Boy Group Photocard 5pcs Set,사운드웨이브,9.5,2800,59,50,183454,kpop photocard set;boy group pc;random photocard,3,supercat-co-kr;redhookstudio-com;kstarhit-com
k-pop-albums-photocards,23,앨범 미포함 포토카드 (선택 가능),Album Unsealed Photocard (Member Selectable),애플뮤직,8,2500,62,30,183454,unsealed album;photocard only;kpop pc,2,domeggook-com;ownerclan-com;dometopia-com
k-pop-albums-photocards,24,럭키드로우 이벤트 포토카드,Lucky Draw Event Photocard,메이크스타,22,8000,65,30,183454,lucky draw pc;pob photocard;kpop event,7,sellmoa-com;domaemae-com;kpopstore-co-kr
k-pop-albums-photocards,25,팬사인회 특전 포토카드,Fansign Benefit Photocard,에버라인,30,12000,68,30,183454,fansign pc;pob photocard;kpop fansign,6,staronemall-com;kstarhit-com;redhookstudio-com
k-pop-albums-photocards,26,쥬얼 케이스 버전 앨범,Jewel Case Version Album,SM엔터테인먼트,16.5,7000,48,150,176984,jewel case;kpop album;smini version,0,redhookstudio-com;dometopia-com;sellmoa-com;domaemae-com
k-pop-albums-photocards,27,디지팩 버전 앨범,Digipack Version Album,JYP엔터테인먼트,18,8000,45,200,176984,digipack;kpop album;limited version,1,dometopia-com;sellmoa-com;domaemae-com;supercat-co-kr
k-pop-albums-photocards,28,포토북 버전 앨범,Photobook Version Album,하이브,28,15000,36,500,176984,photobook album;kpop;standard version,2,kpopstore-co-kr;staronemall-com
k-pop-albums-photocards,29,위버스 앨범 버전,Weverse Albums Version,하이브,14,6500,42,100,176984,weverse album;platform album;digital kpop,4,domaemae-com;supercat-co-kr;domeggook-com;ownerclan-com
k-pop-albums-photocards,30,공식 앨범 포카 바인더,Official Album Photocard Binder,위드뮤,25,12000,44,300,183454,photocard binder;kpop binder;pc holder,1,kstarhit-com;redhookstudio-com;dometopia-com
korean-instant-noodles,1,삼양식품 불닭볶음면 오리지널 (5개입),Samyang Buldak Hot Chicken Flavor Ramen (5 Pack),삼양식품,14.99,5500,55,700,183455,buldak;samyang noodles;spicy korean ramen,4,domeggook-com;ownerclan-com;domaemae-com
korean-instant-noodles,2,농심 신라면 (5개입),Nongshim Shin Ramyun (5 Pack),농심,13.5,4800,52,600,183455,shin ramyun;nongshim;korean noodles,2,dometopia-com;sellmoa-com;totaro-co-kr
korean-instant-noodles,3,삼양식품 까르보 불닭볶음면 (5개입),Samyang Carbonara Buldak Hot Chicken Ramen (5 Pack),삼양식품,15.99,6000,54,650,183455,carbo buldak;samyang carbonara;creamy spicy noodles,7,domeggook-com;ownerclan-com;kr-gobizkorea-com
korean-instant-noodles,4,농심 짜파게티 (5개입),Nongshim Chapagetti (5 Pack),농심,14,5000,53,700,183455,chapagetti;jjajang ramen;korean black bean noodles,1,domaemae-com;dometopia-com;cubix-co-kr
korean-instant-noodles,5,오뚜기 진라면 매운맛 (5개입),Ottogi Jin Ramen Spicy (5 Pack),오뚜기,12.99,4500,51,600,183455,jin ramen;ottogi;korean spicy noodles,0,sellmoa-com;supercat-co-kr;special-offer-co-kr
korean-instant-noodles,6,팔도 비빔면 (5개입),Paldo Bibim Men (5 Pack),팔도,13.8,4900,52,650,183455,bibim men;paldo;cold spicy noodles,3,domeggook-com;ownerclan-com;totaro-co-kr
korean-instant-noodles,7,농심 너구리 얼큰한맛 (5개입),Nongshim Neoguri Spicy Seafood (5 Pack),농심,14.5,5200,53,600,183455,neoguri;nongshim;seafood ramen,1,domaemae-com;dometopia-com;kr-gobizkorea-com
korean-instant-noodles,8,삼양식품 삼양라면 오리지널 (5개입),Samyang Ramen Original (5 Pack),삼양식품,12.5,4300,50,600,183455,samyang ramen;original korean ramen;samyang,-1,ownerclan-com;sellmoa-com;cubix-co-kr
korean-instant-noodles,9,풀무원 직화 짜장면 (4개입),Pulmuone Jjajangmyeon (4 Pack),풀무원,16.5,7000,48,800,183455,pulmuone;jjajangmyeon;premium korean noodles,2,domeggook-com;supercat-co-kr;special-offer-co-kr
korean-instant-noodles,10,하림 더미식 장인라면 담백한맛 (4개입),Harim The Misik Artisan Ramen Mild (4 Pack),하림,17,7500,47,500,183455,harim;the misik;artisan ramen,5,dometopia-com;totaro-co-kr;kr-gobizkorea-com
korean-instant-noodles,11,오뚜기 컵누들 우동맛,Ottogi Cup Noodle Udon Flavor,오뚜기,8.99,3000,60,100,183455,cup noodle;ottogi;low calorie noodles,1,ownerclan-com;domaemae-com;sellmoa-com
korean-instant-noodles,12,농심 신라면 블랙 (4개입),Nongshim Shin Black (4 Pack),농심,15.5,6500,49,520,183455,shin black;nongshim;premium ramen,3,domeggook-com;dometopia-com;cubix-co-kr
korean-instant-noodles,13,삼양식품 치즈 불닭볶음면 (5개입),Samyang Cheese Buldak Ramen (5 Pack),삼양식품,16.2,6200,54,700,183455,cheese buldak;samyang cheese;spicy cheese ramen,6,ownerclan-com;supercat-co-kr;special-offer-co-kr
korean-instant-noodles,14,팔도 왕뚜껑 컵라면,Paldo Wang Ttukkeong King Cup Noodle,팔도,9.5,3200,61,150,183455,wang ttukkeong;paldo cup noodle;king size ramen,0,domaemae-com;totaro-co-kr;kr-gobizkorea-com
korean-instant-noodles,15,오뚜기 참깨라면 (4개입),Ottogi Sesame Ramen (4 Pack),오뚜기,14.8,5800,51,460,183455,sesame ramen;ottogi;egg block ramen,2,domeggook-com;sellmoa-com;dometopia-com
korean-instant-noodles,16,농심 안성탕면 (5개입),Nongshim Ansungtangmyun (5 Pack),농심,13,4600,52,625,183455,ansungtangmyun;nongshim;classic korean ramen,-2,ownerclan-com;cubix-co-kr;supercat-co-kr
korean-instant-noodles,17,삼양식품 짜짜로니 (4개입),Samyang Jjajjaroni (4 Pack),삼양식품,13.5,4800,52,560,183455,jjajjaroni;samyang;black bean noodles,1,special-offer-co-kr;domaemae-com;totaro-co-kr
korean-instant-noodles,18,풀무원 돈코츠 라멘,Pulmuone Tonkotsu Ramen,풀무원,17.5,7800,47,450,183455,tonkotsu ramen;pulmuone;japanese style ramen,4,domeggook-com;dometopia-com;kr-gobizkorea-com
korean-instant-noodles,19,오뚜기 진짬뽕 (4개입),Ottogi Jin Jjambbong (4 Pack),오뚜기,15,6000,50,520,183455,jin jjambbong;ottogi;spicy seafood noodle,3,ownerclan-com;sellmoa-com;cubix-co-kr
korean-instant-noodles,20,농심 육개장 사발면,Nongshim Yukgaejang Bowl Noodle,농심,8.5,2800,60,120,183455,yukgaejang;nongshim bowl;korean cup noodle,0,supercat-co-kr;domaemae-com;special-offer-co-kr
korean-instant-noodles,21,매콤한 로제 떡볶이 라면,Spicy Rose Tteokbokki Ramen,CJ제일제당,18,8000,45,350,183455,rose tteokbokki;korean fusion;creamy spicy noodles,8,domeggook-com;ownerclan-com;dometopia-com
korean-instant-noodles,22,들기름 간장 비빔 국수,Perilla Oil Soy Sauce Bibim Guksu,면사랑,16,7000,48,400,183455,bibim guksu;perilla oil noodles;non-spicy korean noodles,5,sellmoa-com;totaro-co-kr;kr-gobizkorea-com
korean-instant-noodles,23,채식주의 순라면 (비건),Soon Veggie Ramyun (Vegan),농심,14,5500,50,560,183455,vegan ramen;soon veggie;korean vegan food,2,domaemae-com;cubix-co-kr;supercat-co-kr
korean-instant-noodles,24,김치 사발면,Kimchi Bowl Noodle Soup,농심,8.8,2900,61,120,183455,kimchi ramen;bowl noodle;korean kimchi noodle,1,domeggook-com;ownerclan-com;special-offer-co-kr
korean-instant-noodles,25,부대찌개 라면,Budae Jjigae Ramyun (Army Stew),농심,15.8,6800,49,510,183455,budae jjigae;army stew ramen;korean sausage noodles,4,dometopia-com;totaro-co-kr;domaemae-com
korean-instant-noodles,26,멸치 칼국수,Anchovy Kalguksu (Noodle Soup),농심,14.5,6000,50,400,183455,kalguksu;anchovy noodle;korean knife cut noodles,0,sellmoa-com;kr-gobizkorea-com;cubix-co-kr
korean-instant-noodles,27,컵 떡볶이 (매운맛),Instant Cup Tteokbokki (Spicy),청정원,10.5,4000,52,200,183455,cup tteokbokki;instant rice cake;korean spicy snack,6,domeggook-com;ownerclan-com;supercat-co-kr
korean-instant-noodles,28,해물 안성탕면,Haemul (Seafood) Ansungtangmyun,농심,13.5,5000,51,620,183455,seafood ansungtangmyun;korean seafood ramen;nongshim,1,dometopia-com;special-offer-co-kr;domaemae-com
korean-instant-noodles,29,감자면,Potato Noodle Soup Ramen,농심,15.2,6500,49,470,183455,potato ramen;chewy noodles;korean potato noodle,3,totaro-co-kr;sellmoa-com;ownerclan-com
korean-instant-noodles,30,미역국 라면,Seaweed Soup Ramen,오뚜기,14.9,6200,50,450,183455,seaweed ramen;miyeokguk;korean birthday soup,2,domeggook-com;kr-gobizkorea-com;cubix-co-kr
k-fashion-apparel,1,마르디 메크르디 플라워마르디 스웻셔츠,Mardi Mercredi FLOWERMARDI Sweatshirt,마르디 메크르디,75,40000,38,480,155196,mardi mercredi;korean sweatshirt;flower graphic,5,sinsangmarket-kr;domeggook-com;ownerclan-com
k-fashion-apparel,2,마뗑킴 아코디언 미니 백,Matin Kim Accordion Mini Bag,마뗑킴,95,50000,36,400,169291,matin kim;korean bag;mini bag,7,easypick-co-kr;dong-gle-co-kr;dometopia-com
k-fashion-apparel,3,커버낫 어센틱 로고 후드티,Covernat Authentic Logo Hoodie,커버낫,68,35000,40,500,155196,covernat;korean hoodie;streetwear,3,sinsangmarket-kr;sellmoa-com;domaemae-com
k-fashion-apparel,4,디스이즈네버댓 T-로고 티셔츠,thisisneverthat T-Logo Tee,디스이즈네버댓,45,22000,42,250,155183,thisisneverthat;korean t-shirt;street fashion,2,domeggook-com;ownerclan-com;supercat-co-kr
k-fashion-apparel,5,아더에러 시그니처 로고 스웨터,ADER ERROR Signature Logo Sweater,아더에러,145,80000,31,450,11484,ader error;korean designer;logo sweater,4,sinsangmarket-kr;easypick-co-kr;dong-gle-co-kr
k-fashion-apparel,6,무신사 스탠다드 와이드 슬랙스,Musinsa Standard Wide Slacks,무신사 스탠다드,55,28000,40,400,57989,musinsa standard;wide slacks;korean pants,1,dometopia-com;sellmoa-com;domaemae-com
k-fashion-apparel,7,LMC 베이직 로고 티셔츠,LMC Basic Logo T-shirt,LMC,42,20000,43,240,155183,lmc;lost management cities;korean streetwear,0,sinsangmarket-kr;domeggook-com;ownerclan-com
k-fashion-apparel,8,코드그라피 오버핏 카고 팬츠,Codegraphy Overfit Cargo Pants,코드그라피,65,33000,41,480,57989,codegraphy;cargo pants;korean casual,3,easypick-co-kr;supercat-co-kr;dometopia-com
k-fashion-apparel,9,젠틀몬스터 랭 01 선글라스,Gentle Monster Lang 01 Sunglasses,젠틀몬스터,150,90000,28,200,79720,gentle monster;korean sunglasses;designer eyewear,2,sinsangmarket-kr;dong-gle-co-kr;sellmoa-com
k-fashion-apparel,10,앤더슨벨 자카드 니트 스웨터,Andersson Bell Jacquard Knit Sweater,앤더슨벨,130,70000,34,420,11484,andersson bell;korean knitwear;designer fashion,1,domaemae-com;ownerclan-com;easypick-co-kr
k-fashion-apparel,11,우영미 백로고 프린트 티셔츠,Wooyoungmi Back Logo Print T-shirt,우영미,120,65000,32,280,155183,wooyoungmi;korean luxury;designer t-shirt,0,sinsangmarket-kr;dometopia-com;supercat-co-kr
k-fashion-apparel,12,포스트 아카이브 팩션 (파프) 테크니컬 자켓,Post Archive Faction (PAF) Technical Jacket,포스트 아카이브 팩션 (파프),148,85000,30,500,57988,post archive faction;paf;techwear,4,dong-gle-co-kr;easypick-co-kr;sellmoa-com
k-fashion-apparel,13,김해김 리본 디테일 블라우스,Kimhekim Ribbon Detail Blouse,김해김,140,78000,32,300,53159,kimhekim;korean designer;ribbon blouse,2,sinsangmarket-kr;domaemae-com;ownerclan-com
k-fashion-apparel,14,기준 컷아웃 니트 탑,Kijun Cut-out Knit Top,기준,88,45000,39,250,63861,kijun;cut-out top;k-fashion,3,dometopia-com;supercat-co-kr;domeggook-com
k-fashion-apparel,15,로우 클래식 스트럭처드 블레이저,Low Classic Structured Blazer,로우 클래식,149,88000,29,500,63867,low classic;korean blazer;minimalist fashion,1,sinsangmarket-kr;easypick-co-kr;dong-gle-co-kr
k-fashion-apparel,16,오버사이즈 그래픽 후드티,Oversized Graphic Hoodie,디스이즈네버댓,72,38000,39,500,155196,graphic hoodie;korean streetwear;oversized fit,2,sellmoa-com;domaemae-com;ownerclan-com
k-fashion-apparel,17,크롭 기장 니트 가디건,Cropped Knit Cardigan,마뗑킴,58,30000,38,350,63861,cropped cardigan;k-fashion;knitwear,4,sinsangmarket-kr;dometopia-com;supercat-co-kr
k-fashion-apparel,18,핀턱 와이드 데님 팬츠,Pintuck Wide Denim Pants,무신사 스탠다드,62,32000,40,480,11483,wide leg jeans;korean denim;pintuck pants,1,domeggook-com;easypick-co-kr;dong-gle-co-kr
k-fashion-apparel,19,로고 플레이 볼캡,Logo Play Ball Cap,커버낫,38,18000,44,150,52365,korean ball cap;logo cap;streetwear hat,3,ownerclan-com;sellmoa-com;domaemae-com
k-fashion-apparel,20,데미지 디테일 니트 스웨터,Damaged Detail Knit Sweater,아더에러,135,75000,33,430,11484,distressed sweater;korean designer;ader error style,2,sinsangmarket-kr;dometopia-com;supercat-co-kr
k-fashion-apparel,21,플라워 프린트 롱 원피스,Floral Print Long Dress,마르디 메크르디,85,45000,37,380,63861,korean dress;floral dress;long dress,4,easypick-co-kr;dong-gle-co-kr;domeggook-com
k-fashion-apparel,22,나일론 크로스백,Nylon Crossbody Bag,마뗑킴,78,40000,39,350,169291,nylon bag;korean crossbody;utility bag,6,sinsangmarket-kr;ownerclan-com;sellmoa-com
k-fashion-apparel,23,스트라이프 럭비 셔츠,Striped Rugby Shirt,LMC,69,36000,39,400,155183,rugby shirt;korean casual;striped shirt,1,domaemae-com;dometopia-com;supercat-co-kr
k-fashion-apparel,24,아노락 윈드브레이커 자켓,Anorak Windbreaker Jacket,디스이즈네버댓,98,52000,35,420,57988,windbreaker;korean streetwear;anorak jacket,2,sinsangmarket-kr;easypick-co-kr;domeggook-com
k-fashion-apparel,25,코튼 트윌 버킷햇,Cotton Twill Bucket Hat,커버낫,40,19000,43,180,52365,bucket hat;korean hat;street fashion,0,ownerclan-com;dong-gle-co-kr;sellmoa-com
k-fashion-apparel,26,오버핏 싱글 블레이저,Overfit Single Blazer,무신사 스탠다드,85,48000,33,500,63867,korean blazer;oversized blazer;minimal fashion,1,sinsangmarket-kr;domaemae-com;dometopia-com
k-fashion-apparel,27,레이어드 스타일 롱슬리브 티셔츠,Layered Style Longsleeve T-shirt,코드그라피,48,24000,41,300,155183,layered t-shirt;k-fashion;longsleeve,3,supercat-co-kr;easypick-co-kr;ownerclan-com
k-fashion-apparel,28,컬러블록 나일론 쇼츠,Color Block Nylon Shorts,앤더슨벨,75,40000,38,250,314,nylon shorts;korean shorts;color block,2,sinsangmarket-kr;domeggook-com;dong-gle-co-kr
k-fashion-apparel,29,틴티드 렌즈 패션 안경,Tinted Lens Fashion Glasses,젠틀몬스터,140,80000,31,180,79720,tinted glasses;korean eyewear;fashion glasses,1,sellmoa-com;dometopia-com;domaemae-com
k-fashion-apparel,30,퍼프 소매 미니 원피스,Puff Sleeve Mini Dress,기준,95,50000,36,320,63861,mini dress;puff sleeve;korean style dress,4,sinsangmarket-kr;easypick-co-kr;supercat-co-kr
k-pop-official-merchandise,1,뉴진스 공식 응원봉 '빙키봉',NewJeans Official Light Stick 'Binky Bong',위버스샵,55,30000,36,350,2228,newjeans;binky bong;kpop lightstick,8,kpopstore-co-kr;staronemall-com;kstarhit-com
