cat_slug,rank,name,name_en,brand,ebay_usd,krw,margin,weight_g,ebay_cat_id,seo_tags,change,source_slugs
kpop-goods,29,K-POP 아이돌 담요,K-POP Idol Blanket,에버라인 (EVERLINE),45,20000,55,450,18345,kpop blanket;idol merch;cozy,-9,domeggook-com;ownerclan-com;onchannel-co-kr
kpop-goods,30,K-POP 아이돌 엽서 세트,K-POP Idol Postcard Set,뮤직코리아 (Music Korea),13,6000,53,90,18345,kpop postcard;idol fanart;collection,0,domeggook-com;dometopia-com;domema-com
k-beauty-skincare,1,이니스프리 그린티 씨드 세럼,Innisfree Green Tea Seed Serum,이니스프리,22.99,10500,54,180,11233,innisfree;green tea serum;kbeauty,1,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,2,닥터자르트 시카페어 크림,Dr. Jart+ Cicapair Cream,닥터자르트,38,17000,55,150,11233,dr jart;cicapair;korean skincare,2,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,3,라네즈 워터 슬리핑 마스크,Laneige Water Sleeping Mask,라네즈,29.5,13500,54,200,11233,laneige;sleeping mask;hydration,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,4,설화수 윤조 에센스,Sulwhasoo First Care Activating Serum,설화수,75,35000,53,250,11233,sulwhasoo;anti-aging;korean luxury,-3,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,5,코스알엑스 저분자 히알루론산 앰플,COSRX Hyaluronic Acid Hydra Power Essence,코스알엑스 (COSRX),19.99,9000,55,100,11233,cosrx;hyaluronic acid;kbeauty serum,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,6,라운드랩 독도 토너,Round Lab 1025 Dokdo Toner,라운드랩,18,8000,56,280,11233,round lab;dokdo toner;sensitive skin,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,7,메디힐 티트리 케어 솔루션 마스크팩,Mediheal Tea Tree Care Solution Mask,메디힐,15,6500,56,120,11233,mediheal;tea tree mask;acne care,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,8,아누아 어성초 토너,Anua Heartleaf 77% Soothing Toner,아누아 (Anua),25,11000,56,250,11233,anua;heartleaf toner;calming,1,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,9,에스트라 아토베리어365 크림,Aestura Atobarrier 365 Cream,에스트라,35,16000,54,180,11233,aestura;atobarrier;sensitive skin,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,10,마녀공장 퓨어 클렌징 오일,Manyo Factory Pure Cleansing Oil,마녀공장,28,12500,55,220,11233,manyo factory;cleansing oil;double cleanse,2,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,11,아이오페 바이오 에센스,IOPE Bio Essence Intensive Conditioning,아이오페,45,20000,56,250,11233,iope;bio essence;anti-aging,-4,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,12,토리든 다이브인 저분자 히알루론산 세럼,Torriden DIVE-IN Low Molecular Hyaluronic Acid Serum,토리든,24,11000,54,120,11233,torriden;hyaluronic serum;hydration,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,13,넘버즈인 3번 보들보들 결 세럼,Numbuzin No.3 Skin Softening Serum,넘버즈인,27,12000,56,100,11233,numbuzin;skin softening;kbeauty serum,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,14,아비브 어성초 스팟 패드,Abib Heartleaf Spot Pad Calming Touch,아비브 (Abib),20,9000,55,150,11233,abib;heartleaf pad;calming,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,15,비플레인 시카풀 앰플,beplain Cicaful Ampoule,비플레인,26,11500,56,100,11233,beplain;cica ampoule;soothing,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,16,수분 진정 토너,Hydrating Calming Toner,라운드랩,17,7500,56,200,11233,korean toner;calming;hydration,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,17,콜라겐 펩타이드 크림,Collagen Peptide Cream,아이오페,30,13000,57,150,11233,collagen cream;anti-aging;kbeauty,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,18,비타민C 브라이트닝 세럼,Vitamin C Brightening Serum,이니스프리,25,11000,56,100,11233,vitamin c serum;brightening;korean skincare,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,19,프로바이오틱스 앰플,Probiotics Ampoule,닥터자르트,32,14000,56,100,11233,probiotics;skin barrier;kbeauty,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,20,레티놀 리프팅 앰플,Retinol Lifting Ampoule,설화수,60,27000,55,120,11233,retinol;lifting serum;anti-aging,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,21,세라마이드 보습 크림,Ceramide Moisturizing Cream,에스트라,28,12500,55,180,11233,ceramide cream;moisturizer;dry skin,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,22,병풀 추출물 진정 세럼,Centella Asiatica Soothing Serum,아누아 (Anua),22,9500,57,100,11233,centella serum;soothing;kbeauty,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,23,달팽이 점액 필터링 에센스,Snail Mucin Essence,코스알엑스 (COSRX),21,9000,57,150,11233,snail mucin;repair essence;korean skincare,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,24,갈락토미세스 발효 에센스,Galactomyces Ferment Essence,마녀공장,29,12800,56,150,11233,galactomyces;ferment essence;skin texture,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,25,PHA 필링 토너,PHA Peeling Toner,넘버즈인,19,8500,55,200,11233,pha toner;gentle exfoliation;kbeauty,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,26,진정 수분 크림,Soothing Hydration Cream,토리든,23,10000,56,180,11233,soothing cream;hydration;sensitive skin,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,27,장벽 강화 앰플,Barrier Strengthening Ampoule,비플레인,27,12000,56,100,11233,barrier ampoule;skin health;kbeauty,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-skincare,28,모공 케어 클렌징 폼,Pore Care Cleansing Foam,이니스프리,12,5000,58,150,11233,pore cleanser;korean foam;deep clean,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-skincare,29,주름 개선 아이크림,Anti-Wrinkle Eye Cream,라네즈,35,15000,57,80,11233,eye cream;anti-wrinkle;kbeauty,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-skincare,30,미백 기능성 세럼,Whitening Functional Serum,설화수,50,22000,56,100,11233,whitening serum;brightening;korean skincare,0,domeggook-com;sellmoa-com;onchannel-co-kr
auto-parts,1,현대모비스 순정 에어 필터,Hyundai Mobis Genuine Air Filter,현대모비스,28.99,13000,55,300,33612,hyundai parts;air filter;genuine oem,0,domeggook-com;ownerclan-com;mobis-co-kr
auto-parts,2,한국타이어 벤투스 S1 에보3,Hankook Ventus S1 evo3 Tire,한국타이어앤테크놀로지,120,55000,54,1000,33742,hankook tire;ventus evo3;performance tire,0,domeggook-com;cardoc-co-kr;autoand-co-kr
auto-parts,3,금호타이어 솔루스 TA31,Kumho Solus TA31 Tire,금호타이어,95,42000,55,900,33742,kumho tire;solus ta31;all-season tire,0,domeggook-com;ownerclan-com;domema-com
auto-parts,4,넥센타이어 엔프리즈 AH5,Nexen N'Priz AH5 Tire,넥센타이어,85,38000,55,850,33742,nexen tire;n'priz ah5;passenger tire,0,domeggook-com;sellmoa-com;onchannel-co-kr
auto-parts,5,만도 브레이크 패드 세트,Mando Brake Pad Set,만도,60,27000,55,700,33566,mando brake;brake pads;korean auto parts,0,domeggook-com;mobis-co-kr;cardoc-co-kr
auto-parts,6,세방전지 로케트 배터리,Sebang Global Rocket Battery,세방전지,110,50000,54,1500,33575,rocket battery;car battery;korean battery,0,domeggook-com;ownerclan-com;autoand-co-kr
auto-parts,7,현대모비스 순정 오일 필터,Hyundai Mobis Genuine Oil Filter,현대모비스,15,6500,57,100,33612,hyundai oil filter;oem parts;engine maintenance,0,domeggook-com;mobis-co-kr;dometopia-com
auto-parts,8,현대트랜시스 자동변속기 오일,Hyundai Transys Automatic Transmission Fluid,현대트랜시스,40,18000,55,900,33612,transmission fluid;hyundai transys;atf,0,domeggook-com;cardoc-co-kr;onchannel-co-kr
auto-parts,9,현대위아 엔진 오일 펌프,Hyundai Wia Engine Oil Pump,현대위아,80,36000,55,600,33612,engine oil pump;hyundai wia;engine parts,0,domeggook-com;autoand-co-kr;mobis-co-kr
auto-parts,10,한온시스템 에어컨 컴프레서,Hanon Systems AC Compressor,한온시스템,150,68000,54,1200,33612,ac compressor;hanon systems;climate control,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,11,에스엘 헤드램프 어셈블리,SL Headlamp Assembly,에스엘 (SL),90,40000,55,800,33571,headlamp;sl lighting;car lights,0,domeggook-com;sellmoa-com;onchannel-co-kr
auto-parts,12,서연이화 도어 트림 패널,Seoyon E-Hwa Door Trim Panel,서연이화,70,30000,57,700,33612,door panel;seoyon e-hwa;interior parts,0,domeggook-com;cardoc-co-kr;autoand-co-kr
auto-parts,13,평화정공 도어 래치,Pyong Hwa Industrial Door Latch,평화정공,45,20000,55,300,33612,door latch;pyong hwa;car door parts,0,domeggook-com;ownerclan-com;mobis-co-kr
auto-parts,14,경신 와이어링 하네스,Kyungshin Wiring Harness,경신,55,24000,56,400,33612,wiring harness;kyungshin;electrical parts,0,domeggook-com;dometopia-com;sellmoa-com
auto-parts,15,유라코퍼레이션 점화 코일,Yura Corporation Ignition Coil,유라코퍼레이션,35,15000,57,200,33612,ignition coil;yura corp;engine ignition,0,domeggook-com;onchannel-co-kr;cardoc-co-kr
auto-parts,16,현대케피코 연료 인젝터,Hyundai KEFICO Fuel Injector,현대케피코,70,30000,57,150,33612,fuel injector;hyundai kefico;engine fuel,0,domeggook-com;autoand-co-kr;mobis-co-kr
auto-parts,17,자동차 브레이크 디스크,Car Brake Disc Rotor,만도,75,33000,56,1000,33566,brake rotor;disc brake;auto parts,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,18,자동차 와이퍼 블레이드,Car Wiper Blade Set,현대모비스,20,9000,55,200,33612,wiper blades;car maintenance;windshield,0,domeggook-com;sellmoa-com;onchannel-co-kr
auto-parts,19,자동차 LED 헤드라이트 전구,Car LED Headlight Bulb,에스엘 (SL),40,18000,55,150,33571,led headlight;car bulb;auto lighting,-7,domeggook-com;cardoc-co-kr;autoand-co-kr
auto-parts,20,자동차 스파크 플러그,Car Spark Plug Set,유라코퍼레이션,25,11000,56,100,33612,spark plug;engine parts;ignition system,-7,domeggook-com;mobis-co-kr;ownerclan-com
auto-parts,21,자동차 연료 필터,Car Fuel Filter,현대모비스,18,8000,56,120,33612,fuel filter;car maintenance;engine parts,-6,domeggook-com;dometopia-com;sellmoa-com
auto-parts,22,자동차 에어컨 필터,Car Cabin Air Filter,한온시스템,22,9500,57,180,33612,cabin filter;ac filter;car air quality,0,domeggook-com;onchannel-co-kr;cardoc-co-kr
auto-parts,23,자동차 서스펜션 쇼크 업소버,Car Suspension Shock Absorber,만도,100,45000,55,1500,33612,shock absorber;suspension parts;car ride,-4,domeggook-com;autoand-co-kr;mobis-co-kr
auto-parts,24,자동차 라디에이터,Car Radiator Assembly,현대모비스,130,58000,55,2000,33612,car radiator;cooling system;engine cooling,0,domeggook-com;ownerclan-com;dometopia-com
auto-parts,25,자동차 워터 펌프,Car Water Pump,현대위아,65,29000,55,500,33612,water pump;engine cooling;car parts,-3,domeggook-com;sellmoa-com;onchannel-co-kr
auto-parts,26,자동차 타이밍 벨트 키트,Car Timing Belt Kit,현대모비스,90,40000,55,700,33612,timing belt;engine kit;car maintenance,0,domeggook-com;cardoc-co-kr;autoand-co-kr
auto-parts,27,자동차 브레이크 캘리퍼,Car Brake Caliper,만도,110,50000,54,1000,33566,brake caliper;braking system;auto parts,0,domeggook-com;mobis-co-kr;ownerclan-com
auto-parts,28,자동차 파워 스티어링 펌프,Car Power Steering Pump,현대모비스,80,36000,55,600,33612,power steering;steering pump;car parts,-3,domeggook-com;dometopia-com;sellmoa-com
auto-parts,29,자동차 휠 베어링,Car Wheel Bearing,현대모비스,50,22000,56,400,33612,wheel bearing;suspension;car parts,-3,domeggook-com;onchannel-co-kr;cardoc-co-kr
auto-parts,30,자동차 클러치 키트,Car Clutch Kit,현대트랜시스,140,63000,55,1800,33612,clutch kit;transmission;car parts,0,domeggook-com;autoand-co-kr;mobis-co-kr
trading-cards,1,포켓몬 카드 게임 확장팩,Pokemon TCG Booster Pack (Korean),포켓몬코리아,8.99,4000,55,50,18345,pokemon tcg;korean booster;trading cards,0,domeggook-com;1000za-kr;toysrus-lottemart-com
trading-cards,2,유희왕 OCG 스트럭처 덱,Yu-Gi-Oh! OCG Structure Deck (Korean),대원미디어,25,11000,56,200,18345,yugioh ocg;structure deck;korean cards,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,3,로스트아크 TCG 스타터 덱,Lost Ark TCG Starter Deck (Korean),로스트아크 TCG,30,13000,57,250,18345,lost ark tcg;starter deck;korean game,0,domeggook-com;sellmoa-com;onchannel-co-kr
trading-cards,4,포켓몬 카드 게임 VSTAR 유니버스,Pokemon TCG VSTAR Universe (Korean),포켓몬코리아,60,27000,55,300,18345,pokemon vstar;korean box;booster box,0,domeggook-com;1000za-kr;toysrus-lottemart-com
trading-cards,5,유희왕 OCG 듀얼리스트 팩,Yu-Gi-Oh! OCG Duelist Pack (Korean),대원미디어,15,6500,57,80,18345,yugioh duelist;korean cards;tcg pack,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,6,로스트아크 TCG 부스터 팩,Lost Ark TCG Booster Pack (Korean),로스트아크 TCG,10,4500,55,60,18345,lost ark tcg;booster pack;korean game,0,domeggook-com;sellmoa-com;onchannel-co-kr
trading-cards,7,포켓몬 카드 게임 스칼렛&바이올렛,Pokemon TCG Scarlet & Violet (Korean),포켓몬코리아,45,20000,56,280,18345,pokemon scarlet;korean tcg;new release,0,domeggook-com;1000za-kr;toysrus-lottemart-com
trading-cards,8,유희왕 OCG 레어리티 컬렉션,Yu-Gi-Oh! OCG Rarity Collection (Korean),대원미디어,50,22000,56,200,18345,yugioh rarity;korean collection;rare cards,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,9,로스트아크 TCG 컬렉션 박스,Lost Ark TCG Collection Box (Korean),로스트아크 TCG,70,30000,57,400,18345,lost ark tcg;collection box;korean game,0,domeggook-com;sellmoa-com;onchannel-co-kr
trading-cards,10,포켓몬 카드 게임 프리미엄 컬렉션,Pokemon TCG Premium Collection (Korean),포켓몬코리아,80,35000,56,500,18345,pokemon premium;korean box set;collectible,0,domeggook-com;1000za-kr;toysrus-lottemart-com
trading-cards,11,유희왕 OCG 덱 빌드 팩,Yu-Gi-Oh! OCG Deck Build Pack (Korean),대원미디어,20,9000,55,100,18345,yugioh deck build;korean pack;card game,0,domeggook-com;ownerclan-com;dometopia-com
trading-cards,12,K-POP 아이돌 포토카드,K-POP Idol Photo Card,아이돌마켓,12,5000,58,30,18345,kpop photocard;idol collectible;fan merch,0,domeggook-com
trading-cards,13,K-POP 아이돌 앨범 포토카드,K-POP Idol Album Photo Card,아이돌마켓,15,6500,57,40,18345,kpop album card;official photocard;idol merch,0,domeggook-com;domewh-com
trading-cards,14,K-POP 아이돌 스페셜 포토카드,K-POP Idol Special Photo Card,아이돌마켓,20,8500,58,30,18345,kpop special card;rare photocard;limited edition,0,domeggook-com
trading-cards,15,K-POP 아이돌 미공개 포토카드,K-POP Idol Unreleased Photo Card,아이돌마켓,25,10000,60,30,18345,kpop unreleased;exclusive photocard;fan collectible,0,domeggook-com;domewh-com
trading-cards,16,K-POP 아이돌 콘서트 포토카드,K-POP Idol Concert Photo Card,아이돌마켓,18,7500,58,30,18345,kpop concert card;live photocard;event exclusive,0,domeggook-com
trading-cards,17,K-POP 아이돌 팬미팅 포토카드,K-POP Idol Fan Meeting Photo Card,아이돌마켓,17,7000,59,30,18345,kpop fanmeet card;fan event;limited photocard,0,domeggook-com;domewh-com
trading-cards,18,K-POP 아이돌 홀로그램 포토카드,K-POP Idol Hologram Photo Card,아이돌마켓,22,9000,59,30,18345,kpop hologram;shiny photocard;rare collectible,0,domeggook-com
trading-cards,19,K-POP 아이돌 랜덤 포토카드,K-POP Idol Random Photo Card,아이돌마켓,10,4000,60,30,18345,kpop random card;blind pack;surprise photocard,0,domeggook-com;domewh-com
trading-cards,20,K-POP 아이돌 유닛 포토카드,K-POP Idol Unit Photo Card,아이돌마켓,14,5500,61,30,18345,kpop unit card;group photocard;duo trio,0,domeggook-com
trading-cards,21,K-POP 아이돌 스크래치 카드,K-POP Idol Scratch Card,아이돌마켓,9,3500,61,30,18345,kpop scratch card;lucky draw;fan event,0,domeggook-com;domewh-com
trading-cards,22,K-POP 아이돌 PVC 포토카드,K-POP Idol PVC Photo Card,아이돌마켓,16,6000,62,30,18345,kpop pvc card;durable photocard;plastic card,0,domeggook-com
trading-cards,23,K-POP 아이돌 투명 포토카드,K-POP Idol Transparent Photo Card,아이돌마켓,13,5000,61,30,18345,kpop transparent;clear photocard;unique card,0,domeggook-com;domewh-com
trading-cards,24,K-POP 아이돌 렌티큘러 포토카드,K-POP Idol Lenticular Photo Card,아이돌마켓,28,11000,61,30,18345,kpop lenticular;3d photocard;motion card,0,domeggook-com
trading-cards,25,K-POP 아이돌 미니 포토카드,K-POP Idol Mini Photo Card,아이돌마켓,8,3000,62,20,18345,kpop mini card;small photocard;cute collectible,0,domeggook-com;domewh-com
trading-cards,26,K-POP 아이돌 포토카드 바인더,K-POP Idol Photo Card Binder,아이돌마켓,20,8000,60,200,18345,kpop binder;photocard album;card storage,0,domeggook-com
trading-cards,27,K-POP 아이돌 포토카드 슬리브,K-POP Idol Photo Card Sleeves,아이돌마켓,7,2500,64,50,18345,kpop sleeves;card protector;photocard supplies,0,domeggook-com;domewh-com
trading-cards,28,K-POP 아이돌 포토카드 탑로더,K-POP Idol Photo Card Toploader,아이돌마켓,10,4000,60,80,18345,kpop toploader;card holder;photocard display,0,domeggook-com
trading-cards,29,K-POP 아이돌 포토카드 스탠드,K-POP Idol Photo Card Stand,아이돌마켓,15,6000,60,100,18345,kpop card stand;photocard display;desk accessory,0,domeggook-com;domewh-com
trading-cards,30,K-POP 아이돌 포토카드 세트 (랜덤),K-POP Idol Photo Card Set (Random),아이돌마켓,25,10000,60,150,18345,kpop random set;photocard bundle;mystery pack,0,domeggook-com
k-beauty-makeup,1,클리오 킬커버 파운웨어 쿠션,Clio Kill Cover Founwear Cushion,클리오,28.99,13000,55,120,11233,clio cushion;korean foundation;kill cover,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,2,롬앤 쥬시 래스팅 틴트,Rom&nd Juicy Lasting Tint,롬앤,14.5,6000,58,50,11233,romand tint;juicy lasting;korean lip tint,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-makeup,3,3CE 벨벳 립 틴트,3CE Velvet Lip Tint,3CE,19,8000,58,50,11233,3ce tint;velvet lip;korean makeup,3,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-makeup,4,페리페라 잉크 더 에어리 벨벳,Peripera Ink Airy Velvet Tint,페리페라,12,5000,58,50,11233,peripera tint;airy velvet;kbeauty lip,1,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,5,데이지크 섀도우 팔레트,Dasique Shadow Palette,데이지크,35,15000,57,100,11233,dasique palette;korean eyeshadow;daily makeup,8,domeggook-com;ownerclan-com;dometopia-com
k-beauty-makeup,6,어뮤즈 젤 핏 틴트,Amuse Gel-Fit Tint,어뮤즈,22,9500,57,50,11233,amuse tint;gel fit;korean lip makeup,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-makeup,7,힌스 무드 인핸서 리퀴드 글로우,Hince Mood Enhancer Liquid Glow,힌스,27,11500,57,80,11233,hince glow;liquid highlighter;kbeauty makeup,20,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,8,웨이크메이크 소프트 블러링 아이 팔레트,WakeMake Soft Blurring Eye Palette,웨이크메이크,30,13000,57,100,11233,wakemake palette;blurring eyeshadow;korean eye makeup,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-makeup,9,정샘물 에센셜 스킨 누더 쿠션,Jung Saem Mool Essential Skin Nuder Cushion,정샘물,40,18000,55,120,11233,jung saem mool;nuder cushion;korean base makeup,5,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-makeup,10,릴리바이레드 무드 라이어 벨벳 틴트,Lilybyred Mood Liar Velvet Tint,릴리바이레드,13,5500,58,50,11233,lilybyred tint;velvet lip;kbeauty lip,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,11,삐아 라스트 벨벳 립 틴트,BBIA Last Velvet Lip Tint,삐아,11,4500,59,50,11233,bbia tint;last velvet;korean lip tint,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-makeup,12,투쿨포스쿨 아트클래스 바이 로댕 쉐이딩,Too Cool For School Artclass by Rodin Shading,투쿨포스쿨,20,8500,58,80,11233,too cool for school;rodin shading;korean contour,0,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-makeup,13,에스쁘아 프로 테일러 비 벨벳 쿠션,Espoir Pro Tailor Be Velvet Cushion,에스쁘아,32,14000,56,120,11233,espoir cushion;velvet foundation;kbeauty base,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,14,에뛰드 플레이 컬러 아이즈 팔레트,Etude Play Color Eyes Palette,에뛰드,25,11000,56,100,11233,etude palette;play color eyes;korean eyeshadow,0,domeggook-com;ownerclan-com;dometopia-com
k-beauty-makeup,15,헤라 센슈얼 파우더 매트 립스틱,Hera Sensual Powder Matte Lipstick,헤라,38,17000,55,60,11233,hera lipstick;powder matte;korean luxury makeup,3,domeggook-com;sellmoa-com;onchannel-co-kr
k-beauty-makeup,16,롱래스팅 쿠션 파운데이션,Long-Lasting Cushion Foundation,클리오,29,12500,57,120,11233,cushion foundation;longwear;kbeauty base,0,domeggook-com;koreacosmetic-co-kr;beautyandview-com
k-beauty-makeup,17,글로우 립 틴트,Glow Lip Tint,롬앤,15,6500,57,50,11233,glow tint;hydrating lip;korean lip makeup,0,domeggook-com;ownerclan-com;dometopia-com
